,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
12,mobileOG_000298725|virB6|WP_047340363.1|transfer|conjugation|Multiple|Homology,CP019227_22 # 16650 # 17516 # -1 # ID=1_22;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.522,100.0,543.9,288,1.6e-153,289,1,288,1,288,mobileOG_000298725,virB6,WP_047340363.1,transfer,conjugation,Multiple,Homology,CP019227_22, 16650 # 17516 # -1 , 16650,17516,-1 ,1_22,1,22,00,ATG,GGA/GAG/AGG,11-12bp,0.522,CP019227,mobileOG_000298725_CP019227
13,mobileOG_000051008|virB5|WP_048485080.1|transfer|conjugation|COMPASS|Homology,CP019227_25 # 18168 # 18827 # -1 # ID=1_25;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592,100.0,319.3,219,4.8e-86,220,1,219,1,219,mobileOG_000051008,virB5,WP_048485080.1,transfer,conjugation,COMPASS,Homology,CP019227_25, 18168 # 18827 # -1 , 18168,18827,-1 ,1_25,1,25,00,ATG,AGGAG,5-10bp,0.592,CP019227,mobileOG_000051008_CP019227
14,mobileOG_000051009|virB|A0A0K0N6Y2|transfer|conjugation|COMPASS|Homology,CP019227_26 # 18830 # 21499 # -1 # ID=1_26;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.593,99.9,1808.1,889,0.0,890,1,889,1,889,mobileOG_000051009,virB,A0A0K0N6Y2,transfer,conjugation,COMPASS,Homology,CP019227_26, 18830 # 21499 # -1 , 18830,21499,-1 ,1_26,1,26,00,ATG,GGA/GAG/AGG,5-10bp,0.593,CP019227,mobileOG_000051009_CP019227
15,mobileOG_000418858|NA:Keyword|WP_040156233.1|transfer|NA|COMPASS|Keyword Search,CP019227_27 # 21486 # 21785 # -1 # ID=1_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.543,99.0,195.7,99,3.6e-49,100,1,99,1,99,mobileOG_000418858,NA:Keyword,WP_040156233.1,transfer,NA,COMPASS,Keyword Search,CP019227_27, 21486 # 21785 # -1 , 21486,21785,-1 ,1_27,1,27,00,ATG,None,None,0.543,CP019227,mobileOG_000418858_CP019227
16,mobileOG_000738212|NA:Keyword|WP_011052992.1|transfer|NA|Plasmid RefSeq|Keyword Search,CP019227_28 # 21782 # 22159 # -1 # ID=1_28;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.585,99.2,249.6,125,2.7000000000000003e-65,126,1,125,1,125,mobileOG_000738212,NA:Keyword,WP_011052992.1,transfer,NA,Plasmid RefSeq,Keyword Search,CP019227_28, 21782 # 22159 # -1 , 21782,22159,-1 ,1_28,1,28,00,GTG,GGAG/GAGG,5-10bp,0.585,CP019227,mobileOG_000738212_CP019227
17,mobileOG_000743217|NA:Keyword|WP_075244582.1|stability/transfer/defense|NA|Plasmid RefSeq|Keyword Search,CP019227_31 # 24156 # 24449 # -1 # ID=1_31;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.595,100.0,193.7,97,1.4e-48,98,1,97,1,97,mobileOG_000743217,NA:Keyword,WP_075244582.1,stability/transfer/defense,NA,Plasmid RefSeq,Keyword Search,CP019227_31, 24156 # 24449 # -1 , 24156,24449,-1 ,1_31,1,31,00,ATG,None,None,0.595,CP019227,mobileOG_000743217_CP019227
18,mobileOG_000360837|parA|WP_117231653.1|integration/excision|partitioning|Plasmid RefSeq|Homology,CP019227_34 # 26790 # 27425 # 1 # ID=1_34;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.626,100.0,387.9,211,1.1e-106,212,1,211,1,211,mobileOG_000360837,parA,WP_117231653.1,integration/excision,partitioning,Plasmid RefSeq,Homology,CP019227_34, 26790 # 27425 # 1 , 26790,27425,1 ,1_34,1,34,00,ATG,GGA/GAG/AGG,5-10bp,0.626,CP019227,mobileOG_000360837_CP019227
19,mobileOG_000726770|NA:Keyword|A0A346MH97|integration/excision|NA|ISFinder|Keyword Search,CP019227_37 # 30012 # 31247 # 1 # ID=1_37;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,99.3,806.6,411,1.9e-232,412,1,411,1,411,mobileOG_000726770,NA:Keyword,A0A346MH97,integration/excision,NA,ISFinder,Keyword Search,CP019227_37, 30012 # 31247 # 1 , 30012,31247,1 ,1_37,1,37,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP019227,mobileOG_000726770_CP019227
20,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP019227_44 # 35969 # 36937 # 1 # ID=1_44;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP019227_44, 35969 # 36937 # 1 , 35969,36937,1 ,1_44,1,44,00,ATG,AGGAG,5-10bp,0.613,CP019227,mobileOG_000338730_CP019227
21,mobileOG_000341570|kfrA|WP_075244569.1|stability/transfer/defense|NA|Plasmid RefSeq|Homology,CP019227_48 # 40344 # 41048 # 1 # ID=1_48;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.688,100.0,231.5,234,1.4000000000000001e-59,235,1,234,1,234,mobileOG_000341570,kfrA,WP_075244569.1,stability/transfer/defense,NA,Plasmid RefSeq,Homology,CP019227_48, 40344 # 41048 # 1 , 40344,41048,1 ,1_48,1,48,00,ATG,AGGAG,5-10bp,0.688,CP019227,mobileOG_000341570_CP019227
22,mobileOG_000051002|parA|WP_047340389.1|replication/recombination/repair|transfer|Multiple|Homology,CP019227_49 # 41172 # 41810 # 1 # ID=1_49;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.648,100.0,399.1,212,4.6e-110,213,1,212,1,212,mobileOG_000051002,parA,WP_047340389.1,replication/recombination/repair,transfer,Multiple,Homology,CP019227_49, 41172 # 41810 # 1 , 41172,41810,1 ,1_49,1,49,00,ATG,AGGAG,5-10bp,0.648,CP019227,mobileOG_000051002_CP019227
