,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
10,mobileOG_000418745|NA:Keyword|A0A1L5Y8X5|integration/excision|NA|COMPASS|Keyword Search,CP036255_212 # 267650 # 268006 # 1 # ID=1_212;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.585,65.2,148.7,125,6.1e-35,119,5,116,6,117,mobileOG_000418745,NA:Keyword,A0A1L5Y8X5,integration/excision,NA,COMPASS,Keyword Search,CP036255_212, 267650 # 268006 # 1 , 267650,268006,1 ,1_212,1,212,00,ATG,None,None,0.585,CP036255,mobileOG_000418745_CP036255
11,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP036255_213 # 267993 # 268448 # 1 # ID=1_213;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.579,97.4,298.5,266,6.1e-80,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP036255_213, 267993 # 268448 # 1 , 267993,268448,1 ,1_213,1,213,00,GTG,GGA/GAG/AGG,5-10bp,0.579,CP036255,mobileOG_000726765_CP036255
12,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP036255_225 # 285285 # 285548 # 1 # ID=1_225;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.591,96.6,172.2,88,3.8e-42,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP036255_225, 285285 # 285548 # 1 , 285285,285548,1 ,1_225,1,225,00,GTG,AGGAG,5-10bp,0.591,CP036255,mobileOG_000277175_CP036255
13,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036255_226 # 285542 # 286387 # 1 # ID=1_226;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.632,93.9,526.9,328,1.9e-148,282,48,326,1,279,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036255_226, 285542 # 286387 # 1 , 285542,286387,1 ,1_226,1,226,00,ATG,None,None,0.632,CP036255,mobileOG_000277176_CP036255
14,mobileOG_000418612|NA:Keyword|WP_011347842.1|integration/excision|NA|Multiple|Keyword Search,CP036255_228 # 288067 # 288492 # -1 # ID=1_228;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.634,95.7,282.3,458,4.1999999999999997e-75,142,282,422,1,141,mobileOG_000418612,NA:Keyword,WP_011347842.1,integration/excision,NA,Multiple,Keyword Search,CP036255_228, 288067 # 288492 # -1 , 288067,288492,-1 ,1_228,1,228,00,ATG,GGA/GAG/AGG,5-10bp,0.634,CP036255,mobileOG_000418612_CP036255
15,mobileOG_000757700|NA:Keyword|A0A088FNY4|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP036255_229 # 288593 # 289315 # -1 # ID=1_229;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.647,92.9,393.7,458,2.2e-108,241,1,212,1,212,mobileOG_000757700,NA:Keyword,A0A088FNY4,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP036255_229, 288593 # 289315 # -1 , 288593,289315,-1 ,1_229,1,229,00,ATG,None,None,0.647,CP036255,mobileOG_000757700_CP036255
16,mobileOG_000747471|NA:Keyword|WP_039438450.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP036255_230 # 289458 # 290399 # -1 # ID=1_230;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.651,74.0,442.2,455,7e-123,314,1,308,1,308,mobileOG_000747471,NA:Keyword,WP_039438450.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP036255_230, 289458 # 290399 # -1 , 289458,290399,-1 ,1_230,1,230,00,ATG,None,None,0.651,CP036255,mobileOG_000747471_CP036255
17,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036255_255 # 310481 # 311404 # 1 # ID=1_255;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,94.4,601.7,322,6.8e-171,308,1,322,1,307,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036255_255, 310481 # 311404 # 1 , 310481,311404,1 ,1_255,1,255,00,ATG,AGGAG,5-10bp,0.615,CP036255,mobileOG_000277174_CP036255
18,mobileOG_000046793|tISRso5-|WP_103025549.1|integration/excision|NA|Multiple|Homology,CP036255_256 # 311662 # 312357 # -1 # ID=1_256;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.592,71.0,362.5,360,5.2e-99,232,131,360,1,231,mobileOG_000046793,tISRso5-,WP_103025549.1,integration/excision,NA,Multiple,Homology,CP036255_256, 311662 # 312357 # -1 , 311662,312357,-1 ,1_256,1,256,00,GTG,None,None,0.592,CP036255,mobileOG_000046793_CP036255
19,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036255_258 # 312951 # 313919 # -1 # ID=1_258;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.617,98.8,642.1,322,4.8e-183,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036255_258, 312951 # 313919 # -1 , 312951,313919,-1 ,1_258,1,258,00,ATG,AGGAG,5-10bp,0.617,CP036255,mobileOG_000277174_CP036255
20,mobileOG_000734249|NA:Keyword|A0A2D8K4B1|stability/transfer/defense|NA|Plasmid RefSeq|Keyword Search,CP036255_269 # 324825 # 325379 # 1 # ID=1_269;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.564,63.4,191.0,364,1.6999999999999998e-47,185,3,155,7,159,mobileOG_000734249,NA:Keyword,A0A2D8K4B1,stability/transfer/defense,NA,Plasmid RefSeq,Keyword Search,CP036255_269, 324825 # 325379 # 1 , 324825,325379,1 ,1_269,1,269,00,ATG,GGA/GAG/AGG,11-12bp,0.564,CP036255,mobileOG_000734249_CP036255
21,mobileOG_000734249|NA:Keyword|A0A2D8K4B1|stability/transfer/defense|NA|Plasmid RefSeq|Keyword Search,CP036255_270 # 325385 # 325792 # 1 # ID=1_270;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.542,63.4,178.3,364,8.200000000000001e-44,136,184,317,1,134,mobileOG_000734249,NA:Keyword,A0A2D8K4B1,stability/transfer/defense,NA,Plasmid RefSeq,Keyword Search,CP036255_270, 325385 # 325792 # 1 , 325385,325792,1 ,1_270,1,270,00,ATG,None,None,0.542,CP036255,mobileOG_000734249_CP036255
22,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP036255_313 # 373711 # 373974 # 1 # ID=1_313;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.587,96.6,174.1,88,1e-42,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP036255_313, 373711 # 373974 # 1 , 373711,373974,1 ,1_313,1,313,00,GTG,AGGAG,5-10bp,0.587,CP036255,mobileOG_000277175_CP036255
23,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036255_314 # 373968 # 374813 # 1 # ID=1_314;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.636,94.3,532.7,328,3.5e-150,282,48,328,1,281,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036255_314, 373968 # 374813 # 1 , 373968,374813,1 ,1_314,1,314,00,ATG,None,None,0.636,CP036255,mobileOG_000277176_CP036255
24,mobileOG_000056362|NA|A0A1L5QP55|integration/excision|NA|COMPASS|Homology,CP036255_338 # 399404 # 399616 # 1 # ID=1_338;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.624,95.7,131.7,281,4.6000000000000004e-30,71,30,99,1,70,mobileOG_000056362,NA,A0A1L5QP55,integration/excision,NA,COMPASS,Homology,CP036255_338, 399404 # 399616 # 1 , 399404,399616,1 ,1_338,1,338,00,ATG,GGxGG,5-10bp,0.624,CP036255,mobileOG_000056362_CP036255
25,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036255_340 # 399848 # 400165 # 1 # ID=1_340;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604,94.2,212.2,328,4e-54,106,224,326,1,103,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036255_340, 399848 # 400165 # 1 , 399848,400165,1 ,1_340,1,340,00,ATG,None,None,0.604,CP036255,mobileOG_000277176_CP036255
26,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP036255_370 # 424597 # 425052 # -1 # ID=1_370;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.586,96.7,297.7,266,1e-79,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP036255_370, 424597 # 425052 # -1 , 424597,425052,-1 ,1_370,1,370,00,GTG,GGA/GAG/AGG,5-10bp,0.586,CP036255,mobileOG_000726765_CP036255
27,mobileOG_000418745|NA:Keyword|A0A1L5Y8X5|integration/excision|NA|COMPASS|Keyword Search,CP036255_371 # 425039 # 425395 # -1 # ID=1_371;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583,66.1,151.0,125,1.1999999999999999e-35,119,5,116,6,117,mobileOG_000418745,NA:Keyword,A0A1L5Y8X5,integration/excision,NA,COMPASS,Keyword Search,CP036255_371, 425039 # 425395 # -1 , 425039,425395,-1 ,1_371,1,371,00,ATG,None,None,0.583,CP036255,mobileOG_000418745_CP036255
28,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036255_372 # 425504 # 426472 # 1 # ID=1_372;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.617,98.8,640.6,322,1.4000000000000001e-182,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036255_372, 425504 # 426472 # 1 , 425504,426472,1 ,1_372,1,372,00,ATG,AGGAG,5-10bp,0.617,CP036255,mobileOG_000277174_CP036255
29,mobileOG_000719437|NA:Keyword|A0A0N9ZY67|transfer|NA|ICE|Keyword Search,CP036255_413 # 470641 # 471060 # 1 # ID=1_413;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,66.2,180.3,135,2.2e-44,140,2,131,8,137,mobileOG_000719437,NA:Keyword,A0A0N9ZY67,transfer,NA,ICE,Keyword Search,CP036255_413, 470641 # 471060 # 1 , 470641,471060,1 ,1_413,1,413,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP036255,mobileOG_000719437_CP036255
30,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP036255_470 # 548546 # 550000 # 1 # ID=1_470;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.635,88.1,776.9,458,1.9e-223,485,1,444,1,444,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP036255_470, 548546 # 550000 # 1 , 548546,550000,1 ,1_470,1,470,00,ATG,None,None,0.635,CP036255,mobileOG_000726766_CP036255
31,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP036255_473 # 556418 # 557794 # 1 # ID=1_473;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.636,95.0,866.7,458,1.7e-250,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP036255_473, 556418 # 557794 # 1 , 556418,557794,1 ,1_473,1,473,00,ATG,None,None,0.636,CP036255,mobileOG_000726766_CP036255
32,mobileOG_000274594|istA|Q5P1T1|integration/excision|NA|ISFinder|Homology,CP036255_474 # 557835 # 558275 # -1 # ID=1_474;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.608,73.6,229.2,357,4.400000000000001e-59,147,212,355,1,144,mobileOG_000274594,istA,Q5P1T1,integration/excision,NA,ISFinder,Homology,CP036255_474, 557835 # 558275 # -1 , 557835,558275,-1 ,1_474,1,474,00,GTG,None,None,0.608,CP036255,mobileOG_000274594_CP036255
33,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP036255_475 # 558363 # 558626 # 1 # ID=1_475;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.591,96.6,174.1,88,1e-42,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP036255_475, 558363 # 558626 # 1 , 558363,558626,1 ,1_475,1,475,00,GTG,AGGAG,5-10bp,0.591,CP036255,mobileOG_000277175_CP036255
34,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036255_476 # 558620 # 558919 # 1 # ID=1_476;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.660,91.9,172.2,328,4.3e-42,100,48,146,1,99,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036255_476, 558620 # 558919 # 1 , 558620,558919,1 ,1_476,1,476,00,ATG,None,None,0.660,CP036255,mobileOG_000277176_CP036255
35,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036255_477 # 558981 # 559466 # 1 # ID=1_477;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.609,96.3,326.2,328,2.9e-88,162,168,328,1,161,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036255_477, 558981 # 559466 # 1 , 558981,559466,1 ,1_477,1,477,00,ATG,None,None,0.609,CP036255,mobileOG_000277176_CP036255
36,mobileOG_000033600|dut|Q2NP83|transfer|regulation|ACLAME|Homology,CP036255_484 # 565932 # 566399 # 1 # ID=1_484;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.688,96.7,300.4,157,1.6000000000000001e-80,156,7,157,5,155,mobileOG_000033600,dut,Q2NP83,transfer,regulation,ACLAME,Homology,CP036255_484, 565932 # 566399 # 1 , 565932,566399,1 ,1_484,1,484,00,ATG,GGA/GAG/AGG,5-10bp,0.688,CP036255,mobileOG_000033600_CP036255
37,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP036255_500 # 589543 # 590919 # 1 # ID=1_500;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639,86.9,783.9,458,1.4e-225,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP036255_500, 589543 # 590919 # 1 , 589543,590919,1 ,1_500,1,500,00,ATG,None,None,0.639,CP036255,mobileOG_000726771_CP036255
38,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036255_501 # 591096 # 591596 # -1 # ID=1_501;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.669,69.1,221.5,328,9.999999999999999e-57,167,48,225,1,138,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036255_501, 591096 # 591596 # -1 , 591096,591596,-1 ,1_501,1,501,00,ATG,None,None,0.669,CP036255,mobileOG_000277176_CP036255
39,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP036255_502 # 591590 # 591853 # -1 # ID=1_502;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.583,97.7,176.4,88,1.9999999999999998e-43,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP036255_502, 591590 # 591853 # -1 , 591590,591853,-1 ,1_502,1,502,00,GTG,AGGAG,5-10bp,0.583,CP036255,mobileOG_000277175_CP036255
40,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP036255_515 # 604425 # 605801 # 1 # ID=1_515;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.638,86.9,788.5,458,5.8e-227,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP036255_515, 604425 # 605801 # 1 , 604425,605801,1 ,1_515,1,515,00,ATG,None,None,0.638,CP036255,mobileOG_000726766_CP036255
41,mobileOG_000747522|NA:Keyword|A0A1L5Y0C0|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP036255_550 # 647263 # 648069 # -1 # ID=1_550;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.574,96.6,526.6,268,2.3999999999999998e-148,269,1,268,1,268,mobileOG_000747522,NA:Keyword,A0A1L5Y0C0,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP036255_550, 647263 # 648069 # -1 , 647263,648069,-1 ,1_550,1,550,00,ATG,None,None,0.574,CP036255,mobileOG_000747522_CP036255
42,mobileOG_000024613|ung|A0A0C7CUG3|replication/recombination/repair|NA|Plasmid RefSeq|Manual,CP036255_564 # 663723 # 664448 # 1 # ID=1_564;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.653,62.4,309.3,231,5.5e-83,242,1,229,1,229,mobileOG_000024613,ung,A0A0C7CUG3,replication/recombination/repair,NA,Plasmid RefSeq,Manual,CP036255_564, 663723 # 664448 # 1 , 663723,664448,1 ,1_564,1,564,00,ATG,GGA/GAG/AGG,5-10bp,0.653,CP036255,mobileOG_000024613_CP036255
43,mobileOG_000396587|NA:Keyword|WP_040259055.1|integration/excision|NA|COMPASS|Keyword Search,CP036255_569 # 668501 # 668836 # 1 # ID=1_569;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.634,94.6,211.5,404,7.2e-54,112,294,404,1,111,mobileOG_000396587,NA:Keyword,WP_040259055.1,integration/excision,NA,COMPASS,Keyword Search,CP036255_569, 668501 # 668836 # 1 , 668501,668836,1 ,1_569,1,569,00,ATG,None,None,0.634,CP036255,mobileOG_000396587_CP036255
44,mobileOG_000056856|groS|WP_004201172.1|phage|structural|Multiple|Homology,CP036255_570 # 669212 # 669499 # 1 # ID=1_570;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.632,63.4,126.7,96,2.0000000000000002e-28,96,3,95,2,94,mobileOG_000056856,groS,WP_004201172.1,phage,structural,Multiple,Homology,CP036255_570, 669212 # 669499 # 1 , 669212,669499,1 ,1_570,1,570,00,ATG,GGAG/GAGG,5-10bp,0.632,CP036255,mobileOG_000056856_CP036255
45,"mobileOG_000355277|groL|WP_004201176.1|phage|replication,chaperone|Plasmid RefSeq|Homology",CP036255_571 # 669636 # 671276 # 1 # ID=1_571;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.634,88.2,890.6,546,1.2999999999999999e-257,547,1,532,1,532,mobileOG_000355277,groL,WP_004201176.1,phage,"replication,chaperone",Plasmid RefSeq,Homology,CP036255_571, 669636 # 671276 # 1 , 669636,671276,1 ,1_571,1,571,00,ATG,GGAG/GAGG,5-10bp,0.634,CP036255,mobileOG_000355277_CP036255
46,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP036255_590 # 699024 # 699479 # -1 # ID=1_590;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.588,96.7,296.6,266,2.3e-79,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP036255_590, 699024 # 699479 # -1 , 699024,699479,-1 ,1_590,1,590,00,GTG,GGA/GAG/AGG,5-10bp,0.588,CP036255,mobileOG_000726765_CP036255
47,mobileOG_000418745|NA:Keyword|A0A1L5Y8X5|integration/excision|NA|COMPASS|Keyword Search,CP036255_591 # 699466 # 699822 # -1 # ID=1_591;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.591,66.1,152.1,125,5.5000000000000005e-36,119,5,116,6,117,mobileOG_000418745,NA:Keyword,A0A1L5Y8X5,integration/excision,NA,COMPASS,Keyword Search,CP036255_591, 699466 # 699822 # -1 , 699466,699822,-1 ,1_591,1,591,00,ATG,None,None,0.591,CP036255,mobileOG_000418745_CP036255
