,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
16,mobileOG_000274594|istA|Q5P1T1|integration/excision|NA|ISFinder|Homology,CP086200_1_73 # 84815 # 85582 # 1 # ID=1_73;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.647,64.7,321.6,357,1.1e-86,256,80,317,6,243,mobileOG_000274594,istA,Q5P1T1,integration/excision,NA,ISFinder,Homology,CP086200_1_73, 84815 # 85582 # 1 , 84815,85582,1 ,1_73,1,73,00,ATG,None,None,0.647,CP086200_1,mobileOG_000274594_CP086200_1
17,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_99 # 110088 # 111149 # -1 # ID=1_99;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.631,98.6,722.2,439,4.0000000000000004e-207,354,87,439,1,353,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_99, 110088 # 111149 # -1 , 110088,111149,-1 ,1_99,1,99,00,GTG,GGxGG,5-10bp,0.631,CP086200_1,mobileOG_000726762_CP086200_1
18,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_100 # 111134 # 111403 # -1 # ID=1_100;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.637,95.3,166.0,439,2.8e-40,90,2,86,1,85,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_100, 111134 # 111403 # -1 , 111134,111403,-1 ,1_100,1,100,00,TTG,GGAG/GAGG,5-10bp,0.637,CP086200_1,mobileOG_000726762_CP086200_1
19,mobileOG_000041116|insH6|WP_022557821.1|integration/excision|NA|Multiple|Homology,CP086200_1_110 # 124016 # 124966 # 1 # ID=1_110;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.617,93.4,590.9,327,1.2000000000000002e-167,317,1,317,1,316,mobileOG_000041116,insH6,WP_022557821.1,integration/excision,NA,Multiple,Homology,CP086200_1_110, 124016 # 124966 # 1 , 124016,124966,1 ,1_110,1,110,00,ATG,None,None,0.617,CP086200_1,mobileOG_000041116_CP086200_1
20,mobileOG_000312220|istA|WP_106561525.1|integration/excision|NA|Plasmid RefSeq|Homology,CP086200_1_113 # 126117 # 127148 # 1 # ID=1_113;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.634,65.4,451.8,344,9.7e-126,344,1,344,2,343,mobileOG_000312220,istA,WP_106561525.1,integration/excision,NA,Plasmid RefSeq,Homology,CP086200_1_113, 126117 # 127148 # 1 , 126117,127148,1 ,1_113,1,113,00,ATG,None,None,0.634,CP086200_1,mobileOG_000312220_CP086200_1
21,mobileOG_000343778|insI3|WP_028853927.1|integration/excision|NA|Plasmid RefSeq|Homology,CP086200_1_114 # 127532 # 128236 # 1 # ID=1_114;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.594,75.8,368.2,339,9.6e-101,235,107,329,1,223,mobileOG_000343778,insI3,WP_028853927.1,integration/excision,NA,Plasmid RefSeq,Homology,CP086200_1_114, 127532 # 128236 # 1 , 127532,128236,1 ,1_114,1,114,00,ATG,None,None,0.594,CP086200_1,mobileOG_000343778_CP086200_1
22,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_122 # 132893 # 133849 # 1 # ID=1_122;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_122, 132893 # 133849 # 1 , 132893,133849,1 ,1_122,1,122,00,ATG,GGAG/GAGG,5-10bp,0.625,CP086200_1,mobileOG_000725735_CP086200_1
23,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP086200_1_127 # 139280 # 139801 # -1 # ID=1_127;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575,79.6,285.0,339,8.000000000000001e-76,174,168,329,1,162,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP086200_1_127, 139280 # 139801 # -1 , 139280,139801,-1 ,1_127,1,127,00,GTG,AGGAG,5-10bp,0.575,CP086200_1,mobileOG_000302254_CP086200_1
24,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_128 # 139947 # 140081 # -1 # ID=1_128;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,100.0,92.0,332,2.6e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_128, 139947 # 140081 # -1 , 139947,140081,-1 ,1_128,1,128,00,ATG,None,None,0.652,CP086200_1,mobileOG_000726767_CP086200_1
25,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_129 # 140130 # 140912 # -1 # ID=1_129;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.628,99.2,530.8,332,1.2e-149,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_129, 140130 # 140912 # -1 , 140130,140912,-1 ,1_129,1,129,00,ATG,GGA/GAG/AGG,5-10bp,0.628,CP086200_1,mobileOG_000726767_CP086200_1
26,mobileOG_000742660|NA:Keyword|WP_075998334.1|stability/transfer/defense|NA|Multiple|Keyword Search,CP086200_1_131 # 142272 # 142502 # -1 # ID=1_131;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.593,64.5,98.6,85,4.7e-20,77,1,76,1,76,mobileOG_000742660,NA:Keyword,WP_075998334.1,stability/transfer/defense,NA,Multiple,Keyword Search,CP086200_1_131, 142272 # 142502 # -1 , 142272,142502,-1 ,1_131,1,131,00,ATG,None,None,0.593,CP086200_1,mobileOG_000742660_CP086200_1
27,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_146 # 166717 # 167118 # 1 # ID=1_146;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,91.3,238.0,411,8.6e-62,134,1,127,1,127,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_146, 166717 # 167118 # 1 , 166717,167118,1 ,1_146,1,146,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP086200_1,mobileOG_000726761_CP086200_1
28,mobileOG_000345220|insI3|WP_020829649.1|integration/excision|NA|Multiple|Homology,CP086200_1_147 # 167245 # 167571 # 1 # ID=1_147;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.612,62.2,131.0,338,1.2e-29,109,39,149,1,108,mobileOG_000345220,insI3,WP_020829649.1,integration/excision,NA,Multiple,Homology,CP086200_1_147, 167245 # 167571 # 1 , 167245,167571,1 ,1_147,1,147,00,TTG,AGGAG,5-10bp,0.612,CP086200_1,mobileOG_000345220_CP086200_1
29,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_148 # 167712 # 168677 # -1 # ID=1_148;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630,98.8,646.0,332,3.3000000000000003e-184,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_148, 167712 # 168677 # -1 , 167712,168677,-1 ,1_148,1,148,00,ATG,GGA/GAG/AGG,5-10bp,0.630,CP086200_1,mobileOG_000726767_CP086200_1
30,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP086200_1_149 # 168788 # 169222 # 1 # ID=1_149;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.577,79.7,229.9,339,2.5e-59,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP086200_1_149, 168788 # 169222 # 1 , 168788,169222,1 ,1_149,1,149,00,GTG,None,None,0.577,CP086200_1,mobileOG_000302254_CP086200_1
31,mobileOG_000396587|NA:Keyword|WP_040259055.1|integration/excision|NA|COMPASS|Keyword Search,CP086200_1_151 # 169752 # 170087 # 1 # ID=1_151;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.631,91.0,201.8,404,5.7e-51,112,294,404,1,111,mobileOG_000396587,NA:Keyword,WP_040259055.1,integration/excision,NA,COMPASS,Keyword Search,CP086200_1_151, 169752 # 170087 # 1 , 169752,170087,1 ,1_151,1,151,00,ATG,None,None,0.631,CP086200_1,mobileOG_000396587_CP086200_1
32,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_152 # 170113 # 170568 # -1 # ID=1_152;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.586,99.3,304.3,266,1.1e-81,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_152, 170113 # 170568 # -1 , 170113,170568,-1 ,1_152,1,152,00,GTG,GGA/GAG/AGG,5-10bp,0.586,CP086200_1,mobileOG_000726765_CP086200_1
33,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_154 # 171150 # 172532 # -1 # ID=1_154;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,94.3,854.7,458,6.699999999999999e-247,461,1,458,1,460,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_154, 171150 # 172532 # -1 , 171150,172532,-1 ,1_154,1,154,00,ATG,None,None,0.640,CP086200_1,mobileOG_000726769_CP086200_1
34,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP086200_1_164 # 185975 # 186790 # -1 # ID=1_164;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.637,95.9,526.6,328,2.5e-148,272,58,328,1,271,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP086200_1_164, 185975 # 186790 # -1 , 185975,186790,-1 ,1_164,1,164,00,GTG,None,None,0.637,CP086200_1,mobileOG_000277176_CP086200_1
35,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP086200_1_165 # 186873 # 187085 # 1 # ID=1_165;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592,100.0,128.3,394,5.1e-29,71,1,63,7,69,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP086200_1_165, 186873 # 187085 # 1 , 186873,187085,1 ,1_165,1,165,00,GTG,AGGAG,5-10bp,0.592,CP086200_1,mobileOG_000275959_CP086200_1
36,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_166 # 187529 # 188134 # 1 # ID=1_166;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.627,99.5,402.1,332,5.2000000000000004e-111,202,132,332,1,201,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_166, 187529 # 188134 # 1 , 187529,188134,1 ,1_166,1,166,00,ATG,None,None,0.627,CP086200_1,mobileOG_000726767_CP086200_1
37,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP086200_1_167 # 188147 # 189142 # 1 # ID=1_167;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.616,98.5,649.4,394,3.1000000000000003e-185,332,65,394,2,331,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP086200_1_167, 188147 # 189142 # 1 , 188147,189142,1 ,1_167,1,167,00,TTG,AGGA,5-10bp,0.616,CP086200_1,mobileOG_000275959_CP086200_1
38,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_168 # 189070 # 189621 # -1 # ID=1_168;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.607,98.7,308.9,332,5.4e-83,184,12,161,1,150,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_168, 189070 # 189621 # -1 , 189070,189621,-1 ,1_168,1,168,00,ATG,GGA/GAG/AGG,5-10bp,0.607,CP086200_1,mobileOG_000726767_CP086200_1
39,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_169 # 189737 # 190750 # 1 # ID=1_169;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644,98.5,655.6,491,4.3999999999999996e-187,338,155,491,1,337,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_169, 189737 # 190750 # 1 , 189737,190750,1 ,1_169,1,169,00,GTG,None,None,0.644,CP086200_1,mobileOG_000726772_CP086200_1
40,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_170 # 190889 # 191584 # 1 # ID=1_170;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654,99.6,456.1,458,3.5e-127,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_170, 190889 # 191584 # 1 , 190889,191584,1 ,1_170,1,170,00,ATG,None,None,0.654,CP086200_1,mobileOG_000726771_CP086200_1
41,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_171 # 191732 # 192265 # 1 # ID=1_171;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,95.5,349.4,458,3.5e-95,178,282,458,1,177,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_171, 191732 # 192265 # 1 , 191732,192265,1 ,1_171,1,171,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP086200_1,mobileOG_000726771_CP086200_1
42,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_172 # 192363 # 193679 # 1 # ID=1_172;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.631,98.2,884.4,439,7.5e-256,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_172, 192363 # 193679 # 1 , 192363,193679,1 ,1_172,1,172,00,TTG,GGAG/GAGG,5-10bp,0.631,CP086200_1,mobileOG_000726762_CP086200_1
43,mobileOG_000323714|comM|WP_095378957.1|transfer|competence|Plasmid RefSeq|Homology,CP086200_1_173 # 193836 # 195356 # -1 # ID=1_173;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.686,71.0,655.6,499,6.5e-187,507,1,496,1,498,mobileOG_000323714,comM,WP_095378957.1,transfer,competence,Plasmid RefSeq,Homology,CP086200_1_173, 193836 # 195356 # -1 , 193836,195356,-1 ,1_173,1,173,00,ATG,GGA/GAG/AGG,5-10bp,0.686,CP086200_1,mobileOG_000323714_CP086200_1
44,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP086200_1_182 # 205284 # 206660 # 1 # ID=1_182;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639,99.8,916.0,458,2.4e-265,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP086200_1_182, 205284 # 206660 # 1 , 205284,206660,1 ,1_182,1,182,00,ATG,None,None,0.639,CP086200_1,mobileOG_000726771_CP086200_1
45,mobileOG_000719437|NA:Keyword|A0A0N9ZY67|transfer|NA|ICE|Keyword Search,CP086200_1_195 # 223146 # 223565 # 1 # ID=1_195;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619,65.4,178.3,135,8.400000000000001e-44,140,2,131,8,137,mobileOG_000719437,NA:Keyword,A0A0N9ZY67,transfer,NA,ICE,Keyword Search,CP086200_1_195, 223146 # 223565 # 1 , 223146,223565,1 ,1_195,1,195,00,ATG,GGA/GAG/AGG,5-10bp,0.619,CP086200_1,mobileOG_000719437_CP086200_1
