,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
11,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP033193_62 # 65025 # 66341 # 1 # ID=1_62;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.628,98.2,879.8,439,1.8e-254,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP033193_62, 65025 # 66341 # 1 ,65025,66341,1,1_62,1,62,00,TTG,GGAG/GAGG,5-10bp,0.628,CP033193,mobileOG_000726762_CP033193
12,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP033193_63 # 66554 # 67522 # -1 # ID=1_63;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,99.7,646.7,322,1.9e-184,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP033193_63, 66554 # 67522 # -1 ,66554,67522,-1,1_63,1,63,00,ATG,AGGAG,5-10bp,0.615,CP033193,mobileOG_000277174_CP033193
13,mobileOG_000274956|istA|CBH95837.1|integration/excision|NA|ISFinder|Homology,CP033193_90 # 93768 # 94265 # -1 # ID=1_90;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667,68.1,211.8,231,8.2e-54,166,57,216,3,162,mobileOG_000274956,istA,CBH95837.1,integration/excision,NA,ISFinder,Homology,CP033193_90, 93768 # 94265 # -1 ,93768,94265,-1,1_90,1,90,00,ATG,None,None,0.667,CP033193,mobileOG_000274956_CP033193
14,mobileOG_000724668|NA:Keyword|CBI07744.1|integration/excision|NA|ISFinder|Keyword Search,CP033193_95 # 98107 # 98457 # 1 # ID=1_95;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.561,81.1,199.1,135,3.9e-50,117,24,134,1,111,mobileOG_000724668,NA:Keyword,CBI07744.1,integration/excision,NA,ISFinder,Keyword Search,CP033193_95, 98107 # 98457 # 1 ,98107,98457,1,1_95,1,95,00,ATG,None,None,0.561,CP033193,mobileOG_000724668_CP033193
15,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP033193_96 # 98496 # 98801 # 1 # ID=1_96;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.565,83.2,182.2,128,4.3e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP033193_96, 98496 # 98801 # 1 ,98496,98801,1,1_96,1,96,00,TTG,GGA/GAG/AGG,5-10bp,0.565,CP033193,mobileOG_000720479_CP033193
16,mobileOG_000726764|NA:Keyword|Q9L792|integration/excision|NA|ISFinder|Keyword Search,CP033193_110 # 119772 # 120734 # -1 # ID=1_110;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.623,100,653.3,320,2.1e-186,321,1,320,1,320,mobileOG_000726764,NA:Keyword,Q9L792,integration/excision,NA,ISFinder,Keyword Search,CP033193_110, 119772 # 120734 # -1 ,119772,120734,-1,1_110,1,110,00,ATG,GGAGG,5-10bp,0.623,CP033193,mobileOG_000726764_CP033193
17,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP033193_112 # 121601 # 122815 # -1 # ID=1_112;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.636,99.7,793.1,411,2.1e-228,405,1,398,1,398,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP033193_112, 121601 # 122815 # -1 ,121601,122815,-1,1_112,1,112,00,ATG,GGA/GAG/AGG,5-10bp,0.636,CP033193,mobileOG_000726761_CP033193
18,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP033193_113 # 123030 # 124214 # -1 # ID=1_113;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.637,98.2,794.3,439,9.199999999999998e-229,395,46,439,1,394,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP033193_113, 123030 # 124214 # -1 ,123030,124214,-1,1_113,1,113,00,ATG,GGAGG,5-10bp,0.637,CP033193,mobileOG_000726762_CP033193
19,mobileOG_000726768|NA:Keyword|Q93LQ4|integration/excision|NA|ISFinder|Keyword Search,CP033193_115 # 124840 # 125859 # 1 # ID=1_115;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.658,97.9,654.4,344,9.799999999999999e-187,340,6,344,1,339,mobileOG_000726768,NA:Keyword,Q93LQ4,integration/excision,NA,ISFinder,Keyword Search,CP033193_115, 124840 # 125859 # 1 ,124840,125859,1,1_115,1,115,00,ATG,GGA/GAG/AGG,5-10bp,0.658,CP033193,mobileOG_000726768_CP033193
20,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033193_116 # 125881 # 126849 # -1 # ID=1_116;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,99.1,651.7,332,6e-186,323,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033193_116, 125881 # 126849 # -1 ,125881,126849,-1,1_116,1,116,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP033193,mobileOG_000726767_CP033193
21,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP033193_118 # 127813 # 128577 # 1 # ID=1_118;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.627,98.4,502.7,439,3.5999999999999996e-141,255,2,249,1,248,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP033193_118, 127813 # 128577 # 1 ,127813,128577,1,1_118,1,118,00,TTG,GGAG/GAGG,5-10bp,0.627,CP033193,mobileOG_000726762_CP033193
22,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP033193_119 # 128564 # 129019 # -1 # ID=1_119;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.588,99.3,304.3,266,1.1e-81,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP033193_119, 128564 # 129019 # -1 ,128564,129019,-1,1_119,1,119,00,GTG,GGA/GAG/AGG,5-10bp,0.588,CP033193,mobileOG_000726765_CP033193
23,mobileOG_000418745|NA:Keyword|A0A1L5Y8X5|integration/excision|NA|COMPASS|Keyword Search,CP033193_120 # 129006 # 129362 # -1 # ID=1_120;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.585,65.8,149.1,125,4.7e-35,119,6,116,7,117,mobileOG_000418745,NA:Keyword,A0A1L5Y8X5,integration/excision,NA,COMPASS,Keyword Search,CP033193_120, 129006 # 129362 # -1 ,129006,129362,-1,1_120,1,120,00,ATG,None,None,0.585,CP033193,mobileOG_000418745_CP033193
24,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP033193_121 # 129883 # 131097 # 1 # ID=1_121;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.635,99.7,793.1,411,2.1e-228,405,1,398,1,398,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP033193_121, 129883 # 131097 # 1 ,129883,131097,1,1_121,1,121,00,ATG,GGA/GAG/AGG,5-10bp,0.635,CP033193,mobileOG_000726761_CP033193
25,mobileOG_000277182|insH6|Q5H6N2|integration/excision|NA|ISFinder|Homology,CP033193_130 # 138983 # 139963 # 1 # ID=1_130;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.621,100,654.8,326,7.2e-187,327,1,326,1,326,mobileOG_000277182,insH6,Q5H6N2,integration/excision,NA,ISFinder,Homology,CP033193_130, 138983 # 139963 # 1 ,138983,139963,1,1_130,1,130,00,ATG,GGAG/GAGG,5-10bp,0.621,CP033193,mobileOG_000277182_CP033193
26,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033193_133 # 141312 # 141446 # -1 # ID=1_133;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,100,92,332,2.6e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033193_133, 141312 # 141446 # -1 ,141312,141446,-1,1_133,1,133,00,ATG,None,None,0.652,CP033193,mobileOG_000726767_CP033193
27,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033193_134 # 141495 # 142277 # -1 # ID=1_134;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630,99.2,531.9,332,5.6e-150,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033193_134, 141495 # 142277 # -1 ,141495,142277,-1,1_134,1,134,00,ATG,GGA/GAG/AGG,5-10bp,0.63,CP033193,mobileOG_000726767_CP033193
28,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP033193_136 # 142745 # 143992 # 1 # ID=1_136;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.649,98.3,696,491,3.6e-199,416,1,363,1,363,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP033193_136, 142745 # 143992 # 1 ,142745,143992,1,1_136,1,136,00,ATG,GGAG/GAGG,5-10bp,0.649,CP033193,mobileOG_000726772_CP033193
29,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP033193_137 # 143949 # 145325 # 1 # ID=1_137;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.629,97.8,897.1,458,1.1999999999999999e-259,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP033193_137, 143949 # 145325 # 1 ,143949,145325,1,1_137,1,137,00,ATG,None,None,0.629,CP033193,mobileOG_000726766_CP033193
30,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP033193_139 # 147844 # 148812 # 1 # ID=1_139;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP033193_139, 147844 # 148812 # 1 ,147844,148812,1,1_139,1,139,00,ATG,AGGAG,5-10bp,0.613,CP033193,mobileOG_000338730_CP033193
31,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP033193_140 # 149234 # 150448 # 1 # ID=1_140;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.635,99.7,793.1,411,2.1e-228,405,1,398,1,398,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP033193_140, 149234 # 150448 # 1 ,149234,150448,1,1_140,1,140,00,ATG,GGA/GAG/AGG,5-10bp,0.635,CP033193,mobileOG_000726761_CP033193
32,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP033193_141 # 150516 # 151691 # 1 # ID=1_141;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.634,99,793.1,439,2e-228,392,50,439,2,391,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP033193_141, 150516 # 151691 # 1 ,150516,151691,1,1_141,1,141,00,ATG,GGA/GAG/AGG,5-10bp,0.634,CP033193,mobileOG_000726762_CP033193
33,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP033193_142 # 152252 # 153220 # -1 # ID=1_142;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,99.7,646.7,322,1.9e-184,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP033193_142, 152252 # 153220 # -1 ,152252,153220,-1,1_142,1,142,00,ATG,AGGAG,5-10bp,0.615,CP033193,mobileOG_000277174_CP033193
34,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP033193_143 # 153370 # 154686 # -1 # ID=1_143;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,98.6,886.3,439,2e-256,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP033193_143, 153370 # 154686 # -1 ,153370,154686,-1,1_143,1,143,00,TTG,GGAG/GAGG,5-10bp,0.626,CP033193,mobileOG_000726762_CP033193
35,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP033193_144 # 155374 # 156330 # -1 # ID=1_144;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,99.7,614.4,318,1.0000000000000001e-174,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP033193_144, 155374 # 156330 # -1 ,155374,156330,-1,1_144,1,144,00,ATG,GGAG/GAGG,5-10bp,0.626,CP033193,mobileOG_000725735_CP033193
36,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP033193_146 # 156702 # 157916 # -1 # ID=1_146;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.636,99.7,793.1,411,2.1e-228,405,1,398,1,398,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP033193_146, 156702 # 157916 # -1 ,156702,157916,-1,1_146,1,146,00,ATG,GGA/GAG/AGG,5-10bp,0.636,CP033193,mobileOG_000726761_CP033193
37,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP033193_147 # 158462 # 159418 # 1 # ID=1_147;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,99.7,614.4,318,1.0000000000000001e-174,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP033193_147, 158462 # 159418 # 1 ,158462,159418,1,1_147,1,147,00,ATG,GGAG/GAGG,5-10bp,0.625,CP033193,mobileOG_000725735_CP033193
38,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP033193_149 # 161970 # 162275 # 1 # ID=1_149;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.556,82.2,181.8,128,5.6e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP033193_149, 161970 # 162275 # 1 ,161970,162275,1,1_149,1,149,00,TTG,GGA/GAG/AGG,5-10bp,0.556,CP033193,mobileOG_000720479_CP033193
39,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP033193_153 # 165726 # 166247 # -1 # ID=1_153;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575,79.6,285,339,8.000000000000001e-76,174,168,329,1,162,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP033193_153, 165726 # 166247 # -1 ,165726,166247,-1,1_153,1,153,00,GTG,AGGAG,5-10bp,0.575,CP033193,mobileOG_000302254_CP033193
40,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033193_154 # 166393 # 167358 # -1 # ID=1_154;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.625,98.8,649.4,332,3e-185,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033193_154, 166393 # 167358 # -1 ,166393,167358,-1,1_154,1,154,00,ATG,GGA/GAG/AGG,5-10bp,0.625,CP033193,mobileOG_000726767_CP033193
41,mobileOG_000742660|NA:Keyword|WP_075998334.1|stability/transfer/defense|NA|Multiple|Keyword Search,CP033193_156 # 168718 # 168948 # -1 # ID=1_156;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.593,64.5,98.6,85,4.7e-20,77,1,76,1,76,mobileOG_000742660,NA:Keyword,WP_075998334.1,stability/transfer/defense,NA,Multiple,Keyword Search,CP033193_156, 168718 # 168948 # -1 ,168718,168948,-1,1_156,1,156,00,ATG,None,None,0.593,CP033193,mobileOG_000742660_CP033193
42,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP033193_171 # 193191 # 193592 # 1 # ID=1_171;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,91.3,238,411,8.6e-62,134,1,127,1,127,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP033193_171, 193191 # 193592 # 1 ,193191,193592,1,1_171,1,171,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP033193,mobileOG_000726761_CP033193
43,mobileOG_000345220|insI3|WP_020829649.1|integration/excision|NA|Multiple|Homology,CP033193_172 # 193719 # 194045 # 1 # ID=1_172;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.618,62.2,132.1,338,5.4000000000000005e-30,109,39,149,1,108,mobileOG_000345220,insI3,WP_020829649.1,integration/excision,NA,Multiple,Homology,CP033193_172, 193719 # 194045 # 1 ,193719,194045,1,1_172,1,172,00,TTG,AGGAG,5-10bp,0.618,CP033193,mobileOG_000345220_CP033193
44,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033193_173 # 194186 # 195151 # -1 # ID=1_173;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.628,99.1,649.4,332,3e-185,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033193_173, 194186 # 195151 # -1 ,194186,195151,-1,1_173,1,173,00,ATG,GGA/GAG/AGG,5-10bp,0.628,CP033193,mobileOG_000726767_CP033193
45,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP033193_174 # 195262 # 195696 # 1 # ID=1_174;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.575,79.7,229.9,339,2.5e-59,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP033193_174, 195262 # 195696 # 1 ,195262,195696,1,1_174,1,174,00,GTG,None,None,0.575,CP033193,mobileOG_000302254_CP033193
46,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP033193_175 # 195719 # 196561 # 1 # ID=1_175;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.632,94.5,517.7,411,1.2e-145,281,125,398,1,274,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP033193_175, 195719 # 196561 # 1 ,195719,196561,1,1_175,1,175,00,ATG,None,None,0.632,CP033193,mobileOG_000726761_CP033193
