,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
10,mobileOG_000720478|NA:Keyword|A9IEE8|integration/excision|NA|ICE|Keyword Search,CP011960_78 # 93080 # 93430 # 1 # ID=1_78;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.564,83.9,206.8,145,1.9e-52,117,34,145,1,112,mobileOG_000720478,NA:Keyword,A9IEE8,integration/excision,NA,ICE,Keyword Search,CP011960_78, 93080 # 93430 # 1 , 93080,93430,1 ,1_78,1,78,00,ATG,None,None,0.564,CP011960,mobileOG_000720478_CP011960
11,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP011960_79 # 93627 # 93755 # 1 # ID=1_79;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.558,83.3,65.5,128,2.4e-10,43,81,116,1,36,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP011960_79, 93627 # 93755 # 1 , 93627,93755,1 ,1_79,1,79,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.558,CP011960,mobileOG_000720479_CP011960
12,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011960_102 # 117779 # 119155 # 1 # ID=1_102;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630,97.6,898.7,458,4.0000000000000006e-260,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011960_102, 117779 # 119155 # 1 , 117779,119155,1 ,1_102,1,102,00,ATG,None,None,0.630,CP011960,mobileOG_000726766_CP011960
13,mobileOG_000740536|NA:Keyword|A0A221M591|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP011960_114 # 133518 # 134480 # 1 # ID=1_114;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.623,88.1,570.1,320,2.3e-161,321,1,320,1,320,mobileOG_000740536,NA:Keyword,A0A221M591,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP011960_114, 133518 # 134480 # 1 , 133518,134480,1 ,1_114,1,114,00,ATG,GGAG/GAGG,5-10bp,0.623,CP011960,mobileOG_000740536_CP011960
14,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP011960_115 # 134510 # 134944 # 1 # ID=1_115;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.589,78.2,226.5,339,2.8e-58,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP011960_115, 134510 # 134944 # 1 , 134510,134944,1 ,1_115,1,115,00,GTG,AGGA,5-10bp,0.589,CP011960,mobileOG_000302254_CP011960
15,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP011960_144 # 165505 # 166104 # -1 # ID=1_144;partial=00;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.620,98.5,406.8,458,2.1e-112,200,260,458,1,199,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP011960_144, 165505 # 166104 # -1 , 165505,166104,-1 ,1_144,1,144,00,TTG,AGGA/GGAG/GAGG,11-12bp,0.620,CP011960,mobileOG_000726771_CP011960
16,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011960_145 # 166186 # 166881 # -1 # ID=1_145;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644,97.4,449.1,458,4.2000000000000005e-125,232,1,231,1,231,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011960_145, 166186 # 166881 # -1 , 166186,166881,-1 ,1_145,1,145,00,ATG,None,None,0.644,CP011960,mobileOG_000726766_CP011960
17,mobileOG_000274616|NA|A0A4U1KMM7|integration/excision|NA|ISFinder|Homology,CP011960_146 # 166965 # 167468 # 1 # ID=1_146;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.641,80.0,253.4,325,2.5e-66,168,168,325,3,167,mobileOG_000274616,NA,A0A4U1KMM7,integration/excision,NA,ISFinder,Homology,CP011960_146, 166965 # 167468 # 1 , 166965,167468,1 ,1_146,1,146,00,ATG,GGA/GAG/AGG,5-10bp,0.641,CP011960,mobileOG_000274616_CP011960
18,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP011960_149 # 172073 # 172198 # 1 # ID=1_149;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.556,92.7,75.9,88,1.8e-13,42,48,88,1,41,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP011960_149, 172073 # 172198 # 1 , 172073,172198,1 ,1_149,1,149,00,ATG,None,None,0.556,CP011960,mobileOG_000277175_CP011960
19,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP011960_150 # 172192 # 172491 # 1 # ID=1_150;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.653,94.9,178.3,328,6e-44,100,48,146,1,99,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP011960_150, 172192 # 172491 # 1 , 172192,172491,1 ,1_150,1,150,00,ATG,None,None,0.653,CP011960,mobileOG_000277176_CP011960
20,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011960_151 # 172607 # 173983 # 1 # ID=1_151;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.632,97.6,898.3,458,5.2000000000000006e-260,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011960_151, 172607 # 173983 # 1 , 172607,173983,1 ,1_151,1,151,00,ATG,None,None,0.632,CP011960,mobileOG_000726766_CP011960
21,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP011960_152 # 174078 # 175034 # 1 # ID=1_152;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,99.7,612.8,318,3.1000000000000003e-174,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP011960_152, 174078 # 175034 # 1 , 174078,175034,1 ,1_152,1,152,00,ATG,GGAG/GAGG,5-10bp,0.626,CP011960,mobileOG_000725735_CP011960
22,mobileOG_000726764|NA:Keyword|Q9L792|integration/excision|NA|ISFinder|Keyword Search,CP011960_153 # 175116 # 176078 # -1 # ID=1_153;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.619,97.8,642.5,320,3.6e-183,321,1,320,1,320,mobileOG_000726764,NA:Keyword,Q9L792,integration/excision,NA,ISFinder,Keyword Search,CP011960_153, 175116 # 176078 # -1 , 175116,176078,-1 ,1_153,1,153,00,ATG,GGAGG,5-10bp,0.619,CP011960,mobileOG_000726764_CP011960
23,mobileOG_000719437|NA:Keyword|A0A0N9ZY67|transfer|NA|ICE|Keyword Search,CP011960_160 # 181927 # 182346 # 1 # ID=1_160;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619,65.4,180.3,135,2.2e-44,140,2,131,8,137,mobileOG_000719437,NA:Keyword,A0A0N9ZY67,transfer,NA,ICE,Keyword Search,CP011960_160, 181927 # 182346 # 1 , 181927,182346,1 ,1_160,1,160,00,ATG,GGA/GAG/AGG,5-10bp,0.619,CP011960,mobileOG_000719437_CP011960
24,mobileOG_000190990|intS_2|A0A5C2RL75|integration/excision|NA|GPD|Homology,CP011960_171 # 192313 # 192744 # 1 # ID=1_171;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.597,65.0,180.3,380,2.3e-44,144,112,254,1,143,mobileOG_000190990,intS_2,A0A5C2RL75,integration/excision,NA,GPD,Homology,CP011960_171, 192313 # 192744 # 1 , 192313,192744,1 ,1_171,1,171,00,ATG,GGAG/GAGG,5-10bp,0.597,CP011960,mobileOG_000190990_CP011960
25,mobileOG_000190990|intS_2|A0A5C2RL75|integration/excision|NA|GPD|Homology,CP011960_172 # 192735 # 193223 # 1 # ID=1_172;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.581,68.9,188.0,380,1.1999999999999999e-46,163,258,380,3,137,mobileOG_000190990,intS_2,A0A5C2RL75,integration/excision,NA,GPD,Homology,CP011960_172, 192735 # 193223 # 1 , 192735,193223,1 ,1_172,1,172,00,GTG,None,None,0.581,CP011960,mobileOG_000190990_CP011960
26,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011960_173 # 193529 # 194014 # 1 # ID=1_173;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.626,97.8,281.2,458,1.1e-74,162,1,138,1,138,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011960_173, 193529 # 194014 # 1 , 193529,194014,1 ,1_173,1,173,00,ATG,None,None,0.626,CP011960,mobileOG_000726766_CP011960
27,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011960_174 # 194011 # 194607 # 1 # ID=1_174;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.613,96.0,399.8,458,2.5e-110,199,261,458,1,198,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011960_174, 194011 # 194607 # 1 , 194011,194607,1 ,1_174,1,174,00,TTG,None,None,0.613,CP011960,mobileOG_000726766_CP011960
28,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011960_178 # 203506 # 204882 # -1 # ID=1_178;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.632,98.0,887.5,458,9.2e-257,459,1,455,1,455,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011960_178, 203506 # 204882 # -1 , 203506,204882,-1 ,1_178,1,178,00,ATG,None,None,0.632,CP011960,mobileOG_000726766_CP011960
29,mobileOG_000724625|NA:Keyword|A0A259QMN5|integration/excision|NA|ISFinder|Keyword Search,CP011960_204 # 247450 # 248301 # -1 # ID=1_204;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630,66.2,379.4,337,5.1000000000000005e-104,284,57,337,3,283,mobileOG_000724625,NA:Keyword,A0A259QMN5,integration/excision,NA,ISFinder,Keyword Search,CP011960_204, 247450 # 248301 # -1 , 247450,248301,-1 ,1_204,1,204,00,ATG,None,None,0.630,CP011960,mobileOG_000724625_CP011960
30,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011960_206 # 248665 # 249360 # 1 # ID=1_206;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.636,97.8,451.4,458,8.6e-126,232,1,231,1,231,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011960_206, 248665 # 249360 # 1 , 248665,249360,1 ,1_206,1,206,00,ATG,None,None,0.636,CP011960,mobileOG_000726766_CP011960
31,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP011960_207 # 249634 # 250041 # 1 # ID=1_207;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.625,95.6,271.6,458,7.1e-72,136,324,458,1,135,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP011960_207, 249634 # 250041 # 1 , 249634,250041,1 ,1_207,1,207,00,TTG,AGGA,5-10bp,0.625,CP011960,mobileOG_000726769_CP011960
32,mobileOG_000343778|insI3|WP_028853927.1|integration/excision|NA|Plasmid RefSeq|Homology,CP011960_253 # 306396 # 307412 # -1 # ID=1_253;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.595,70.3,478.4,339,9.6e-134,339,3,329,4,327,mobileOG_000343778,insI3,WP_028853927.1,integration/excision,NA,Plasmid RefSeq,Homology,CP011960_253, 306396 # 307412 # -1 , 306396,307412,-1 ,1_253,1,253,00,ATG,GGA/GAG/AGG,5-10bp,0.595,CP011960,mobileOG_000343778_CP011960
33,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP011960_254 # 307671 # 308987 # -1 # ID=1_254;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.629,98.2,882.5,439,2.8e-255,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP011960_254, 307671 # 308987 # -1 , 307671,308987,-1 ,1_254,1,254,00,TTG,GGAG/GAGG,5-10bp,0.629,CP011960,mobileOG_000726762_CP011960
34,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP011960_255 # 309127 # 310095 # 1 # ID=1_255;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP011960_255, 309127 # 310095 # 1 , 309127,310095,1 ,1_255,1,255,00,ATG,AGGAG,5-10bp,0.613,CP011960,mobileOG_000277174_CP011960
35,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP011960_256 # 310818 # 311774 # 1 # ID=1_256;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.627,99.7,612.8,318,3.1000000000000003e-174,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP011960_256, 310818 # 311774 # 1 , 310818,311774,1 ,1_256,1,256,00,ATG,GGAG/GAGG,5-10bp,0.627,CP011960,mobileOG_000725735_CP011960
36,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP011960_257 # 311883 # 312116 # 1 # ID=1_257;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.671,98.7,152.9,458,2.1000000000000002e-36,78,1,77,1,77,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP011960_257, 311883 # 312116 # 1 , 311883,312116,1 ,1_257,1,257,00,ATG,None,None,0.671,CP011960,mobileOG_000726771_CP011960
37,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP011960_258 # 312214 # 312531 # 1 # ID=1_258;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.638,97.1,188.0,458,8.099999999999999e-47,106,127,231,1,105,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP011960_258, 312214 # 312531 # 1 , 312214,312531,1 ,1_258,1,258,00,ATG,None,None,0.638,CP011960,mobileOG_000726771_CP011960
38,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP011960_259 # 312679 # 313212 # 1 # ID=1_259;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.625,95.5,355.1,458,6.4e-97,178,282,458,1,177,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP011960_259, 312679 # 313212 # 1 , 312679,313212,1 ,1_259,1,259,00,ATG,GGA/GAG/AGG,5-10bp,0.625,CP011960,mobileOG_000726769_CP011960
39,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP011960_261 # 313714 # 315030 # -1 # ID=1_261;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.631,97.7,878.2,439,5.4e-254,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP011960_261, 313714 # 315030 # -1 , 313714,315030,-1 ,1_261,1,261,00,TTG,GGAG/GAGG,5-10bp,0.631,CP011960,mobileOG_000726762_CP011960
40,mobileOG_000063144|NA|WP_107320815.1|integration/excision|NA|COMPASS|Homology,CP011960_262 # 315273 # 316034 # 1 # ID=1_262;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.639,79.2,403.3,300,2.9000000000000004e-111,254,55,300,4,253,mobileOG_000063144,NA,WP_107320815.1,integration/excision,NA,COMPASS,Homology,CP011960_262, 315273 # 316034 # 1 , 315273,316034,1 ,1_262,1,262,00,ATG,GGAG/GAGG,5-10bp,0.639,CP011960,mobileOG_000063144_CP011960
41,mobileOG_000277145|insF1|WP_087943921.1|integration/excision|NA|ISFinder|Homology,CP011960_265 # 320536 # 321354 # -1 # ID=1_265;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630,97.1,553.9,325,1.4e-156,273,54,325,1,272,mobileOG_000277145,insF1,WP_087943921.1,integration/excision,NA,ISFinder,Homology,CP011960_265, 320536 # 321354 # -1 , 320536,321354,-1 ,1_265,1,265,00,ATG,GGA/GAG/AGG,5-10bp,0.630,CP011960,mobileOG_000277145_CP011960
42,mobileOG_000031222|tnp1|M4TRJ4|integration/excision|NA|Multiple|Homology,CP011960_266 # 321408 # 321629 # -1 # ID=1_266;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644,93.2,136.3,90,1.9e-31,74,18,90,1,73,mobileOG_000031222,tnp1,M4TRJ4,integration/excision,NA,Multiple,Homology,CP011960_266, 321408 # 321629 # -1 , 321408,321629,-1 ,1_266,1,266,00,GTG,None,None,0.644,CP011960,mobileOG_000031222_CP011960
43,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP011960_269 # 326225 # 327394 # 1 # ID=1_269;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642,98.6,727.2,411,1.3999999999999998e-208,390,29,398,10,379,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP011960_269, 326225 # 327394 # 1 , 326225,327394,1 ,1_269,1,269,00,ATG,None,None,0.642,CP011960,mobileOG_000726761_CP011960
44,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP011960_270 # 327469 # 328425 # 1 # ID=1_270;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,99.1,605.5,318,4.9e-172,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP011960_270, 327469 # 328425 # 1 , 327469,328425,1 ,1_270,1,270,00,ATG,GGAG/GAGG,5-10bp,0.625,CP011960,mobileOG_000725735_CP011960
45,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP011960_271 # 328829 # 330145 # -1 # ID=1_271;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.628,97.5,877.5,439,9.1e-254,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP011960_271, 328829 # 330145 # -1 , 328829,330145,-1 ,1_271,1,271,00,TTG,GGAG/GAGG,5-10bp,0.628,CP011960,mobileOG_000726762_CP011960
46,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP011960_272 # 330524 # 331369 # -1 # ID=1_272;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642,95.3,525.8,328,4.3e-148,282,48,326,1,279,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP011960_272, 330524 # 331369 # -1 , 330524,331369,-1 ,1_272,1,272,00,ATG,None,None,0.642,CP011960,mobileOG_000277176_CP011960
