,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
20,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP073820_1_2425 # 2694256 # 2695224 # 1 # ID=1_2425;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP073820_1_2425, 2694256 # 2695224 # 1 , 2694256,2695224,1 ,1_2425,1,2425,00,ATG,AGGAG,5-10bp,0.613,CP073820_1,mobileOG_000277174_CP073820_1
21,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP073820_1_2523 # 2797302 # 2797427 # 1 # ID=1_2523;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.563,100.0,82.4,88,1.9e-15,42,48,88,1,41,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP073820_1_2523, 2797302 # 2797427 # 1 , 2797302,2797427,1 ,1_2523,1,2523,00,ATG,None,None,0.563,CP073820_1,mobileOG_000277175_CP073820_1
22,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP073820_1_2742 # 3052819 # 3053775 # -1 # ID=1_2742;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.624,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP073820_1_2742, 3052819 # 3053775 # -1 , 3052819,3053775,-1 ,1_2742,1,2742,00,ATG,GGAG/GAGG,5-10bp,0.624,CP073820_1,mobileOG_000725735_CP073820_1
23,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP073820_1_2840 # 3177420 # 3178376 # 1 # ID=1_2840;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.624,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP073820_1_2840, 3177420 # 3178376 # 1 , 3177420,3178376,1 ,1_2840,1,2840,00,ATG,GGAG/GAGG,5-10bp,0.624,CP073820_1,mobileOG_000725735_CP073820_1
24,"mobileOG_000031108|P|A0A5Q2VN93|phage|infection,regulation|ACLAME|Homology",CP073820_1_2977 # 3329913 # 3331697 # -1 # ID=1_2977;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630,100.0,1223.8,594,0.0,595,1,594,1,594,mobileOG_000031108,P,A0A5Q2VN93,phage,"infection,regulation",ACLAME,Homology,CP073820_1_2977, 3329913 # 3331697 # -1 , 3329913,3331697,-1 ,1_2977,1,2977,00,GTG,GGA/GAG/AGG,5-10bp,0.630,CP073820_1,mobileOG_000031108_CP073820_1
25,mobileOG_000000347|N|Q5H255|phage|structural|ACLAME|Manual,CP073820_1_2979 # 3332708 # 3333724 # 1 # ID=1_2979;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.644,100.0,667.5,338,1.0999999999999999e-190,339,1,338,1,338,mobileOG_000000347,N,Q5H255,phage,structural,ACLAME,Manual,CP073820_1_2979, 3332708 # 3333724 # 1 , 3332708,3333724,1 ,1_2979,1,2979,00,ATG,GGAG/GAGG,5-10bp,0.644,CP073820_1,mobileOG_000000347_CP073820_1
26,"mobileOG_000031924|M|A0A0M1LE80|phage|infection,regulation|ACLAME|Homology",CP073820_1_2980 # 3333728 # 3334447 # 1 # ID=1_2980;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.699,100.0,457.2,239,1.5999999999999999e-127,240,1,239,1,239,mobileOG_000031924,M,A0A0M1LE80,phage,"infection,regulation",ACLAME,Homology,CP073820_1_2980, 3333728 # 3334447 # 1 , 3333728,3334447,1 ,1_2980,1,2980,00,ATG,GGAG/GAGG,5-10bp,0.699,CP073820_1,mobileOG_000031924_CP073820_1
27,"mobileOG_000031925|X|A0A0M1LDK4|phage|infection,initiation|ACLAME|Homology",CP073820_1_2982 # 3335014 # 3335223 # 1 # ID=1_2982;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.681,100.0,146.7,69,1.4e-34,70,1,69,1,69,mobileOG_000031925,X,A0A0M1LDK4,phage,"infection,initiation",ACLAME,Homology,CP073820_1_2982, 3335014 # 3335223 # 1 , 3335014,3335223,1 ,1_2982,1,2982,00,ATG,GGAG/GAGG,5-10bp,0.681,CP073820_1,mobileOG_000031925_CP073820_1
28,mobileOG_000031113|lys|A0A0C5UY16|phage|lysis/lysogeny|ACLAME|Homology,CP073820_1_2985 # 3335852 # 3336490 # 1 # ID=1_2985;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.668,100.0,431.0,212,1.1e-119,213,1,212,1,212,mobileOG_000031113,lys,A0A0C5UY16,phage,lysis/lysogeny,ACLAME,Homology,CP073820_1_2985, 3335852 # 3336490 # 1 , 3335852,3336490,1 ,1_2985,1,2985,00,ATG,GGA/GAG/AGG,5-10bp,0.668,CP073820_1,mobileOG_000031113_CP073820_1
29,mobileOG_000031932|FII|A0A0C5UI21|phage|structural|ACLAME|Homology,CP073820_1_2998 # 3345338 # 3345847 # 1 # ID=1_2998;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.622,100.0,338.6,169,5.9e-92,170,1,169,1,169,mobileOG_000031932,FII,A0A0C5UI21,phage,structural,ACLAME,Homology,CP073820_1_2998, 3345338 # 3345847 # 1 , 3345338,3345847,1 ,1_2998,1,2998,00,ATG,GGAG/GAGG,5-10bp,0.622,CP073820_1,mobileOG_000031932_CP073820_1
30,mobileOG_000031937|E'|A0A0C5VA12|phage|structural|ACLAME|Homology,CP073820_1_3000 # 3346204 # 3346317 # 1 # ID=1_3000;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.649,100.0,84.7,37,3.4e-16,38,1,37,1,37,mobileOG_000031937,E',A0A0C5VA12,phage,structural,ACLAME,Homology,CP073820_1_3000, 3346204 # 3346317 # 1 , 3346204,3346317,1 ,1_3000,1,3000,00,ATG,GGAG/GAGG,5-10bp,0.649,CP073820_1,mobileOG_000031937_CP073820_1
31,mobileOG_000725766|NA:Keyword|Q6B332|integration/excision|NA|ISFinder|Keyword Search,CP073820_1_3087 # 3434454 # 3435410 # -1 # ID=1_3087;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,100.0,620.9,318,1.1e-176,319,1,318,1,318,mobileOG_000725766,NA:Keyword,Q6B332,integration/excision,NA,ISFinder,Keyword Search,CP073820_1_3087, 3434454 # 3435410 # -1 , 3434454,3435410,-1 ,1_3087,1,3087,00,ATG,GGAG/GAGG,5-10bp,0.626,CP073820_1,mobileOG_000725766_CP073820_1
32,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP073820_1_3159 # 3508030 # 3508998 # -1 # ID=1_3159;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.614,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP073820_1_3159, 3508030 # 3508998 # -1 , 3508030,3508998,-1 ,1_3159,1,3159,00,ATG,AGGAG,5-10bp,0.614,CP073820_1,mobileOG_000277174_CP073820_1
33,mobileOG_000726764|NA:Keyword|Q9L792|integration/excision|NA|ISFinder|Keyword Search,CP073820_1_3173 # 3516768 # 3516935 # 1 # ID=1_3173;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,114.4,320,6e-25,56,1,49,1,49,mobileOG_000726764,NA:Keyword,Q9L792,integration/excision,NA,ISFinder,Keyword Search,CP073820_1_3173, 3516768 # 3516935 # 1 , 3516768,3516935,1 ,1_3173,1,3173,00,ATG,GGAGG,5-10bp,0.625,CP073820_1,mobileOG_000726764_CP073820_1
34,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP073820_1_3198 # 3545777 # 3546745 # 1 # ID=1_3198;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP073820_1_3198, 3545777 # 3546745 # 1 , 3545777,3546745,1 ,1_3198,1,3198,00,ATG,AGGAG,5-10bp,0.613,CP073820_1,mobileOG_000277174_CP073820_1
35,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP073820_1_3368 # 3751070 # 3752545 # -1 # ID=1_3368;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.654,100.0,970.7,491,8.9e-282,492,1,491,1,491,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP073820_1_3368, 3751070 # 3752545 # -1 , 3751070,3752545,-1 ,1_3368,1,3368,00,ATG,GGAG/GAGG,5-10bp,0.654,CP073820_1,mobileOG_000726772_CP073820_1
36,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP073820_1_3422 # 3811653 # 3812387 # -1 # ID=1_3422;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.620,100.0,493.8,332,1.6e-138,245,89,332,1,244,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP073820_1_3422, 3811653 # 3812387 # -1 , 3811653,3812387,-1 ,1_3422,1,3422,00,ATG,None,None,0.620,CP073820_1,mobileOG_000726767_CP073820_1
37,mobileOG_000277181|tnpA|Q5H5Z2|integration/excision|NA|ISFinder|Homology,CP073820_1_3625 # 4022436 # 4022675 # 1 # ID=1_3625;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.637,100.0,139.8,385,1.9e-32,80,1,67,1,67,mobileOG_000277181,tnpA,Q5H5Z2,integration/excision,NA,ISFinder,Homology,CP073820_1_3625, 4022436 # 4022675 # 1 , 4022436,4022675,1 ,1_3625,1,3625,00,TTG,None,None,0.637,CP073820_1,mobileOG_000277181_CP073820_1
38,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP073820_1_3760 # 4180325 # 4181218 # 1 # ID=1_3760;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.609,100.0,601.3,322,8.599999999999999e-171,298,26,322,1,297,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP073820_1_3760, 4180325 # 4181218 # 1 , 4180325,4181218,1 ,1_3760,1,3760,00,ATG,None,None,0.609,CP073820_1,mobileOG_000338730_CP073820_1
39,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP073820_1_3783 # 4201966 # 4202100 # -1 # ID=1_3783;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,100.0,92.0,332,2.6e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP073820_1_3783, 4201966 # 4202100 # -1 , 4201966,4202100,-1 ,1_3783,1,3783,00,ATG,None,None,0.652,CP073820_1,mobileOG_000726767_CP073820_1
40,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP073820_1_3948 # 4388989 # 4389957 # 1 # ID=1_3948;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP073820_1_3948, 4388989 # 4389957 # 1 , 4388989,4389957,1 ,1_3948,1,3948,00,ATG,AGGAG,5-10bp,0.613,CP073820_1,mobileOG_000338730_CP073820_1
41,mobileOG_000726770|NA:Keyword|A0A346MH97|integration/excision|NA|ISFinder|Keyword Search,CP073820_1_4017 # 4462291 # 4462539 # -1 # ID=1_4017;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.610,100.0,164.9,411,5.7e-40,83,330,411,1,82,mobileOG_000726770,NA:Keyword,A0A346MH97,integration/excision,NA,ISFinder,Keyword Search,CP073820_1_4017, 4462291 # 4462539 # -1 , 4462291,4462539,-1 ,1_4017,1,4017,00,ATG,None,None,0.610,CP073820_1,mobileOG_000726770_CP073820_1
42,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP073820_1_4134 # 4577356 # 4578312 # -1 # ID=1_4134;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.624,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP073820_1_4134, 4577356 # 4578312 # -1 , 4577356,4578312,-1 ,1_4134,1,4134,00,ATG,GGAG/GAGG,5-10bp,0.624,CP073820_1,mobileOG_000725735_CP073820_1
43,mobileOG_000277181|tnpA|Q5H5Z2|integration/excision|NA|ISFinder|Homology,CP073820_1_4322 # 4802973 # 4804064 # -1 # ID=1_4322;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.608,100.0,716.5,385,2.2e-205,364,23,385,1,363,mobileOG_000277181,tnpA,Q5H5Z2,integration/excision,NA,ISFinder,Homology,CP073820_1_4322, 4802973 # 4804064 # -1 , 4802973,4804064,-1 ,1_4322,1,4322,00,ATG,None,None,0.608,CP073820_1,mobileOG_000277181_CP073820_1
