,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
10,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_848 # 959470 # 959841 # -1 # ID=1_848;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667,100.0,263.8,458,1.4e-69,124,1,123,1,123,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_848, 959470 # 959841 # -1 , 959470,959841,-1 ,1_848,1,848,00,ATG,None,None,0.667,CP047492_1,mobileOG_000726771_CP047492_1
11,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP047492_1_936 # 1049995 # 1050963 # -1 # ID=1_936;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP047492_1_936, 1049995 # 1050963 # -1 , 1049995,1050963,-1 ,1_936,1,936,00,ATG,AGGAG,5-10bp,0.615,CP047492_1,mobileOG_000277174_CP047492_1
12,mobileOG_000726770|NA:Keyword|A0A346MH97|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_1066 # 1200369 # 1200617 # -1 # ID=1_1066;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.610,100.0,164.9,411,5.7e-40,83,330,411,1,82,mobileOG_000726770,NA:Keyword,A0A346MH97,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_1066, 1200369 # 1200617 # -1 , 1200369,1200617,-1 ,1_1066,1,1066,00,ATG,None,None,0.610,CP047492_1,mobileOG_000726770_CP047492_1
13,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP047492_1_1188 # 1315172 # 1316140 # -1 # ID=1_1188;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP047492_1_1188, 1315172 # 1316140 # -1 , 1315172,1316140,-1 ,1_1188,1,1188,00,ATG,AGGAG,5-10bp,0.615,CP047492_1,mobileOG_000277174_CP047492_1
14,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP047492_1_1281 # 1415945 # 1416913 # -1 # ID=1_1281;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP047492_1_1281, 1415945 # 1416913 # -1 , 1415945,1416913,-1 ,1_1281,1,1281,00,ATG,AGGAG,5-10bp,0.615,CP047492_1,mobileOG_000277174_CP047492_1
15,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_1320 # 1455034 # 1455990 # -1 # ID=1_1320;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_1320, 1455034 # 1455990 # -1 , 1455034,1455990,-1 ,1_1320,1,1320,00,ATG,GGAG/GAGG,5-10bp,0.625,CP047492_1,mobileOG_000725735_CP047492_1
16,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_1358 # 1507278 # 1507883 # -1 # ID=1_1358;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.627,100.0,404.8,332,8e-112,202,132,332,1,201,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_1358, 1507278 # 1507883 # -1 , 1507278,1507883,-1 ,1_1358,1,1358,00,ATG,None,None,0.627,CP047492_1,mobileOG_000726767_CP047492_1
17,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_1656 # 1860945 # 1861901 # 1 # ID=1_1656;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.624,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_1656, 1860945 # 1861901 # 1 , 1860945,1861901,1 ,1_1656,1,1656,00,ATG,GGAG/GAGG,5-10bp,0.624,CP047492_1,mobileOG_000725735_CP047492_1
18,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP047492_1_1762 # 1992508 # 1993476 # -1 # ID=1_1762;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.614,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP047492_1_1762, 1992508 # 1993476 # -1 , 1992508,1993476,-1 ,1_1762,1,1762,00,ATG,AGGAG,5-10bp,0.614,CP047492_1,mobileOG_000338730_CP047492_1
19,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_1765 # 1994775 # 1995731 # 1 # ID=1_1765;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_1765, 1994775 # 1995731 # 1 , 1994775,1995731,1 ,1_1765,1,1765,00,ATG,GGAG/GAGG,5-10bp,0.625,CP047492_1,mobileOG_000725735_CP047492_1
20,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP047492_1_1878 # 2118931 # 2119056 # -1 # ID=1_1878;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.563,100.0,82.4,88,1.9e-15,42,48,88,1,41,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP047492_1_1878, 2118931 # 2119056 # -1 , 2118931,2119056,-1 ,1_1878,1,1878,00,ATG,None,None,0.563,CP047492_1,mobileOG_000277175_CP047492_1
21,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_1879 # 2119172 # 2119306 # -1 # ID=1_1879;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,100.0,92.0,332,2.6e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_1879, 2119172 # 2119306 # -1 , 2119172,2119306,-1 ,1_1879,1,1879,00,ATG,None,None,0.652,CP047492_1,mobileOG_000726767_CP047492_1
22,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP047492_1_1975 # 2218171 # 2219139 # -1 # ID=1_1975;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP047492_1_1975, 2218171 # 2219139 # -1 , 2218171,2219139,-1 ,1_1975,1,1975,00,ATG,AGGAG,5-10bp,0.613,CP047492_1,mobileOG_000338730_CP047492_1
23,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_2015 # 2269546 # 2270502 # -1 # ID=1_2015;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_2015, 2269546 # 2270502 # -1 , 2269546,2270502,-1 ,1_2015,1,2015,00,ATG,GGAG/GAGG,5-10bp,0.625,CP047492_1,mobileOG_000725735_CP047492_1
24,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP047492_1_2017 # 2272318 # 2273286 # -1 # ID=1_2017;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP047492_1_2017, 2272318 # 2273286 # -1 , 2272318,2273286,-1 ,1_2017,1,2017,00,ATG,AGGAG,5-10bp,0.613,CP047492_1,mobileOG_000338730_CP047492_1
25,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP047492_1_2185 # 2454040 # 2455008 # 1 # ID=1_2185;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP047492_1_2185, 2454040 # 2455008 # 1 , 2454040,2455008,1 ,1_2185,1,2185,00,ATG,AGGAG,5-10bp,0.613,CP047492_1,mobileOG_000338730_CP047492_1
26,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP047492_1_2188 # 2456416 # 2457384 # -1 # ID=1_2188;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP047492_1_2188, 2456416 # 2457384 # -1 , 2456416,2457384,-1 ,1_2188,1,2188,00,ATG,AGGAG,5-10bp,0.615,CP047492_1,mobileOG_000277174_CP047492_1
27,"mobileOG_000758858|NA:Keyword|A0A5Q7MMX9|replication/recombination/repair|initiation,copy number control,plasmid|ACLAME|Keyword Search",CP047492_1_2256 # 2530262 # 2531335 # 1 # ID=1_2256;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.597,100.0,741.1,357,8.3e-213,358,1,357,1,357,mobileOG_000758858,NA:Keyword,A0A5Q7MMX9,replication/recombination/repair,"initiation,copy number control,plasmid",ACLAME,Keyword Search,CP047492_1_2256, 2530262 # 2531335 # 1 , 2530262,2531335,1 ,1_2256,1,2256,00,GTG,GGA/GAG/AGG,5-10bp,0.597,CP047492_1,mobileOG_000758858_CP047492_1
28,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_2272 # 2547394 # 2547999 # -1 # ID=1_2272;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625,100.0,404.8,332,8e-112,202,132,332,1,201,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_2272, 2547394 # 2547999 # -1 , 2547394,2547999,-1 ,1_2272,1,2272,00,ATG,None,None,0.625,CP047492_1,mobileOG_000726767_CP047492_1
29,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_2372 # 2658000 # 2658956 # 1 # ID=1_2372;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_2372, 2658000 # 2658956 # 1 , 2658000,2658956,1 ,1_2372,1,2372,00,ATG,GGAG/GAGG,5-10bp,0.625,CP047492_1,mobileOG_000725735_CP047492_1
30,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP047492_1_2409 # 2694983 # 2695951 # -1 # ID=1_2409;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.614,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP047492_1_2409, 2694983 # 2695951 # -1 , 2694983,2695951,-1 ,1_2409,1,2409,00,ATG,AGGAG,5-10bp,0.614,CP047492_1,mobileOG_000338730_CP047492_1
31,mobileOG_000726770|NA:Keyword|A0A346MH97|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_2421 # 2705629 # 2705877 # 1 # ID=1_2421;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.610,100.0,164.9,411,5.7e-40,83,330,411,1,82,mobileOG_000726770,NA:Keyword,A0A346MH97,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_2421, 2705629 # 2705877 # 1 , 2705629,2705877,1 ,1_2421,1,2421,00,ATG,None,None,0.610,CP047492_1,mobileOG_000726770_CP047492_1
32,mobileOG_000725766|NA:Keyword|Q6B332|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_2527 # 2824881 # 2825837 # 1 # ID=1_2527;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,100.0,620.9,318,1.1e-176,319,1,318,1,318,mobileOG_000725766,NA:Keyword,Q6B332,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_2527, 2824881 # 2825837 # 1 , 2824881,2825837,1 ,1_2527,1,2527,00,ATG,GGAG/GAGG,5-10bp,0.626,CP047492_1,mobileOG_000725766_CP047492_1
33,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP047492_1_2576 # 2890881 # 2891849 # 1 # ID=1_2576;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.614,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP047492_1_2576, 2890881 # 2891849 # 1 , 2890881,2891849,1 ,1_2576,1,2576,00,ATG,AGGAG,5-10bp,0.614,CP047492_1,mobileOG_000277174_CP047492_1
34,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_2632 # 2950642 # 2951598 # -1 # ID=1_2632;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_2632, 2950642 # 2951598 # -1 , 2950642,2951598,-1 ,1_2632,1,2632,00,ATG,GGAG/GAGG,5-10bp,0.625,CP047492_1,mobileOG_000725735_CP047492_1
35,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP047492_1_2696 # 3037193 # 3038161 # 1 # ID=1_2696;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.614,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP047492_1_2696, 3037193 # 3038161 # 1 , 3037193,3038161,1 ,1_2696,1,2696,00,ATG,AGGAG,5-10bp,0.614,CP047492_1,mobileOG_000277174_CP047492_1
36,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP047492_1_2701 # 3043950 # 3044918 # -1 # ID=1_2701;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.614,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP047492_1_2701, 3043950 # 3044918 # -1 , 3043950,3044918,-1 ,1_2701,1,2701,00,ATG,AGGAG,5-10bp,0.614,CP047492_1,mobileOG_000338730_CP047492_1
37,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_2786 # 3148144 # 3149100 # -1 # ID=1_2786;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.624,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_2786, 3148144 # 3149100 # -1 , 3148144,3149100,-1 ,1_2786,1,2786,00,ATG,GGAG/GAGG,5-10bp,0.624,CP047492_1,mobileOG_000725735_CP047492_1
38,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP047492_1_2969 # 3348011 # 3348979 # -1 # ID=1_2969;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.614,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP047492_1_2969, 3348011 # 3348979 # -1 , 3348011,3348979,-1 ,1_2969,1,2969,00,ATG,AGGAG,5-10bp,0.614,CP047492_1,mobileOG_000338730_CP047492_1
39,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP047492_1_2972 # 3352443 # 3353399 # 1 # ID=1_2972;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.624,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP047492_1_2972, 3352443 # 3353399 # 1 , 3352443,3353399,1 ,1_2972,1,2972,00,ATG,GGAG/GAGG,5-10bp,0.624,CP047492_1,mobileOG_000725735_CP047492_1
40,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP047492_1_2974 # 3354504 # 3355472 # 1 # ID=1_2974;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP047492_1_2974, 3354504 # 3355472 # 1 , 3354504,3355472,1 ,1_2974,1,2974,00,ATG,AGGAG,5-10bp,0.613,CP047492_1,mobileOG_000277174_CP047492_1
41,mobileOG_000338730|insH6|WP_011258529.1|integration/excision|NA|Plasmid RefSeq|Homology,CP047492_1_2975 # 3355725 # 3356693 # 1 # ID=1_2975;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000338730,insH6,WP_011258529.1,integration/excision,NA,Plasmid RefSeq,Homology,CP047492_1_2975, 3355725 # 3356693 # 1 , 3355725,3356693,1 ,1_2975,1,2975,00,ATG,AGGAG,5-10bp,0.613,CP047492_1,mobileOG_000338730_CP047492_1
42,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP047492_1_3015 # 3395659 # 3396627 # 1 # ID=1_3015;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP047492_1_3015, 3395659 # 3396627 # 1 , 3395659,3396627,1 ,1_3015,1,3015,00,ATG,AGGAG,5-10bp,0.613,CP047492_1,mobileOG_000277174_CP047492_1
43,mobileOG_000031113|lys|A0A0C5UY16|phage|lysis/lysogeny|ACLAME|Homology,CP047492_1_3119 # 3511287 # 3511925 # 1 # ID=1_3119;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.667,100.0,431.0,212,1.1e-119,213,1,212,1,212,mobileOG_000031113,lys,A0A0C5UY16,phage,lysis/lysogeny,ACLAME,Homology,CP047492_1_3119, 3511287 # 3511925 # 1 , 3511287,3511925,1 ,1_3119,1,3119,00,ATG,GGA/GAG/AGG,5-10bp,0.667,CP047492_1,mobileOG_000031113_CP047492_1
44,"mobileOG_000031116|V|A0A5Q2VMD5|phage|infection,structural|ACLAME|Homology",CP047492_1_3128 # 3519207 # 3519770 # 1 # ID=1_3128;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.658,100.0,300.4,187,2.0000000000000003e-80,188,1,187,1,187,mobileOG_000031116,V,A0A5Q2VMD5,phage,"infection,structural",ACLAME,Homology,CP047492_1_3128, 3519207 # 3519770 # 1 , 3519207,3519770,1 ,1_3128,1,3128,00,ATG,None,None,0.658,CP047492_1,mobileOG_000031116_CP047492_1
