,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
10,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_60 # 62735 # 63910 # 1 # ID=1_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.636,98.7,790.0,439,1.7000000000000001e-227,392,50,439,2,391,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_60, 62735 # 63910 # 1 , 62735,63910,1 ,1_60,1,60,00,ATG,GGA/GAG/AGG,5-10bp,0.636,CP007166_1,mobileOG_000726762_CP007166_1
11,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_85 # 85752 # 87128 # 1 # ID=1_85;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.626,98.0,904.0,458,9.5e-262,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_85, 85752 # 87128 # 1 , 85752,87128,1 ,1_85,1,85,00,ATG,None,None,0.626,CP007166_1,mobileOG_000726766_CP007166_1
12,mobileOG_000274956|istA|CBH95837.1|integration/excision|NA|ISFinder|Homology,CP007166_1_87 # 90214 # 90711 # -1 # ID=1_87;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.655,68.8,216.5,231,3.3e-55,166,57,216,3,162,mobileOG_000274956,istA,CBH95837.1,integration/excision,NA,ISFinder,Homology,CP007166_1_87, 90214 # 90711 # -1 , 90214,90711,-1 ,1_87,1,87,00,ATG,None,None,0.655,CP007166_1,mobileOG_000274956_CP007166_1
13,mobileOG_000724668|NA:Keyword|CBI07744.1|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_92 # 94553 # 94903 # 1 # ID=1_92;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.561,82.0,200.7,135,1.3e-50,117,24,134,1,111,mobileOG_000724668,NA:Keyword,CBI07744.1,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_92, 94553 # 94903 # 1 , 94553,94903,1 ,1_92,1,92,00,ATG,None,None,0.561,CP007166_1,mobileOG_000724668_CP007166_1
14,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP007166_1_93 # 94942 # 95247 # 1 # ID=1_93;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.559,82.2,178.3,128,6.100000000000001e-44,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP007166_1_93, 94942 # 95247 # 1 , 94942,95247,1 ,1_93,1,93,00,TTG,GGA/GAG/AGG,5-10bp,0.559,CP007166_1,mobileOG_000720479_CP007166_1
15,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_107 # 117855 # 118124 # -1 # ID=1_107;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.633,95.3,167.9,439,7.299999999999999e-41,90,2,86,1,85,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_107, 117855 # 118124 # -1 , 117855,118124,-1 ,1_107,1,107,00,TTG,GGAG/GAGG,5-10bp,0.633,CP007166_1,mobileOG_000726762_CP007166_1
16,mobileOG_000725766|NA:Keyword|Q6B332|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_108 # 118320 # 119276 # 1 # ID=1_108;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,99.7,617.1,318,1.6e-175,319,1,318,1,318,mobileOG_000725766,NA:Keyword,Q6B332,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_108, 118320 # 119276 # 1 , 118320,119276,1 ,1_108,1,108,00,ATG,GGAG/GAGG,5-10bp,0.625,CP007166_1,mobileOG_000725766_CP007166_1
17,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_110 # 119604 # 120569 # -1 # ID=1_110;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,99.1,650.6,332,1.3000000000000001e-185,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_110, 119604 # 120569 # -1 , 119604,120569,-1 ,1_110,1,110,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP007166_1,mobileOG_000726767_CP007166_1
18,mobileOG_000277182|insH6|Q5H6N2|integration/excision|NA|ISFinder|Homology,CP007166_1_120 # 131713 # 132693 # 1 # ID=1_120;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.620,98.8,647.9,326,8.8e-185,327,1,326,1,326,mobileOG_000277182,insH6,Q5H6N2,integration/excision,NA,ISFinder,Homology,CP007166_1_120, 131713 # 132693 # 1 , 131713,132693,1 ,1_120,1,120,00,ATG,GGAG/GAGG,5-10bp,0.620,CP007166_1,mobileOG_000277182_CP007166_1
19,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_123 # 134042 # 135007 # -1 # ID=1_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,99.7,654.4,332,9.2e-187,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_123, 134042 # 135007 # -1 , 134042,135007,-1 ,1_123,1,123,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP007166_1,mobileOG_000726767_CP007166_1
20,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_125 # 135475 # 136722 # 1 # ID=1_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.649,98.9,699.5,491,3.2e-200,416,1,363,1,363,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_125, 135475 # 136722 # 1 , 135475,136722,1 ,1_125,1,125,00,ATG,GGAG/GAGG,5-10bp,0.649,CP007166_1,mobileOG_000726772_CP007166_1
21,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_126 # 136679 # 138055 # 1 # ID=1_126;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.627,97.8,899.4,458,2.4e-260,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_126, 136679 # 138055 # 1 , 136679,138055,1 ,1_126,1,126,00,ATG,None,None,0.627,CP007166_1,mobileOG_000726766_CP007166_1
22,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_129 # 142140 # 143096 # 1 # ID=1_129;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,99.7,614.8,318,8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_129, 142140 # 143096 # 1 , 142140,143096,1 ,1_129,1,129,00,ATG,GGAG/GAGG,5-10bp,0.625,CP007166_1,mobileOG_000725735_CP007166_1
23,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP007166_1_131 # 145649 # 145954 # 1 # ID=1_131;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.559,82.2,181.8,128,5.6e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP007166_1_131, 145649 # 145954 # 1 , 145649,145954,1 ,1_131,1,131,00,TTG,GGA/GAG/AGG,5-10bp,0.559,CP007166_1,mobileOG_000720479_CP007166_1
24,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP007166_1_135 # 149405 # 149926 # -1 # ID=1_135;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575,79.6,285.0,339,8.000000000000001e-76,174,168,329,1,162,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP007166_1_135, 149405 # 149926 # -1 , 149405,149926,-1 ,1_135,1,135,00,GTG,AGGAG,5-10bp,0.575,CP007166_1,mobileOG_000302254_CP007166_1
25,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_136 # 150255 # 151037 # -1 # ID=1_136;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.628,99.2,530.8,332,1.2e-149,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_136, 150255 # 151037 # -1 , 150255,151037,-1 ,1_136,1,136,00,ATG,GGA/GAG/AGG,5-10bp,0.628,CP007166_1,mobileOG_000726767_CP007166_1
26,mobileOG_000742660|NA:Keyword|WP_075998334.1|stability/transfer/defense|NA|Multiple|Keyword Search,CP007166_1_138 # 152397 # 152627 # -1 # ID=1_138;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.593,64.5,98.6,85,4.7e-20,77,1,76,1,76,mobileOG_000742660,NA:Keyword,WP_075998334.1,stability/transfer/defense,NA,Multiple,Keyword Search,CP007166_1_138, 152397 # 152627 # -1 , 152397,152627,-1 ,1_138,1,138,00,ATG,None,None,0.593,CP007166_1,mobileOG_000742660_CP007166_1
27,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_153 # 176800 # 177201 # 1 # ID=1_153;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,91.3,238.0,411,8.6e-62,134,1,127,1,127,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_153, 176800 # 177201 # 1 , 176800,177201,1 ,1_153,1,153,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP007166_1,mobileOG_000726761_CP007166_1
28,mobileOG_000345220|insI3|WP_020829649.1|integration/excision|NA|Multiple|Homology,CP007166_1_154 # 177328 # 177654 # 1 # ID=1_154;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.618,62.2,132.1,338,5.4000000000000005e-30,109,39,149,1,108,mobileOG_000345220,insI3,WP_020829649.1,integration/excision,NA,Multiple,Homology,CP007166_1_154, 177328 # 177654 # 1 , 177328,177654,1 ,1_154,1,154,00,TTG,AGGAG,5-10bp,0.618,CP007166_1,mobileOG_000345220_CP007166_1
29,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_155 # 177795 # 178760 # -1 # ID=1_155;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.627,99.4,653.3,332,2.1e-186,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_155, 177795 # 178760 # -1 , 177795,178760,-1 ,1_155,1,155,00,ATG,GGA/GAG/AGG,5-10bp,0.627,CP007166_1,mobileOG_000726767_CP007166_1
30,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP007166_1_156 # 178871 # 179305 # 1 # ID=1_156;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.575,79.7,229.9,339,2.5e-59,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP007166_1_156, 178871 # 179305 # 1 , 178871,179305,1 ,1_156,1,156,00,GTG,None,None,0.575,CP007166_1,mobileOG_000302254_CP007166_1
31,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_157 # 179328 # 180170 # 1 # ID=1_157;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.632,94.9,520.0,411,2.4e-146,281,125,398,1,274,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_157, 179328 # 180170 # 1 , 179328,180170,1 ,1_157,1,157,00,ATG,None,None,0.632,CP007166_1,mobileOG_000726761_CP007166_1
32,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_159 # 180382 # 181023 # -1 # ID=1_159;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.621,96.2,420.2,458,1.8999999999999998e-116,214,246,458,1,213,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_159, 180382 # 181023 # -1 , 180382,181023,-1 ,1_159,1,159,00,GTG,GGA/GAG/AGG,5-10bp,0.621,CP007166_1,mobileOG_000726771_CP007166_1
33,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_160 # 181063 # 181758 # -1 # ID=1_160;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.645,97.4,447.6,458,1.2000000000000002e-124,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_160, 181063 # 181758 # -1 , 181063,181758,-1 ,1_160,1,160,00,ATG,None,None,0.645,CP007166_1,mobileOG_000726771_CP007166_1
34,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP007166_1_170 # 195202 # 195687 # -1 # ID=1_170;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.609,96.9,327.0,328,1.7e-88,162,168,328,1,161,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP007166_1_170, 195202 # 195687 # -1 , 195202,195687,-1 ,1_170,1,170,00,ATG,None,None,0.609,CP007166_1,mobileOG_000277176_CP007166_1
35,mobileOG_000726768|NA:Keyword|Q93LQ4|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_172 # 196384 # 197403 # 1 # ID=1_172;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.658,97.9,654.4,344,9.799999999999999e-187,340,6,344,1,339,mobileOG_000726768,NA:Keyword,Q93LQ4,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_172, 196384 # 197403 # 1 , 196384,197403,1 ,1_172,1,172,00,ATG,GGA/GAG/AGG,5-10bp,0.658,CP007166_1,mobileOG_000726768_CP007166_1
36,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_173 # 197510 # 198292 # 1 # ID=1_173;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.631,99.6,533.9,332,1.5e-150,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_173, 197510 # 198292 # 1 , 197510,198292,1 ,1_173,1,173,00,ATG,GGA/GAG/AGG,5-10bp,0.631,CP007166_1,mobileOG_000726767_CP007166_1
37,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP007166_1_174 # 198488 # 199483 # 1 # ID=1_174;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.614,98.5,649.0,394,4e-185,332,65,394,2,331,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP007166_1_174, 198488 # 199483 # 1 , 198488,199483,1 ,1_174,1,174,00,TTG,AGGA,5-10bp,0.614,CP007166_1,mobileOG_000275959_CP007166_1
38,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_175 # 199411 # 199962 # -1 # ID=1_175;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.611,98.7,310.8,332,1.3999999999999999e-83,184,12,161,1,150,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_175, 199411 # 199962 # -1 , 199411,199962,-1 ,1_175,1,175,00,ATG,GGA/GAG/AGG,5-10bp,0.611,CP007166_1,mobileOG_000726767_CP007166_1
39,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_176 # 200875 # 202350 # 1 # ID=1_176;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.654,99.2,963.0,491,1.8999999999999998e-279,492,1,491,1,491,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_176, 200875 # 202350 # 1 , 200875,202350,1 ,1_176,1,176,00,ATG,GGAG/GAGG,5-10bp,0.654,CP007166_1,mobileOG_000726772_CP007166_1
40,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_177 # 202489 # 203184 # 1 # ID=1_177;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.647,98.3,453.4,458,2.3e-126,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_177, 202489 # 203184 # 1 , 202489,203184,1 ,1_177,1,177,00,ATG,None,None,0.647,CP007166_1,mobileOG_000726771_CP007166_1
41,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_178 # 203332 # 203865 # 1 # ID=1_178;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.637,94.9,346.3,458,3e-94,178,282,458,1,177,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_178, 203332 # 203865 # 1 , 203332,203865,1 ,1_178,1,178,00,ATG,GGA/GAG/AGG,5-10bp,0.637,CP007166_1,mobileOG_000726769_CP007166_1
42,mobileOG_000323714|comM|WP_095378957.1|transfer|competence|Plasmid RefSeq|Homology,CP007166_1_179 # 203959 # 205479 # -1 # ID=1_179;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.687,71.0,656.0,499,5e-187,507,1,496,1,498,mobileOG_000323714,comM,WP_095378957.1,transfer,competence,Plasmid RefSeq,Homology,CP007166_1_179, 203959 # 205479 # -1 , 203959,205479,-1 ,1_179,1,179,00,ATG,GGA/GAG/AGG,5-10bp,0.687,CP007166_1,mobileOG_000323714_CP007166_1
43,mobileOG_000726764|NA:Keyword|Q9L792|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_184 # 209532 # 210494 # 1 # ID=1_184;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.620,99.4,650.2,320,1.7e-185,321,1,320,1,320,mobileOG_000726764,NA:Keyword,Q9L792,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_184, 209532 # 210494 # 1 , 209532,210494,1 ,1_184,1,184,00,ATG,GGAGG,5-10bp,0.620,CP007166_1,mobileOG_000726764_CP007166_1
44,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP007166_1_190 # 217308 # 217841 # 1 # ID=1_190;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,96.6,354.0,458,1.3999999999999999e-96,178,282,458,1,177,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP007166_1_190, 217308 # 217841 # 1 , 217308,217841,1 ,1_190,1,190,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP007166_1,mobileOG_000726771_CP007166_1
45,mobileOG_000719437|NA:Keyword|A0A0N9ZY67|transfer|NA|ICE|Keyword Search,CP007166_1_199 # 230121 # 230540 # 1 # ID=1_199;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619,65.4,178.3,135,8.400000000000001e-44,140,2,131,8,137,mobileOG_000719437,NA:Keyword,A0A0N9ZY67,transfer,NA,ICE,Keyword Search,CP007166_1_199, 230121 # 230540 # 1 , 230121,230540,1 ,1_199,1,199,00,ATG,GGA/GAG/AGG,5-10bp,0.619,CP007166_1,mobileOG_000719437_CP007166_1
