,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
19,mobileOG_000041116|insH6|WP_022557821.1|integration/excision|NA|Multiple|Homology,CP020334_110 # 124410 # 125360 # 1 # ID=1_110;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.617,93.4,594.0,327,1.5000000000000002e-168,317,1,317,1,316,mobileOG_000041116,insH6,WP_022557821.1,integration/excision,NA,Multiple,Homology,CP020334_110, 124410 # 125360 # 1 , 124410,125360,1 ,1_110,1,110,00,ATG,None,None,0.617,CP020334,mobileOG_000041116_CP020334
20,mobileOG_000312220|istA|WP_106561525.1|integration/excision|NA|Plasmid RefSeq|Homology,CP020334_113 # 126511 # 127542 # 1 # ID=1_113;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,65.1,444.9,344,1.2e-123,344,1,344,2,343,mobileOG_000312220,istA,WP_106561525.1,integration/excision,NA,Plasmid RefSeq,Homology,CP020334_113, 126511 # 127542 # 1 , 126511,127542,1 ,1_113,1,113,00,ATG,None,None,0.640,CP020334,mobileOG_000312220_CP020334
21,mobileOG_000343778|insI3|WP_028853927.1|integration/excision|NA|Plasmid RefSeq|Homology,CP020334_114 # 127926 # 128630 # 1 # ID=1_114;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.594,75.8,368.2,339,9.6e-101,235,107,329,1,223,mobileOG_000343778,insI3,WP_028853927.1,integration/excision,NA,Plasmid RefSeq,Homology,CP020334_114, 127926 # 128630 # 1 , 127926,128630,1 ,1_114,1,114,00,ATG,None,None,0.594,CP020334,mobileOG_000343778_CP020334
22,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP020334_122 # 133287 # 134243 # 1 # ID=1_122;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP020334_122, 133287 # 134243 # 1 , 133287,134243,1 ,1_122,1,122,00,ATG,GGAG/GAGG,5-10bp,0.625,CP020334,mobileOG_000725735_CP020334
23,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP020334_127 # 139674 # 140195 # -1 # ID=1_127;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575,79.6,285.0,339,8.000000000000001e-76,174,168,329,1,162,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP020334_127, 139674 # 140195 # -1 , 139674,140195,-1 ,1_127,1,127,00,GTG,AGGAG,5-10bp,0.575,CP020334,mobileOG_000302254_CP020334
24,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP020334_128 # 140524 # 141306 # -1 # ID=1_128;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.628,99.2,530.8,332,1.2e-149,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP020334_128, 140524 # 141306 # -1 , 140524,141306,-1 ,1_128,1,128,00,ATG,GGA/GAG/AGG,5-10bp,0.628,CP020334,mobileOG_000726767_CP020334
25,mobileOG_000742660|NA:Keyword|WP_075998334.1|stability/transfer/defense|NA|Multiple|Keyword Search,CP020334_130 # 142666 # 142896 # -1 # ID=1_130;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.593,64.5,98.6,85,4.7e-20,77,1,76,1,76,mobileOG_000742660,NA:Keyword,WP_075998334.1,stability/transfer/defense,NA,Multiple,Keyword Search,CP020334_130, 142666 # 142896 # -1 , 142666,142896,-1 ,1_130,1,130,00,ATG,None,None,0.593,CP020334,mobileOG_000742660_CP020334
26,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP020334_145 # 167105 # 167506 # 1 # ID=1_145;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,91.3,238.0,411,8.6e-62,134,1,127,1,127,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP020334_145, 167105 # 167506 # 1 , 167105,167506,1 ,1_145,1,145,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP020334,mobileOG_000726761_CP020334
27,mobileOG_000345220|insI3|WP_020829649.1|integration/excision|NA|Multiple|Homology,CP020334_146 # 167633 # 167959 # 1 # ID=1_146;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.612,62.2,131.0,338,1.2e-29,109,39,149,1,108,mobileOG_000345220,insI3,WP_020829649.1,integration/excision,NA,Multiple,Homology,CP020334_146, 167633 # 167959 # 1 , 167633,167959,1 ,1_146,1,146,00,TTG,AGGAG,5-10bp,0.612,CP020334,mobileOG_000345220_CP020334
28,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP020334_147 # 168100 # 168234 # -1 # ID=1_147;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,100.0,92.0,332,2.6e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP020334_147, 168100 # 168234 # -1 , 168100,168234,-1 ,1_147,1,147,00,ATG,None,None,0.652,CP020334,mobileOG_000726767_CP020334
29,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP020334_148 # 168283 # 169065 # -1 # ID=1_148;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630,99.2,530.8,332,1.2e-149,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP020334_148, 168283 # 169065 # -1 , 168283,169065,-1 ,1_148,1,148,00,ATG,GGA/GAG/AGG,5-10bp,0.630,CP020334,mobileOG_000726767_CP020334
30,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP020334_149 # 169176 # 169610 # 1 # ID=1_149;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.577,79.7,229.9,339,2.5e-59,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP020334_149, 169176 # 169610 # 1 , 169176,169610,1 ,1_149,1,149,00,GTG,None,None,0.577,CP020334,mobileOG_000302254_CP020334
31,mobileOG_000396587|NA:Keyword|WP_040259055.1|integration/excision|NA|COMPASS|Keyword Search,CP020334_151 # 170140 # 170475 # 1 # ID=1_151;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.631,91.0,201.8,404,5.7e-51,112,294,404,1,111,mobileOG_000396587,NA:Keyword,WP_040259055.1,integration/excision,NA,COMPASS,Keyword Search,CP020334_151, 170140 # 170475 # 1 , 170140,170475,1 ,1_151,1,151,00,ATG,None,None,0.631,CP020334,mobileOG_000396587_CP020334
32,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP020334_152 # 170501 # 170956 # -1 # ID=1_152;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.586,99.3,304.3,266,1.1e-81,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP020334_152, 170501 # 170956 # -1 , 170501,170956,-1 ,1_152,1,152,00,GTG,GGA/GAG/AGG,5-10bp,0.586,CP020334,mobileOG_000726765_CP020334
33,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP020334_154 # 171538 # 172920 # -1 # ID=1_154;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,94.3,854.7,458,6.699999999999999e-247,461,1,458,1,460,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP020334_154, 171538 # 172920 # -1 , 171538,172920,-1 ,1_154,1,154,00,ATG,None,None,0.640,CP020334,mobileOG_000726769_CP020334
34,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP020334_164 # 186363 # 187178 # -1 # ID=1_164;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.637,95.9,526.6,328,2.5e-148,272,58,328,1,271,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP020334_164, 186363 # 187178 # -1 , 186363,187178,-1 ,1_164,1,164,00,GTG,None,None,0.637,CP020334,mobileOG_000277176_CP020334
35,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP020334_165 # 187261 # 187473 # 1 # ID=1_165;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592,100.0,128.3,394,5.1e-29,71,1,63,7,69,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP020334_165, 187261 # 187473 # 1 , 187261,187473,1 ,1_165,1,165,00,GTG,AGGAG,5-10bp,0.592,CP020334,mobileOG_000275959_CP020334
36,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP020334_166 # 187917 # 188522 # 1 # ID=1_166;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.629,99.0,398.7,332,5.7e-110,202,132,332,1,201,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP020334_166, 187917 # 188522 # 1 , 187917,188522,1 ,1_166,1,166,00,ATG,None,None,0.629,CP020334,mobileOG_000726767_CP020334
37,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP020334_167 # 188535 # 189530 # 1 # ID=1_167;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.616,98.5,649.4,394,3.1000000000000003e-185,332,65,394,2,331,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP020334_167, 188535 # 189530 # 1 , 188535,189530,1 ,1_167,1,167,00,TTG,AGGA,5-10bp,0.616,CP020334,mobileOG_000275959_CP020334
38,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP020334_168 # 189458 # 190009 # -1 # ID=1_168;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.607,98.7,308.9,332,5.4e-83,184,12,161,1,150,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP020334_168, 189458 # 190009 # -1 , 189458,190009,-1 ,1_168,1,168,00,ATG,GGA/GAG/AGG,5-10bp,0.607,CP020334,mobileOG_000726767_CP020334
39,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP020334_169 # 190125 # 191138 # 1 # ID=1_169;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.641,98.5,652.1,491,4.8e-186,338,155,491,1,337,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP020334_169, 190125 # 191138 # 1 , 190125,191138,1 ,1_169,1,169,00,GTG,None,None,0.641,CP020334,mobileOG_000726772_CP020334
40,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP020334_170 # 191277 # 192653 # 1 # ID=1_170;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.641,96.1,879.4,458,2.5e-254,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP020334_170, 191277 # 192653 # 1 , 191277,192653,1 ,1_170,1,170,00,ATG,None,None,0.641,CP020334,mobileOG_000726771_CP020334
41,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP020334_171 # 192751 # 194067 # 1 # ID=1_171;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.632,97.9,882.5,439,2.8e-255,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP020334_171, 192751 # 194067 # 1 , 192751,194067,1 ,1_171,1,171,00,TTG,GGAG/GAGG,5-10bp,0.632,CP020334,mobileOG_000726762_CP020334
42,mobileOG_000323714|comM|WP_095378957.1|transfer|competence|Plasmid RefSeq|Homology,CP020334_172 # 194224 # 195744 # -1 # ID=1_172;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.686,71.0,655.6,499,6.5e-187,507,1,496,1,498,mobileOG_000323714,comM,WP_095378957.1,transfer,competence,Plasmid RefSeq,Homology,CP020334_172, 194224 # 195744 # -1 , 194224,195744,-1 ,1_172,1,172,00,ATG,GGA/GAG/AGG,5-10bp,0.686,CP020334,mobileOG_000323714_CP020334
43,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP020334_181 # 205672 # 207048 # 1 # ID=1_181;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,99.8,916.0,458,2.4e-265,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP020334_181, 205672 # 207048 # 1 , 205672,207048,1 ,1_181,1,181,00,ATG,None,None,0.640,CP020334,mobileOG_000726771_CP020334
44,mobileOG_000719437|NA:Keyword|A0A0N9ZY67|transfer|NA|ICE|Keyword Search,CP020334_193 # 223534 # 223953 # 1 # ID=1_193;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619,65.4,178.3,135,8.400000000000001e-44,140,2,131,8,137,mobileOG_000719437,NA:Keyword,A0A0N9ZY67,transfer,NA,ICE,Keyword Search,CP020334_193, 223534 # 223953 # 1 , 223534,223953,1 ,1_193,1,193,00,ATG,GGA/GAG/AGG,5-10bp,0.619,CP020334,mobileOG_000719437_CP020334
45,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP020334_219 # 256378 # 256641 # 1 # ID=1_219;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.602,97.7,177.2,88,1.1999999999999999e-43,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP020334_219, 256378 # 256641 # 1 , 256378,256641,1 ,1_219,1,219,00,GTG,AGGAG,5-10bp,0.602,CP020334,mobileOG_000277175_CP020334
46,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP020334_220 # 256635 # 256991 # 1 # ID=1_220;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.672,93.2,211.5,328,7.6e-54,119,48,165,1,118,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP020334_220, 256635 # 256991 # 1 , 256635,256991,1 ,1_220,1,220,00,ATG,None,None,0.672,CP020334,mobileOG_000277176_CP020334
47,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP020334_221 # 256995 # 257480 # 1 # ID=1_221;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.613,93.8,317.4,328,1.3e-85,162,168,328,1,161,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP020334_221, 256995 # 257480 # 1 , 256995,257480,1 ,1_221,1,221,00,ATG,None,None,0.613,CP020334,mobileOG_000277176_CP020334
