,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
10,mobileOG_000724668|NA:Keyword|CBI07744.1|integration/excision|NA|ISFinder|Keyword Search,CP019515_88 # 92297 # 92647 # 1 # ID=1_88;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.558,81.1,199.1,135,3.9e-50,117,24,134,1,111,mobileOG_000724668,NA:Keyword,CBI07744.1,integration/excision,NA,ISFinder,Keyword Search,CP019515_88, 92297 # 92647 # 1 , 92297,92647,1 ,1_88,1,88,00,ATG,None,None,0.558,CP019515,mobileOG_000724668_CP019515
11,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP019515_89 # 92686 # 92991 # 1 # ID=1_89;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.562,83.2,182.2,128,4.3e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP019515_89, 92686 # 92991 # 1 , 92686,92991,1 ,1_89,1,89,00,TTG,GGA/GAG/AGG,5-10bp,0.562,CP019515,mobileOG_000720479_CP019515
12,mobileOG_000725691|NA:Keyword|Q6B330|integration/excision|NA|ISFinder|Keyword Search,CP019515_103 # 114836 # 115723 # 1 # ID=1_103;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.634,98.0,563.9,318,1.5e-159,296,24,318,1,295,mobileOG_000725691,NA:Keyword,Q6B330,integration/excision,NA,ISFinder,Keyword Search,CP019515_103, 114836 # 115723 # 1 , 114836,115723,1 ,1_103,1,103,00,ATG,GGA/GAG/AGG,5-10bp,0.634,CP019515,mobileOG_000725691_CP019515
13,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019515_105 # 116105 # 116239 # -1 # ID=1_105;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.659,97.7,90.9,332,5.7e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019515_105, 116105 # 116239 # -1 , 116105,116239,-1 ,1_105,1,105,00,ATG,None,None,0.659,CP019515,mobileOG_000726767_CP019515
14,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019515_106 # 116288 # 117070 # -1 # ID=1_106;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.627,99.6,531.9,332,5.6e-150,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019515_106, 116288 # 117070 # -1 , 116288,117070,-1 ,1_106,1,106,00,ATG,GGA/GAG/AGG,5-10bp,0.627,CP019515,mobileOG_000726767_CP019515
15,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP019515_108 # 118034 # 118798 # 1 # ID=1_108;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,98.0,500.7,439,1.3999999999999999e-140,255,2,249,1,248,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP019515_108, 118034 # 118798 # 1 , 118034,118798,1 ,1_108,1,108,00,TTG,GGAG/GAGG,5-10bp,0.626,CP019515,mobileOG_000726762_CP019515
16,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP019515_109 # 118785 # 119240 # -1 # ID=1_109;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.586,98.7,302.4,266,4.2000000000000003e-81,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP019515_109, 118785 # 119240 # -1 , 118785,119240,-1 ,1_109,1,109,00,GTG,GGA/GAG/AGG,5-10bp,0.586,CP019515,mobileOG_000726765_CP019515
17,mobileOG_000418745|NA:Keyword|A0A1L5Y8X5|integration/excision|NA|COMPASS|Keyword Search,CP019515_110 # 119227 # 119583 # -1 # ID=1_110;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583,66.1,152.1,125,5.5000000000000005e-36,119,5,116,6,117,mobileOG_000418745,NA:Keyword,A0A1L5Y8X5,integration/excision,NA,COMPASS,Keyword Search,CP019515_110, 119227 # 119583 # -1 , 119227,119583,-1 ,1_110,1,110,00,ATG,None,None,0.583,CP019515,mobileOG_000418745_CP019515
18,mobileOG_000277182|insH6|Q5H6N2|integration/excision|NA|ISFinder|Homology,CP019515_118 # 127845 # 128825 # 1 # ID=1_118;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.620,99.7,652.5,326,3.6000000000000003e-186,327,1,326,1,326,mobileOG_000277182,insH6,Q5H6N2,integration/excision,NA,ISFinder,Homology,CP019515_118, 127845 # 128825 # 1 , 127845,128825,1 ,1_118,1,118,00,ATG,GGAG/GAGG,5-10bp,0.620,CP019515,mobileOG_000277182_CP019515
19,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019515_121 # 130174 # 130308 # -1 # ID=1_121;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,100.0,92.0,332,2.6e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019515_121, 130174 # 130308 # -1 , 130174,130308,-1 ,1_121,1,121,00,ATG,None,None,0.652,CP019515,mobileOG_000726767_CP019515
20,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019515_122 # 130357 # 131139 # -1 # ID=1_122;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.631,98.5,526.2,332,3.0999999999999998e-148,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019515_122, 130357 # 131139 # -1 , 130357,131139,-1 ,1_122,1,122,00,ATG,GGA/GAG/AGG,5-10bp,0.631,CP019515,mobileOG_000726767_CP019515
21,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP019515_124 # 131607 # 132854 # 1 # ID=1_124;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.649,98.6,696.8,491,2.1e-199,416,1,363,1,363,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP019515_124, 131607 # 132854 # 1 , 131607,132854,1 ,1_124,1,124,00,ATG,GGAG/GAGG,5-10bp,0.649,CP019515,mobileOG_000726772_CP019515
22,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP019515_125 # 132811 # 134187 # 1 # ID=1_125;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.627,97.8,896.3,458,1.9999999999999999e-259,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP019515_125, 132811 # 134187 # 1 , 132811,134187,1 ,1_125,1,125,00,ATG,None,None,0.627,CP019515,mobileOG_000726766_CP019515
23,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP019515_128 # 138229 # 138780 # 1 # ID=1_128;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.612,100.0,377.5,318,1.2e-103,184,138,318,3,183,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP019515_128, 138229 # 138780 # 1 , 138229,138780,1 ,1_128,1,128,00,ATG,None,None,0.612,CP019515,mobileOG_000725735_CP019515
24,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP019515_130 # 141333 # 141638 # 1 # ID=1_130;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.559,82.2,181.8,128,5.6e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP019515_130, 141333 # 141638 # 1 , 141333,141638,1 ,1_130,1,130,00,TTG,GGA/GAG/AGG,5-10bp,0.559,CP019515,mobileOG_000720479_CP019515
25,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP019515_134 # 145089 # 145610 # -1 # ID=1_134;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575,79.6,285.0,339,8.000000000000001e-76,174,168,329,1,162,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP019515_134, 145089 # 145610 # -1 , 145089,145610,-1 ,1_134,1,134,00,GTG,AGGAG,5-10bp,0.575,CP019515,mobileOG_000302254_CP019515
26,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019515_135 # 145756 # 146721 # -1 # ID=1_135;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.623,98.1,645.2,332,5.6e-184,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019515_135, 145756 # 146721 # -1 , 145756,146721,-1 ,1_135,1,135,00,ATG,GGA/GAG/AGG,5-10bp,0.623,CP019515,mobileOG_000726767_CP019515
27,mobileOG_000742660|NA:Keyword|WP_075998334.1|stability/transfer/defense|NA|Multiple|Keyword Search,CP019515_137 # 148081 # 148311 # -1 # ID=1_137;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.593,64.5,98.6,85,4.7e-20,77,1,76,1,76,mobileOG_000742660,NA:Keyword,WP_075998334.1,stability/transfer/defense,NA,Multiple,Keyword Search,CP019515_137, 148081 # 148311 # -1 , 148081,148311,-1 ,1_137,1,137,00,ATG,None,None,0.593,CP019515,mobileOG_000742660_CP019515
28,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP019515_152 # 172547 # 172948 # 1 # ID=1_152;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,91.3,238.0,411,8.6e-62,134,1,127,1,127,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP019515_152, 172547 # 172948 # 1 , 172547,172948,1 ,1_152,1,152,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP019515,mobileOG_000726761_CP019515
29,mobileOG_000345220|insI3|WP_020829649.1|integration/excision|NA|Multiple|Homology,CP019515_153 # 173075 # 173401 # 1 # ID=1_153;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,63.1,134.4,338,1.1000000000000001e-30,109,39,149,1,108,mobileOG_000345220,insI3,WP_020829649.1,integration/excision,NA,Multiple,Homology,CP019515_153, 173075 # 173401 # 1 , 173075,173401,1 ,1_153,1,153,00,TTG,AGGAG,5-10bp,0.615,CP019515,mobileOG_000345220_CP019515
30,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019515_154 # 173542 # 174507 # -1 # ID=1_154;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,99.1,651.0,332,1e-185,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019515_154, 173542 # 174507 # -1 , 173542,174507,-1 ,1_154,1,154,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP019515,mobileOG_000726767_CP019515
31,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP019515_155 # 174618 # 175052 # 1 # ID=1_155;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.575,79.7,229.9,339,2.5e-59,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP019515_155, 174618 # 175052 # 1 , 174618,175052,1 ,1_155,1,155,00,GTG,None,None,0.575,CP019515,mobileOG_000302254_CP019515
32,mobileOG_000396587|NA:Keyword|WP_040259055.1|integration/excision|NA|COMPASS|Keyword Search,CP019515_157 # 175582 # 175917 # 1 # ID=1_157;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.634,90.1,199.9,404,2.2e-50,112,294,404,1,111,mobileOG_000396587,NA:Keyword,WP_040259055.1,integration/excision,NA,COMPASS,Keyword Search,CP019515_157, 175582 # 175917 # 1 , 175582,175917,1 ,1_157,1,157,00,ATG,None,None,0.634,CP019515,mobileOG_000396587_CP019515
33,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP019515_159 # 176129 # 177505 # -1 # ID=1_159;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,95.0,872.1,458,4.0000000000000003e-252,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP019515_159, 176129 # 177505 # -1 , 176129,177505,-1 ,1_159,1,159,00,ATG,None,None,0.640,CP019515,mobileOG_000726771_CP019515
34,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP019515_169 # 190974 # 191765 # -1 # ID=1_169;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639,92.7,480.3,328,2e-134,264,58,311,1,259,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP019515_169, 190974 # 191765 # -1 , 190974,191765,-1 ,1_169,1,169,00,GTG,None,None,0.639,CP019515,mobileOG_000277176_CP019515
35,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP019515_170 # 191848 # 192060 # 1 # ID=1_170;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592,100.0,128.3,394,5.1e-29,71,1,63,7,69,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP019515_170, 191848 # 192060 # 1 , 191848,192060,1 ,1_170,1,170,00,GTG,AGGAG,5-10bp,0.592,CP019515,mobileOG_000275959_CP019515
36,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019515_171 # 192143 # 192925 # 1 # ID=1_171;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630,99.2,531.6,332,7.3e-150,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019515_171, 192143 # 192925 # 1 , 192143,192925,1 ,1_171,1,171,00,ATG,GGA/GAG/AGG,5-10bp,0.630,CP019515,mobileOG_000726767_CP019515
37,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP019515_172 # 193121 # 194116 # 1 # ID=1_172;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.617,98.5,649.8,394,2.3e-185,332,65,394,2,331,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP019515_172, 193121 # 194116 # 1 , 193121,194116,1 ,1_172,1,172,00,TTG,AGGA,5-10bp,0.617,CP019515,mobileOG_000275959_CP019515
38,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP019515_175 # 194712 # 195725 # 1 # ID=1_175;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643,98.8,657.5,491,1.0999999999999999e-187,338,155,491,1,337,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP019515_175, 194712 # 195725 # 1 , 194712,195725,1 ,1_175,1,175,00,GTG,None,None,0.643,CP019515,mobileOG_000726772_CP019515
39,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP019515_176 # 195822 # 197138 # 1 # ID=1_176;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.631,98.4,885.9,439,2.5999999999999998e-256,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP019515_176, 195822 # 197138 # 1 , 195822,197138,1 ,1_176,1,176,00,TTG,GGAG/GAGG,5-10bp,0.631,CP019515,mobileOG_000726762_CP019515
40,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP019515_177 # 197341 # 198036 # 1 # ID=1_177;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654,99.6,456.1,458,3.5e-127,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP019515_177, 197341 # 198036 # 1 , 197341,198036,1 ,1_177,1,177,00,ATG,None,None,0.654,CP019515,mobileOG_000726771_CP019515
41,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP019515_178 # 198184 # 198717 # 1 # ID=1_178;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,95.5,349.4,458,3.5e-95,178,282,458,1,177,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP019515_178, 198184 # 198717 # 1 , 198184,198717,1 ,1_178,1,178,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP019515,mobileOG_000726771_CP019515
42,mobileOG_000323714|comM|WP_095378957.1|transfer|competence|Plasmid RefSeq|Homology,CP019515_179 # 198811 # 200331 # -1 # ID=1_179;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.686,71.0,655.6,499,6.5e-187,507,1,496,1,498,mobileOG_000323714,comM,WP_095378957.1,transfer,competence,Plasmid RefSeq,Homology,CP019515_179, 198811 # 200331 # -1 , 198811,200331,-1 ,1_179,1,179,00,ATG,GGA/GAG/AGG,5-10bp,0.686,CP019515,mobileOG_000323714_CP019515
43,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP019515_189 # 210252 # 211013 # 1 # ID=1_189;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.650,95.8,416.8,458,2.6e-115,254,1,215,1,215,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP019515_189, 210252 # 211013 # 1 , 210252,211013,1 ,1_189,1,189,00,ATG,None,None,0.650,CP019515,mobileOG_000726771_CP019515
44,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP019515_190 # 211073 # 211606 # 1 # ID=1_190;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,94.9,348.6,458,6e-95,178,282,458,1,177,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP019515_190, 211073 # 211606 # 1 , 211073,211606,1 ,1_190,1,190,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP019515,mobileOG_000726771_CP019515
45,mobileOG_000719437|NA:Keyword|A0A0N9ZY67|transfer|NA|ICE|Keyword Search,CP019515_202 # 228073 # 228492 # 1 # ID=1_202;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619,65.4,178.3,135,8.400000000000001e-44,140,2,131,8,137,mobileOG_000719437,NA:Keyword,A0A0N9ZY67,transfer,NA,ICE,Keyword Search,CP019515_202, 228073 # 228492 # 1 , 228073,228492,1 ,1_202,1,202,00,ATG,GGA/GAG/AGG,5-10bp,0.619,CP019515,mobileOG_000719437_CP019515
46,mobileOG_000726770|NA:Keyword|A0A346MH97|integration/excision|NA|ISFinder|Keyword Search,CP019515_212 # 238722 # 239957 # -1 # ID=1_212;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,99.3,806.6,411,1.9e-232,412,1,411,1,411,mobileOG_000726770,NA:Keyword,A0A346MH97,integration/excision,NA,ISFinder,Keyword Search,CP019515_212, 238722 # 239957 # -1 , 238722,239957,-1 ,1_212,1,212,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP019515,mobileOG_000726770_CP019515
