,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
10,mobileOG_000724668|NA:Keyword|CBI07744.1|integration/excision|NA|ISFinder|Keyword Search,CP086372_97 # 136793 # 137143 # -1 # ID=1_97;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.567,82.0,200.7,135,1.3e-50,117,24,134,1,111,mobileOG_000724668,NA:Keyword,CBI07744.1,integration/excision,NA,ISFinder,Keyword Search,CP086372_97, 136793 # 137143 # -1 , 136793,137143,-1 ,1_97,1,97,00,ATG,None,None,0.567,CP086372,mobileOG_000724668_CP086372
11,mobileOG_000031115|impB|A0A5Q2VPC4|replication/recombination/repair|NA|ACLAME|Homology,CP086372_108 # 152712 # 153998 # 1 # ID=1_108;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.653,100.0,849.0,428,3.4e-245,429,1,428,1,428,mobileOG_000031115,impB,A0A5Q2VPC4,replication/recombination/repair,NA,ACLAME,Homology,CP086372_108, 152712 # 153998 # 1 , 152712,153998,1 ,1_108,1,108,00,ATG,None,None,0.653,CP086372,mobileOG_000031115_CP086372
12,mobileOG_000031106|dpnA_1|A0A411QQX1|stability/transfer/defense|NA|ACLAME|Homology,CP086372_114 # 157897 # 158598 # -1 # ID=1_114;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.677,100.0,485.3,233,5.4e-136,234,1,233,1,233,mobileOG_000031106,dpnA_1,A0A411QQX1,stability/transfer/defense,NA,ACLAME,Homology,CP086372_114, 157897 # 158598 # -1 , 157897,158598,-1 ,1_114,1,114,00,ATG,GGA/GAG/AGG,5-10bp,0.677,CP086372,mobileOG_000031106_CP086372
13,"mobileOG_000031107|Q|Q5H252|phage|regulation,lysis/lysogeny|ACLAME|Homology",CP086372_115 # 158787 # 159809 # -1 # ID=1_115;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.658,99.1,693.0,340,2.4999999999999996e-198,341,1,340,1,340,mobileOG_000031107,Q,Q5H252,phage,"regulation,lysis/lysogeny",ACLAME,Homology,CP086372_115, 158787 # 159809 # -1 , 158787,159809,-1 ,1_115,1,115,00,ATG,GGAG/GAGG,5-10bp,0.658,CP086372,mobileOG_000031107_CP086372
14,"mobileOG_000031108|P|A0A5Q2VN93|phage|infection,regulation|ACLAME|Homology",CP086372_116 # 159809 # 161593 # -1 # ID=1_116;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.631,100.0,1223.8,594,0.0,595,1,594,1,594,mobileOG_000031108,P,A0A5Q2VN93,phage,"infection,regulation",ACLAME,Homology,CP086372_116, 159809 # 161593 # -1 , 159809,161593,-1 ,1_116,1,116,00,GTG,GGA/GAG/AGG,5-10bp,0.631,CP086372,mobileOG_000031108_CP086372
15,mobileOG_000031109|O|A0A5Q2VMZ6|phage|structural|ACLAME|Homology,CP086372_117 # 161715 # 162557 # 1 # ID=1_117;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.642,100.0,543.5,280,1.9999999999999998e-153,281,1,280,1,280,mobileOG_000031109,O,A0A5Q2VMZ6,phage,structural,ACLAME,Homology,CP086372_117, 161715 # 162557 # 1 , 161715,162557,1 ,1_117,1,117,00,ATG,GGAG/GAGG,5-10bp,0.642,CP086372,mobileOG_000031109_CP086372
16,mobileOG_000000347|N|Q5H255|phage|structural|ACLAME|Manual,CP086372_118 # 162604 # 163620 # 1 # ID=1_118;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.642,100.0,667.5,338,1.0999999999999999e-190,339,1,338,1,338,mobileOG_000000347,N,Q5H255,phage,structural,ACLAME,Manual,CP086372_118, 162604 # 163620 # 1 , 162604,163620,1 ,1_118,1,118,00,ATG,GGAG/GAGG,5-10bp,0.642,CP086372,mobileOG_000000347_CP086372
17,"mobileOG_000031924|M|A0A0M1LE80|phage|infection,regulation|ACLAME|Homology",CP086372_119 # 163624 # 164343 # 1 # ID=1_119;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.699,100.0,457.2,239,1.5999999999999999e-127,240,1,239,1,239,mobileOG_000031924,M,A0A0M1LE80,phage,"infection,regulation",ACLAME,Homology,CP086372_119, 163624 # 164343 # 1 , 163624,164343,1 ,1_119,1,119,00,ATG,GGAG/GAGG,5-10bp,0.699,CP086372,mobileOG_000031924_CP086372
18,mobileOG_000031112|L|A0A0M1LDF0|phage|structural|ACLAME|Homology,CP086372_120 # 164443 # 164910 # 1 # ID=1_120;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.686,100.0,295.0,155,6.9e-79,156,1,155,1,155,mobileOG_000031112,L,A0A0M1LDF0,phage,structural,ACLAME,Homology,CP086372_120, 164443 # 164910 # 1 , 164443,164910,1 ,1_120,1,120,00,ATG,GGA/GAG/AGG,5-10bp,0.686,CP086372,mobileOG_000031112_CP086372
19,"mobileOG_000031925|X|A0A0M1LDK4|phage|infection,initiation|ACLAME|Homology",CP086372_121 # 164910 # 165119 # 1 # ID=1_121;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.686,100.0,146.7,69,1.4e-34,70,1,69,1,69,mobileOG_000031925,X,A0A0M1LDK4,phage,"infection,initiation",ACLAME,Homology,CP086372_121, 164910 # 165119 # 1 , 164910,165119,1 ,1_121,1,121,00,ATG,GGAG/GAGG,5-10bp,0.686,CP086372,mobileOG_000031925_CP086372
20,mobileOG_000031113|lys|A0A0C5UY16|phage|lysis/lysogeny|ACLAME|Homology,CP086372_124 # 165748 # 166386 # 1 # ID=1_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.665,99.5,429.5,212,3.2e-119,213,1,212,1,212,mobileOG_000031113,lys,A0A0C5UY16,phage,lysis/lysogeny,ACLAME,Homology,CP086372_124, 165748 # 166386 # 1 , 165748,166386,1 ,1_124,1,124,00,ATG,GGA/GAG/AGG,5-10bp,0.665,CP086372,mobileOG_000031113_CP086372
21,mobileOG_000000189|R|Q5H264|phage|structural|ACLAME|Manual,CP086372_126 # 166871 # 167290 # 1 # ID=1_126;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.638,97.8,273.9,139,1.5e-72,140,1,139,1,139,mobileOG_000000189,R,Q5H264,phage,structural,ACLAME,Manual,CP086372_126, 166871 # 167290 # 1 , 166871,167290,1 ,1_126,1,126,00,ATG,None,None,0.638,CP086372,mobileOG_000000189_CP086372
22,mobileOG_000758981|NA:Keyword|Q8PJ88|phage|NA|ACLAME|Keyword Search,CP086372_127 # 167278 # 167724 # 1 # ID=1_127;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.631,85.7,245.7,148,4.6e-64,149,1,147,1,147,mobileOG_000758981,NA:Keyword,Q8PJ88,phage,NA,ACLAME,Keyword Search,CP086372_127, 167278 # 167724 # 1 , 167278,167724,1 ,1_127,1,127,00,ATG,None,None,0.631,CP086372,mobileOG_000758981_CP086372
23,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP086372_130 # 169323 # 170291 # -1 # ID=1_130;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,99.7,648.3,322,6.6e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP086372_130, 169323 # 170291 # -1 , 169323,170291,-1 ,1_130,1,130,00,ATG,AGGAG,5-10bp,0.613,CP086372,mobileOG_000277174_CP086372
24,mobileOG_000724668|NA:Keyword|CBI07744.1|integration/excision|NA|ISFinder|Keyword Search,CP086372_131 # 170479 # 170829 # 1 # ID=1_131;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.561,82.0,200.7,135,1.3e-50,117,24,134,1,111,mobileOG_000724668,NA:Keyword,CBI07744.1,integration/excision,NA,ISFinder,Keyword Search,CP086372_131, 170479 # 170829 # 1 , 170479,170829,1 ,1_131,1,131,00,ATG,None,None,0.561,CP086372,mobileOG_000724668_CP086372
25,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP086372_132 # 170868 # 171173 # 1 # ID=1_132;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.562,83.2,182.6,128,3.3e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP086372_132, 170868 # 171173 # 1 , 170868,171173,1 ,1_132,1,132,00,TTG,GGA/GAG/AGG,5-10bp,0.562,CP086372,mobileOG_000720479_CP086372
26,mobileOG_000000346|J|Q5H267|phage|structural|ACLAME|Manual,CP086372_133 # 171383 # 172297 # 1 # ID=1_133;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639,92.7,537.3,317,1.5999999999999998e-151,305,15,317,2,304,mobileOG_000000346,J,Q5H267,phage,structural,ACLAME,Manual,CP086372_133, 171383 # 172297 # 1 , 171383,172297,1 ,1_133,1,133,00,ATG,None,None,0.639,CP086372,mobileOG_000000346_CP086372
27,mobileOG_000031114|I|Q5H268|phage|structural|ACLAME|Homology,CP086372_134 # 172290 # 172835 # 1 # ID=1_134;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.668,98.3,362.5,181,4.1e-99,182,1,181,1,181,mobileOG_000031114,I,Q5H268,phage,structural,ACLAME,Homology,CP086372_134, 172290 # 172835 # 1 , 172290,172835,1 ,1_134,1,134,00,ATG,None,None,0.668,CP086372,mobileOG_000031114_CP086372
28,mobileOG_000758861|NA:Keyword|A0A5Q7MM48|phage|NA|ACLAME|Keyword Search,CP086372_135 # 172845 # 174350 # 1 # ID=1_135;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.636,99.0,708.0,501,1.1e-202,502,1,501,1,501,mobileOG_000758861,NA:Keyword,A0A5Q7MM48,phage,NA,ACLAME,Keyword Search,CP086372_135, 172845 # 174350 # 1 , 172845,174350,1 ,1_135,1,135,00,ATG,GGA/GAG/AGG,5-10bp,0.636,CP086372,mobileOG_000758861_CP086372
29,mobileOG_000758862|NA:Keyword|A0A0C5UX85|phage|NA|ACLAME|Keyword Search,CP086372_136 # 174358 # 174936 # 1 # ID=1_136;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.660,99.5,390.6,192,1.5e-107,193,1,192,1,192,mobileOG_000758862,NA:Keyword,A0A0C5UX85,phage,NA,ACLAME,Keyword Search,CP086372_136, 174358 # 174936 # 1 , 174358,174936,1 ,1_136,1,136,00,ATG,GGAG/GAGG,5-10bp,0.660,CP086372,mobileOG_000758862_CP086372
30,"mobileOG_000031116|V|A0A5Q2VMD5|phage|infection,structural|ACLAME|Homology",CP086372_137 # 174997 # 175560 # 1 # ID=1_137;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.660,98.9,298.5,187,7.5e-80,188,1,187,1,187,mobileOG_000031116,V,A0A5Q2VMD5,phage,"infection,structural",ACLAME,Homology,CP086372_137, 174997 # 175560 # 1 , 174997,175560,1 ,1_137,1,137,00,ATG,None,None,0.660,CP086372,mobileOG_000031116_CP086372
31,mobileOG_000031936|W|A0A0M1M203|phage|structural|ACLAME|Homology,CP086372_138 # 175557 # 175916 # 1 # ID=1_138;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.689,92.4,223.8,119,1.5e-57,120,1,119,1,119,mobileOG_000031936,W,A0A0M1M203,phage,structural,ACLAME,Homology,CP086372_138, 175557 # 175916 # 1 , 175557,175916,1 ,1_138,1,138,00,GTG,None,None,0.689,CP086372,mobileOG_000031936_CP086372
32,"mobileOG_000031933|fI|A0A0C5V982|phage|structural,infection,initiation|ACLAME|Homology",CP086372_139 # 175928 # 177094 # 1 # ID=1_139;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.642,98.2,742.7,388,3.1000000000000005e-213,389,1,388,1,388,mobileOG_000031933,fI,A0A0C5V982,phage,"structural,infection,initiation",ACLAME,Homology,CP086372_139, 175928 # 177094 # 1 , 175928,177094,1 ,1_139,1,139,00,ATG,GGAG/GAGG,5-10bp,0.642,CP086372,mobileOG_000031933_CP086372
33,mobileOG_000031932|FII|A0A0C5UI21|phage|structural|ACLAME|Homology,CP086372_140 # 177125 # 177634 # 1 # ID=1_140;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.622,100.0,338.6,169,5.9e-92,170,1,169,1,169,mobileOG_000031932,FII,A0A0C5UI21,phage,structural,ACLAME,Homology,CP086372_140, 177125 # 177634 # 1 , 177125,177634,1 ,1_140,1,140,00,ATG,GGAG/GAGG,5-10bp,0.622,CP086372,mobileOG_000031932_CP086372
34,mobileOG_000031938|E|A0A0C5UIW8|phage|structural|ACLAME|Homology,CP086372_141 # 177680 # 177982 # 1 # ID=1_141;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.640,100.0,191.4,100,6.9e-48,101,1,100,1,100,mobileOG_000031938,E,A0A0C5UIW8,phage,structural,ACLAME,Homology,CP086372_141, 177680 # 177982 # 1 , 177680,177982,1 ,1_141,1,141,00,ATG,GGA/GAG/AGG,5-10bp,0.640,CP086372,mobileOG_000031938_CP086372
35,mobileOG_000031937|E'|A0A0C5VA12|phage|structural|ACLAME|Homology,CP086372_142 # 177991 # 178104 # 1 # ID=1_142;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.658,100.0,84.7,37,3.4e-16,38,1,37,1,37,mobileOG_000031937,E',A0A0C5VA12,phage,structural,ACLAME,Homology,CP086372_142, 177991 # 178104 # 1 , 177991,178104,1 ,1_142,1,142,00,ATG,GGAG/GAGG,5-10bp,0.658,CP086372,mobileOG_000031937_CP086372
36,mobileOG_000759468|NA:Keyword|Q5H276|phage|NA|ACLAME|Keyword Search,CP086372_143 # 178137 # 181007 # 1 # ID=1_143;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.683,100.0,1693.7,956,0.0,957,1,956,1,956,mobileOG_000759468,NA:Keyword,Q5H276,phage,NA,ACLAME,Keyword Search,CP086372_143, 178137 # 181007 # 1 , 178137,181007,1 ,1_143,1,143,00,ATG,GGAG/GAGG,5-10bp,0.683,CP086372,mobileOG_000759468_CP086372
37,mobileOG_000031930|gpU|A0A0C5UXZ9|phage|structural|ACLAME|Homology,CP086372_144 # 181020 # 181421 # 1 # ID=1_144;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.644,100.0,263.5,133,1.9e-69,134,1,133,1,133,mobileOG_000031930,gpU,A0A0C5UXZ9,phage,structural,ACLAME,Homology,CP086372_144, 181020 # 181421 # 1 , 181020,181421,1 ,1_144,1,144,00,ATG,GGAG/GAGG,5-10bp,0.644,CP086372,mobileOG_000031930_CP086372
38,mobileOG_000031931|D|Q5H278|phage|structural|ACLAME|Homology,CP086372_145 # 181418 # 182404 # 1 # ID=1_145;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.620,100.0,654.1,328,1.2e-186,329,1,328,1,328,mobileOG_000031931,D,Q5H278,phage,structural,ACLAME,Homology,CP086372_145, 181418 # 182404 # 1 , 181418,182404,1 ,1_145,1,145,00,ATG,GGAGG,5-10bp,0.620,CP086372,mobileOG_000031931_CP086372
39,mobileOG_000000353|DnaG|Q5H282|replication/recombination/repair|NA|ACLAME|Manual,CP086372_151 # 184662 # 187358 # 1 # ID=1_151;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.625,99.8,1807.7,898,0.0,899,1,898,1,898,mobileOG_000000353,DnaG,Q5H282,replication/recombination/repair,NA,ACLAME,Manual,CP086372_151, 184662 # 187358 # 1 , 184662,187358,1 ,1_151,1,151,00,ATG,AGGA,5-10bp,0.625,CP086372,mobileOG_000000353_CP086372
40,mobileOG_000000352|int|Q5H287|integration/excision|NA|ACLAME|Manual,CP086372_161 # 190165 # 191349 # 1 # ID=1_161;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.615,100.0,801.2,394,7.5e-231,395,1,394,1,394,mobileOG_000000352,int,Q5H287,integration/excision,NA,ACLAME,Manual,CP086372_161, 190165 # 191349 # 1 , 190165,191349,1 ,1_161,1,161,00,ATG,GGAG/GAGG,5-10bp,0.615,CP086372,mobileOG_000000352_CP086372
41,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP086372_163 # 192647 # 194023 # 1 # ID=1_163;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644,86.9,786.2,458,2.8999999999999996e-226,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP086372_163, 192647 # 194023 # 1 , 192647,194023,1 ,1_163,1,163,00,ATG,None,None,0.644,CP086372,mobileOG_000726771_CP086372
42,mobileOG_000724668|NA:Keyword|CBI07744.1|integration/excision|NA|ISFinder|Keyword Search,CP086372_164 # 194159 # 194509 # 1 # ID=1_164;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.561,82.0,200.7,135,1.3e-50,117,24,134,1,111,mobileOG_000724668,NA:Keyword,CBI07744.1,integration/excision,NA,ISFinder,Keyword Search,CP086372_164, 194159 # 194509 # 1 , 194159,194509,1 ,1_164,1,164,00,ATG,None,None,0.561,CP086372,mobileOG_000724668_CP086372
43,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP086372_165 # 194548 # 194853 # 1 # ID=1_165;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.559,83.2,182.2,128,4.3e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP086372_165, 194548 # 194853 # 1 , 194548,194853,1 ,1_165,1,165,00,TTG,GGA/GAG/AGG,5-10bp,0.559,CP086372,mobileOG_000720479_CP086372
44,mobileOG_000726770|NA:Keyword|A0A346MH97|integration/excision|NA|ISFinder|Keyword Search,CP086372_166 # 194904 # 196139 # -1 # ID=1_166;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,99.5,808.9,411,3.7e-233,412,1,411,1,411,mobileOG_000726770,NA:Keyword,A0A346MH97,integration/excision,NA,ISFinder,Keyword Search,CP086372_166, 194904 # 196139 # -1 , 194904,196139,-1 ,1_166,1,166,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP086372,mobileOG_000726770_CP086372
45,mobileOG_000066576|tISRso5-|WP_047906396.1|integration/excision|NA|Multiple|Homology,CP086372_167 # 196302 # 197141 # 1 # ID=1_167;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604,71.6,413.3,360,3.1e-114,280,90,360,9,279,mobileOG_000066576,tISRso5-,WP_047906396.1,integration/excision,NA,Multiple,Homology,CP086372_167, 196302 # 197141 # 1 , 196302,197141,1 ,1_167,1,167,00,GTG,None,None,0.604,CP086372,mobileOG_000066576_CP086372
46,mobileOG_000026118|ruvB|Q57NA3|replication/recombination/repair|NA|Multiple|Manual,CP086372_183 # 210077 # 211114 # -1 # ID=1_183;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.657,69.5,467.6,336,1.7000000000000002e-130,346,6,333,4,331,mobileOG_000026118,ruvB,Q57NA3,replication/recombination/repair,NA,Multiple,Manual,CP086372_183, 210077 # 211114 # -1 , 210077,211114,-1 ,1_183,1,183,00,ATG,None,None,0.657,CP086372,mobileOG_000026118_CP086372
47,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP086372_199 # 226880 # 227143 # 1 # ID=1_199;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.602,97.7,175.3,88,4.4999999999999995e-43,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP086372_199, 226880 # 227143 # 1 , 226880,227143,1 ,1_199,1,199,00,GTG,AGGAG,5-10bp,0.602,CP086372,mobileOG_000277175_CP086372
