,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
14,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP011956_1_115 # 134510 # 134944 # 1 # ID=1_115;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.589,78.2,226.5,339,2.8e-58,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP011956_1_115, 134510 # 134944 # 1 , 134510,134944,1 ,1_115,1,115,00,GTG,AGGA,5-10bp,0.589,CP011956_1,mobileOG_000302254_CP011956_1
15,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_144 # 165504 # 166037 # -1 # ID=1_144;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.618,96.6,355.9,458,3.8e-97,178,282,458,1,177,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_144, 165504 # 166037 # -1 , 165504,166037,-1 ,1_144,1,144,00,ATG,GGA/GAG/AGG,5-10bp,0.618,CP011956_1,mobileOG_000726769_CP011956_1
16,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_145 # 166185 # 166880 # -1 # ID=1_145;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654,96.5,433.7,458,1.7999999999999998e-120,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_145, 166185 # 166880 # -1 , 166185,166880,-1 ,1_145,1,145,00,ATG,None,None,0.654,CP011956_1,mobileOG_000726771_CP011956_1
17,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP011956_1_148 # 171986 # 172249 # 1 # ID=1_148;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.583,95.4,171.0,88,8.5e-42,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP011956_1_148, 171986 # 172249 # 1 , 171986,172249,1 ,1_148,1,148,00,GTG,AGGAG,5-10bp,0.583,CP011956_1,mobileOG_000277175_CP011956_1
18,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP011956_1_149 # 172243 # 172542 # 1 # ID=1_149;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.660,94.9,177.2,328,1.2999999999999998e-43,100,48,146,1,99,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP011956_1_149, 172243 # 172542 # 1 , 172243,172542,1 ,1_149,1,149,00,ATG,None,None,0.660,CP011956_1,mobileOG_000277176_CP011956_1
19,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_150 # 172658 # 174034 # 1 # ID=1_150;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,96.5,882.1,458,3.9e-255,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_150, 172658 # 174034 # 1 , 172658,174034,1 ,1_150,1,150,00,ATG,None,None,0.640,CP011956_1,mobileOG_000726766_CP011956_1
20,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_151 # 174129 # 175085 # 1 # ID=1_151;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,99.7,612.8,318,3.1000000000000003e-174,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_151, 174129 # 175085 # 1 , 174129,175085,1 ,1_151,1,151,00,ATG,GGAG/GAGG,5-10bp,0.626,CP011956_1,mobileOG_000725735_CP011956_1
21,mobileOG_000726764|NA:Keyword|Q9L792|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_152 # 175167 # 176129 # -1 # ID=1_152;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.620,97.5,640.6,320,1.4000000000000001e-182,321,1,320,1,320,mobileOG_000726764,NA:Keyword,Q9L792,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_152, 175167 # 176129 # -1 , 175167,176129,-1 ,1_152,1,152,00,ATG,GGAGG,5-10bp,0.620,CP011956_1,mobileOG_000726764_CP011956_1
22,mobileOG_000719437|NA:Keyword|A0A0N9ZY67|transfer|NA|ICE|Keyword Search,CP011956_1_159 # 181978 # 182397 # 1 # ID=1_159;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619,65.4,180.3,135,2.2e-44,140,2,131,8,137,mobileOG_000719437,NA:Keyword,A0A0N9ZY67,transfer,NA,ICE,Keyword Search,CP011956_1_159, 181978 # 182397 # 1 , 181978,182397,1 ,1_159,1,159,00,ATG,GGA/GAG/AGG,5-10bp,0.619,CP011956_1,mobileOG_000719437_CP011956_1
23,mobileOG_000190990|intS_2|A0A5C2RL75|integration/excision|NA|GPD|Homology,CP011956_1_170 # 192364 # 192795 # 1 # ID=1_170;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.597,65.0,180.3,380,2.3e-44,144,112,254,1,143,mobileOG_000190990,intS_2,A0A5C2RL75,integration/excision,NA,GPD,Homology,CP011956_1_170, 192364 # 192795 # 1 , 192364,192795,1 ,1_170,1,170,00,ATG,GGAG/GAGG,5-10bp,0.597,CP011956_1,mobileOG_000190990_CP011956_1
24,mobileOG_000190990|intS_2|A0A5C2RL75|integration/excision|NA|GPD|Homology,CP011956_1_171 # 192786 # 193274 # 1 # ID=1_171;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.581,68.9,188.0,380,1.1999999999999999e-46,163,258,380,3,137,mobileOG_000190990,intS_2,A0A5C2RL75,integration/excision,NA,GPD,Homology,CP011956_1_171, 192786 # 193274 # 1 , 192786,193274,1 ,1_171,1,171,00,GTG,None,None,0.581,CP011956_1,mobileOG_000190990_CP011956_1
25,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_172 # 193580 # 194065 # 1 # ID=1_172;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.626,97.8,281.2,458,1.1e-74,162,1,138,1,138,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_172, 193580 # 194065 # 1 , 193580,194065,1 ,1_172,1,172,00,ATG,None,None,0.626,CP011956_1,mobileOG_000726766_CP011956_1
26,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_173 # 194062 # 194658 # 1 # ID=1_173;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.613,96.0,399.8,458,2.5e-110,199,261,458,1,198,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_173, 194062 # 194658 # 1 , 194062,194658,1 ,1_173,1,173,00,TTG,None,None,0.613,CP011956_1,mobileOG_000726766_CP011956_1
27,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_178 # 203556 # 204932 # -1 # ID=1_178;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.632,98.0,887.5,458,9.2e-257,459,1,455,1,455,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_178, 203556 # 204932 # -1 , 203556,204932,-1 ,1_178,1,178,00,ATG,None,None,0.632,CP011956_1,mobileOG_000726766_CP011956_1
28,mobileOG_000724625|NA:Keyword|A0A259QMN5|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_204 # 247500 # 248351 # -1 # ID=1_204;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630,66.2,379.4,337,5.1000000000000005e-104,284,57,337,3,283,mobileOG_000724625,NA:Keyword,A0A259QMN5,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_204, 247500 # 248351 # -1 , 247500,248351,-1 ,1_204,1,204,00,ATG,None,None,0.630,CP011956_1,mobileOG_000724625_CP011956_1
29,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_206 # 248715 # 249410 # 1 # ID=1_206;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.636,97.8,451.4,458,8.6e-126,232,1,231,1,231,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_206, 248715 # 249410 # 1 , 248715,249410,1 ,1_206,1,206,00,ATG,None,None,0.636,CP011956_1,mobileOG_000726766_CP011956_1
30,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_207 # 249684 # 250091 # 1 # ID=1_207;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.625,95.6,271.6,458,7.1e-72,136,324,458,1,135,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_207, 249684 # 250091 # 1 , 249684,250091,1 ,1_207,1,207,00,TTG,AGGA,5-10bp,0.625,CP011956_1,mobileOG_000726769_CP011956_1
31,mobileOG_000343778|insI3|WP_028853927.1|integration/excision|NA|Plasmid RefSeq|Homology,CP011956_1_253 # 306446 # 307462 # -1 # ID=1_253;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.595,70.3,478.4,339,9.6e-134,339,3,329,4,327,mobileOG_000343778,insI3,WP_028853927.1,integration/excision,NA,Plasmid RefSeq,Homology,CP011956_1_253, 306446 # 307462 # -1 , 306446,307462,-1 ,1_253,1,253,00,ATG,GGA/GAG/AGG,5-10bp,0.595,CP011956_1,mobileOG_000343778_CP011956_1
32,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_254 # 307721 # 309037 # -1 # ID=1_254;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.629,98.2,882.5,439,2.8e-255,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_254, 307721 # 309037 # -1 , 307721,309037,-1 ,1_254,1,254,00,TTG,GGAG/GAGG,5-10bp,0.629,CP011956_1,mobileOG_000726762_CP011956_1
33,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP011956_1_255 # 309177 # 310145 # 1 # ID=1_255;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,99.7,647.5,322,1.1e-184,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP011956_1_255, 309177 # 310145 # 1 , 309177,310145,1 ,1_255,1,255,00,ATG,AGGAG,5-10bp,0.613,CP011956_1,mobileOG_000277174_CP011956_1
34,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_256 # 310868 # 311824 # 1 # ID=1_256;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.627,99.7,612.8,318,3.1000000000000003e-174,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_256, 310868 # 311824 # 1 , 310868,311824,1 ,1_256,1,256,00,ATG,GGAG/GAGG,5-10bp,0.627,CP011956_1,mobileOG_000725735_CP011956_1
35,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_257 # 311933 # 312166 # 1 # ID=1_257;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.671,98.7,152.9,458,2.1000000000000002e-36,78,1,77,1,77,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_257, 311933 # 312166 # 1 , 311933,312166,1 ,1_257,1,257,00,ATG,None,None,0.671,CP011956_1,mobileOG_000726771_CP011956_1
36,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_258 # 312264 # 312581 # 1 # ID=1_258;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.638,97.1,188.0,458,8.099999999999999e-47,106,127,231,1,105,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_258, 312264 # 312581 # 1 , 312264,312581,1 ,1_258,1,258,00,ATG,None,None,0.638,CP011956_1,mobileOG_000726771_CP011956_1
37,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_259 # 312729 # 313262 # 1 # ID=1_259;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.625,95.5,355.1,458,6.4e-97,178,282,458,1,177,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_259, 312729 # 313262 # 1 , 312729,313262,1 ,1_259,1,259,00,ATG,GGA/GAG/AGG,5-10bp,0.625,CP011956_1,mobileOG_000726769_CP011956_1
38,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_261 # 313759 # 315081 # -1 # ID=1_261;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.630,92.3,807.7,439,8.9e-233,441,2,430,1,431,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_261, 313759 # 315081 # -1 , 313759,315081,-1 ,1_261,1,261,00,TTG,GGAG/GAGG,5-10bp,0.630,CP011956_1,mobileOG_000726762_CP011956_1
39,mobileOG_000063144|NA|WP_107320815.1|integration/excision|NA|COMPASS|Homology,CP011956_1_262 # 315324 # 316085 # 1 # ID=1_262;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.639,79.2,403.3,300,2.9000000000000004e-111,254,55,300,4,253,mobileOG_000063144,NA,WP_107320815.1,integration/excision,NA,COMPASS,Homology,CP011956_1_262, 315324 # 316085 # 1 , 315324,316085,1 ,1_262,1,262,00,ATG,GGAG/GAGG,5-10bp,0.639,CP011956_1,mobileOG_000063144_CP011956_1
40,mobileOG_000277145|insF1|WP_087943921.1|integration/excision|NA|ISFinder|Homology,CP011956_1_265 # 320587 # 321405 # -1 # ID=1_265;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630,97.1,553.9,325,1.4e-156,273,54,325,1,272,mobileOG_000277145,insF1,WP_087943921.1,integration/excision,NA,ISFinder,Homology,CP011956_1_265, 320587 # 321405 # -1 , 320587,321405,-1 ,1_265,1,265,00,ATG,GGA/GAG/AGG,5-10bp,0.630,CP011956_1,mobileOG_000277145_CP011956_1
41,mobileOG_000031222|tnp1|M4TRJ4|integration/excision|NA|Multiple|Homology,CP011956_1_266 # 321459 # 321680 # -1 # ID=1_266;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644,93.2,136.3,90,1.9e-31,74,18,90,1,73,mobileOG_000031222,tnp1,M4TRJ4,integration/excision,NA,Multiple,Homology,CP011956_1_266, 321459 # 321680 # -1 , 321459,321680,-1 ,1_266,1,266,00,GTG,None,None,0.644,CP011956_1,mobileOG_000031222_CP011956_1
42,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_269 # 326276 # 327445 # 1 # ID=1_269;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643,98.4,724.5,411,8.8e-208,390,29,398,10,379,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_269, 326276 # 327445 # 1 , 326276,327445,1 ,1_269,1,269,00,ATG,None,None,0.643,CP011956_1,mobileOG_000726761_CP011956_1
43,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_270 # 327520 # 328476 # 1 # ID=1_270;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,99.1,605.5,318,4.9e-172,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_270, 327520 # 328476 # 1 , 327520,328476,1 ,1_270,1,270,00,ATG,GGAG/GAGG,5-10bp,0.625,CP011956_1,mobileOG_000725735_CP011956_1
44,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP011956_1_271 # 328880 # 330196 # -1 # ID=1_271;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.628,97.5,877.5,439,9.1e-254,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP011956_1_271, 328880 # 330196 # -1 , 328880,330196,-1 ,1_271,1,271,00,TTG,GGAG/GAGG,5-10bp,0.628,CP011956_1,mobileOG_000726762_CP011956_1
45,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP011956_1_272 # 330575 # 331420 # -1 # ID=1_272;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642,95.3,525.8,328,4.3e-148,282,48,326,1,279,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP011956_1_272, 330575 # 331420 # -1 , 330575,331420,-1 ,1_272,1,272,00,ATG,None,None,0.642,CP011956_1,mobileOG_000277176_CP011956_1
