,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
16,mobileOG_000740536|NA:Keyword|A0A221M591|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP080589_116 # 133321 # 134055 # 1 # ID=1_116;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.619,91.8,452.6,320,4.1000000000000004e-126,245,77,320,1,244,mobileOG_000740536,NA:Keyword,A0A221M591,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP080589_116, 133321 # 134055 # 1 , 133321,134055,1 ,1_116,1,116,00,ATG,None,None,0.619,CP080589,mobileOG_000740536_CP080589
17,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP080589_117 # 134085 # 134519 # 1 # ID=1_117;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.584,78.2,226.5,339,2.8e-58,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP080589_117, 134085 # 134519 # 1 , 134085,134519,1 ,1_117,1,117,00,GTG,AGGA,5-10bp,0.584,CP080589,mobileOG_000302254_CP080589
18,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP080589_146 # 165077 # 165610 # -1 # ID=1_146;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.624,96.6,356.7,458,2.2e-97,178,282,458,1,177,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP080589_146, 165077 # 165610 # -1 , 165077,165610,-1 ,1_146,1,146,00,ATG,GGA/GAG/AGG,5-10bp,0.624,CP080589,mobileOG_000726769_CP080589
19,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP080589_147 # 165758 # 166453 # -1 # ID=1_147;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.655,96.5,438.7,458,5.7e-122,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP080589_147, 165758 # 166453 # -1 , 165758,166453,-1 ,1_147,1,147,00,ATG,None,None,0.655,CP080589,mobileOG_000726771_CP080589
20,mobileOG_000063144|NA|WP_107320815.1|integration/excision|NA|COMPASS|Homology,CP080589_148 # 166524 # 167039 # 1 # ID=1_148;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.638,76.9,231.1,300,1.3e-59,172,149,300,16,171,mobileOG_000063144,NA,WP_107320815.1,integration/excision,NA,COMPASS,Homology,CP080589_148, 166524 # 167039 # 1 , 166524,167039,1 ,1_148,1,148,00,ATG,GGA/GAG/AGG,5-10bp,0.638,CP080589,mobileOG_000063144_CP080589
21,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP080589_151 # 171573 # 171836 # 1 # ID=1_151;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.583,95.4,171.0,88,8.5e-42,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP080589_151, 171573 # 171836 # 1 , 171573,171836,1 ,1_151,1,151,00,GTG,AGGAG,5-10bp,0.583,CP080589,mobileOG_000277175_CP080589
22,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP080589_152 # 171830 # 172129 # 1 # ID=1_152;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.660,94.9,177.2,328,1.2999999999999998e-43,100,48,146,1,99,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP080589_152, 171830 # 172129 # 1 , 171830,172129,1 ,1_152,1,152,00,ATG,None,None,0.660,CP080589,mobileOG_000277176_CP080589
23,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP080589_153 # 172245 # 172940 # 1 # ID=1_153;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654,98.3,446.4,458,2.8000000000000004e-124,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP080589_153, 172245 # 172940 # 1 , 172245,172940,1 ,1_153,1,153,00,ATG,None,None,0.654,CP080589,mobileOG_000726771_CP080589
24,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP080589_154 # 172968 # 173621 # 1 # ID=1_154;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.628,95.4,427.9,458,9.5e-119,218,242,458,1,217,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP080589_154, 172968 # 173621 # 1 , 172968,173621,1 ,1_154,1,154,00,ATG,None,None,0.628,CP080589,mobileOG_000726771_CP080589
25,mobileOG_000726764|NA:Keyword|Q9L792|integration/excision|NA|ISFinder|Keyword Search,CP080589_155 # 173697 # 174659 # -1 # ID=1_155;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.620,98.4,645.6,320,4.3e-184,321,1,320,1,320,mobileOG_000726764,NA:Keyword,Q9L792,integration/excision,NA,ISFinder,Keyword Search,CP080589_155, 173697 # 174659 # -1 , 173697,174659,-1 ,1_155,1,155,00,ATG,GGAGG,5-10bp,0.620,CP080589,mobileOG_000726764_CP080589
26,mobileOG_000719437|NA:Keyword|A0A0N9ZY67|transfer|NA|ICE|Keyword Search,CP080589_162 # 180508 # 180927 # 1 # ID=1_162;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619,65.4,180.3,135,2.2e-44,140,2,131,8,137,mobileOG_000719437,NA:Keyword,A0A0N9ZY67,transfer,NA,ICE,Keyword Search,CP080589_162, 180508 # 180927 # 1 , 180508,180927,1 ,1_162,1,162,00,ATG,GGA/GAG/AGG,5-10bp,0.619,CP080589,mobileOG_000719437_CP080589
27,mobileOG_000302209|intS_2|A0A177RJP7|integration/excision|NA|Plasmid RefSeq|Homology,CP080589_173 # 190566 # 190739 # 1 # ID=1_173;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.626,70.2,89.0,390,2.8e-17,58,1,57,1,57,mobileOG_000302209,intS_2,A0A177RJP7,integration/excision,NA,Plasmid RefSeq,Homology,CP080589_173, 190566 # 190739 # 1 , 190566,190739,1 ,1_173,1,173,00,ATG,GGA/GAG/AGG,5-10bp,0.626,CP080589,mobileOG_000302209_CP080589
28,mobileOG_000190990|intS_2|A0A5C2RL75|integration/excision|NA|GPD|Homology,CP080589_174 # 190893 # 191324 # 1 # ID=1_174;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.600,63.6,175.6,380,5.6e-43,144,112,254,1,143,mobileOG_000190990,intS_2,A0A5C2RL75,integration/excision,NA,GPD,Homology,CP080589_174, 190893 # 191324 # 1 , 190893,191324,1 ,1_174,1,174,00,ATG,GGAG/GAGG,5-10bp,0.600,CP080589,mobileOG_000190990_CP080589
29,mobileOG_000190990|intS_2|A0A5C2RL75|integration/excision|NA|GPD|Homology,CP080589_175 # 191315 # 191791 # 1 # ID=1_175;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.585,68.9,187.2,380,2.1e-46,159,258,380,3,137,mobileOG_000190990,intS_2,A0A5C2RL75,integration/excision,NA,GPD,Homology,CP080589_175, 191315 # 191791 # 1 , 191315,191791,1 ,1_175,1,175,00,GTG,None,None,0.585,CP080589,mobileOG_000190990_CP080589
30,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP080589_176 # 192109 # 192594 # 1 # ID=1_176;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.636,96.4,278.1,458,9.1e-74,162,1,138,1,138,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP080589_176, 192109 # 192594 # 1 , 192109,192594,1 ,1_176,1,176,00,ATG,None,None,0.636,CP080589,mobileOG_000726766_CP080589
31,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP080589_177 # 192591 # 193187 # 1 # ID=1_177;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625,96.5,397.5,458,1.3e-109,199,261,458,1,198,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP080589_177, 192591 # 193187 # 1 , 192591,193187,1 ,1_177,1,177,00,TTG,None,None,0.625,CP080589,mobileOG_000726769_CP080589
32,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP080589_182 # 202673 # 203206 # -1 # ID=1_182;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.642,96.6,349.4,458,3.5e-95,178,282,455,1,174,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP080589_182, 202673 # 203206 # -1 , 202673,203206,-1 ,1_182,1,182,00,ATG,GGA/GAG/AGG,5-10bp,0.642,CP080589,mobileOG_000726769_CP080589
33,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP080589_183 # 203354 # 204049 # -1 # ID=1_183;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.648,95.7,438.3,458,7.5e-122,232,1,231,1,231,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP080589_183, 203354 # 204049 # -1 , 203354,204049,-1 ,1_183,1,183,00,ATG,None,None,0.648,CP080589,mobileOG_000726766_CP080589
34,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP080589_197 # 227862 # 228830 # 1 # ID=1_197;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP080589_197, 227862 # 228830 # 1 , 227862,228830,1 ,1_197,1,197,00,ATG,AGGAG,5-10bp,0.613,CP080589,mobileOG_000277174_CP080589
35,mobileOG_000720478|NA:Keyword|A9IEE8|integration/excision|NA|ICE|Keyword Search,CP080589_209 # 247683 # 248102 # 1 # ID=1_209;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.555,79.3,238.8,145,5.3e-62,140,11,145,1,135,mobileOG_000720478,NA:Keyword,A9IEE8,integration/excision,NA,ICE,Keyword Search,CP080589_209, 247683 # 248102 # 1 , 247683,248102,1 ,1_209,1,209,00,ATG,None,None,0.555,CP080589,mobileOG_000720478_CP080589
36,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP080589_210 # 248141 # 248446 # 1 # ID=1_210;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.565,83.2,182.6,128,3.3e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP080589_210, 248141 # 248446 # 1 , 248141,248446,1 ,1_210,1,210,00,TTG,GGA/GAG/AGG,5-10bp,0.565,CP080589,mobileOG_000720479_CP080589
37,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP080589_211 # 248579 # 249535 # 1 # ID=1_211;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,99.4,608.6,318,5.8e-173,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP080589_211, 248579 # 249535 # 1 , 248579,249535,1 ,1_211,1,211,00,ATG,GGAG/GAGG,5-10bp,0.625,CP080589,mobileOG_000725735_CP080589
38,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP080589_243 # 284469 # 285437 # 1 # ID=1_243;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP080589_243, 284469 # 285437 # 1 , 284469,285437,1 ,1_243,1,243,00,ATG,AGGAG,5-10bp,0.613,CP080589,mobileOG_000277174_CP080589
39,mobileOG_000720478|NA:Keyword|A9IEE8|integration/excision|NA|ICE|Keyword Search,CP080589_258 # 309027 # 309446 # 1 # ID=1_258;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.555,79.3,238.8,145,5.3e-62,140,11,145,1,135,mobileOG_000720478,NA:Keyword,A9IEE8,integration/excision,NA,ICE,Keyword Search,CP080589_258, 309027 # 309446 # 1 , 309027,309446,1 ,1_258,1,258,00,ATG,None,None,0.555,CP080589,mobileOG_000720478_CP080589
40,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP080589_259 # 309485 # 309790 # 1 # ID=1_259;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.565,83.2,182.6,128,3.3e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP080589_259, 309485 # 309790 # 1 , 309485,309790,1 ,1_259,1,259,00,TTG,GGA/GAG/AGG,5-10bp,0.565,CP080589,mobileOG_000720479_CP080589
41,mobileOG_000726764|NA:Keyword|Q9L792|integration/excision|NA|ISFinder|Keyword Search,CP080589_262 # 318279 # 319241 # -1 # ID=1_262;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.621,96.6,632.1,320,4.9e-180,321,1,320,1,320,mobileOG_000726764,NA:Keyword,Q9L792,integration/excision,NA,ISFinder,Keyword Search,CP080589_262, 318279 # 319241 # -1 , 318279,319241,-1 ,1_262,1,262,00,ATG,GGAGG,5-10bp,0.621,CP080589,mobileOG_000726764_CP080589
42,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP080589_263 # 319277 # 320233 # -1 # ID=1_263;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.623,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP080589_263, 319277 # 320233 # -1 , 319277,320233,-1 ,1_263,1,263,00,ATG,GGAG/GAGG,5-10bp,0.623,CP080589,mobileOG_000725735_CP080589
43,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP080589_264 # 320648 # 320938 # -1 # ID=1_264;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.595,85.0,137.1,332,1.5e-31,97,253,332,17,96,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP080589_264, 320648 # 320938 # -1 , 320648,320938,-1 ,1_264,1,264,00,ATG,None,None,0.595,CP080589,mobileOG_000726767_CP080589
44,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP080589_265 # 320973 # 322349 # 1 # ID=1_265;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.635,96.9,885.6,458,3.5e-256,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP080589_265, 320973 # 322349 # 1 , 320973,322349,1 ,1_265,1,265,00,ATG,None,None,0.635,CP080589,mobileOG_000726766_CP080589
45,mobileOG_000063144|NA|WP_107320815.1|integration/excision|NA|COMPASS|Homology,CP080589_267 # 322997 # 323986 # 1 # ID=1_267;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.625,75.3,433.3,300,3.4e-120,330,18,300,43,329,mobileOG_000063144,NA,WP_107320815.1,integration/excision,NA,COMPASS,Homology,CP080589_267, 322997 # 323986 # 1 , 322997,323986,1 ,1_267,1,267,00,ATG,AGGA,5-10bp,0.625,CP080589,mobileOG_000063144_CP080589
46,mobileOG_000277145|insF1|WP_087943921.1|integration/excision|NA|ISFinder|Homology,CP080589_270 # 328503 # 329321 # -1 # ID=1_270;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,97.4,556.6,325,2.2e-157,273,54,325,1,272,mobileOG_000277145,insF1,WP_087943921.1,integration/excision,NA,ISFinder,Homology,CP080589_270, 328503 # 329321 # -1 , 328503,329321,-1 ,1_270,1,270,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP080589,mobileOG_000277145_CP080589
