,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
10,mobileOG_000724668|NA:Keyword|CBI07744.1|integration/excision|NA|ISFinder|Keyword Search,CP019226_89 # 92249 # 92599 # 1 # ID=1_89;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.558,81.1,199.1,135,3.9e-50,117,24,134,1,111,mobileOG_000724668,NA:Keyword,CBI07744.1,integration/excision,NA,ISFinder,Keyword Search,CP019226_89, 92249 # 92599 # 1 , 92249,92599,1 ,1_89,1,89,00,ATG,None,None,0.558,CP019226,mobileOG_000724668_CP019226
11,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP019226_90 # 92638 # 92943 # 1 # ID=1_90;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.562,83.2,182.2,128,4.3e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP019226_90, 92638 # 92943 # 1 , 92638,92943,1 ,1_90,1,90,00,TTG,GGA/GAG/AGG,5-10bp,0.562,CP019226,mobileOG_000720479_CP019226
12,mobileOG_000725691|NA:Keyword|Q6B330|integration/excision|NA|ISFinder|Keyword Search,CP019226_104 # 114788 # 115675 # 1 # ID=1_104;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.634,98.0,563.9,318,1.5e-159,296,24,318,1,295,mobileOG_000725691,NA:Keyword,Q6B330,integration/excision,NA,ISFinder,Keyword Search,CP019226_104, 114788 # 115675 # 1 , 114788,115675,1 ,1_104,1,104,00,ATG,GGA/GAG/AGG,5-10bp,0.634,CP019226,mobileOG_000725691_CP019226
13,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019226_106 # 116057 # 116191 # -1 # ID=1_106;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.659,97.7,90.9,332,5.7e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019226_106, 116057 # 116191 # -1 , 116057,116191,-1 ,1_106,1,106,00,ATG,None,None,0.659,CP019226,mobileOG_000726767_CP019226
14,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019226_107 # 116240 # 117022 # -1 # ID=1_107;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.627,99.6,531.9,332,5.6e-150,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019226_107, 116240 # 117022 # -1 , 116240,117022,-1 ,1_107,1,107,00,ATG,GGA/GAG/AGG,5-10bp,0.627,CP019226,mobileOG_000726767_CP019226
15,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP019226_109 # 117986 # 118750 # 1 # ID=1_109;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.627,98.0,500.7,439,1.3999999999999999e-140,255,2,249,1,248,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP019226_109, 117986 # 118750 # 1 , 117986,118750,1 ,1_109,1,109,00,TTG,GGAG/GAGG,5-10bp,0.627,CP019226,mobileOG_000726762_CP019226
16,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP019226_110 # 118737 # 119192 # -1 # ID=1_110;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.586,98.7,302.4,266,4.2000000000000003e-81,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP019226_110, 118737 # 119192 # -1 , 118737,119192,-1 ,1_110,1,110,00,GTG,GGA/GAG/AGG,5-10bp,0.586,CP019226,mobileOG_000726765_CP019226
17,mobileOG_000418745|NA:Keyword|A0A1L5Y8X5|integration/excision|NA|COMPASS|Keyword Search,CP019226_111 # 119179 # 119535 # -1 # ID=1_111;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583,66.1,152.1,125,5.5000000000000005e-36,119,5,116,6,117,mobileOG_000418745,NA:Keyword,A0A1L5Y8X5,integration/excision,NA,COMPASS,Keyword Search,CP019226_111, 119179 # 119535 # -1 , 119179,119535,-1 ,1_111,1,111,00,ATG,None,None,0.583,CP019226,mobileOG_000418745_CP019226
18,mobileOG_000277182|insH6|Q5H6N2|integration/excision|NA|ISFinder|Homology,CP019226_119 # 127797 # 128777 # 1 # ID=1_119;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.620,99.7,652.5,326,3.6000000000000003e-186,327,1,326,1,326,mobileOG_000277182,insH6,Q5H6N2,integration/excision,NA,ISFinder,Homology,CP019226_119, 127797 # 128777 # 1 , 127797,128777,1 ,1_119,1,119,00,ATG,GGAG/GAGG,5-10bp,0.620,CP019226,mobileOG_000277182_CP019226
19,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019226_122 # 130126 # 130260 # -1 # ID=1_122;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,100.0,92.0,332,2.6e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019226_122, 130126 # 130260 # -1 , 130126,130260,-1 ,1_122,1,122,00,ATG,None,None,0.652,CP019226,mobileOG_000726767_CP019226
20,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019226_123 # 130309 # 131091 # -1 # ID=1_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.631,98.5,526.2,332,3.0999999999999998e-148,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019226_123, 130309 # 131091 # -1 , 130309,131091,-1 ,1_123,1,123,00,ATG,GGA/GAG/AGG,5-10bp,0.631,CP019226,mobileOG_000726767_CP019226
21,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP019226_125 # 131559 # 132806 # 1 # ID=1_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.649,98.6,696.8,491,2.1e-199,416,1,363,1,363,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP019226_125, 131559 # 132806 # 1 , 131559,132806,1 ,1_125,1,125,00,ATG,GGAG/GAGG,5-10bp,0.649,CP019226,mobileOG_000726772_CP019226
22,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP019226_126 # 132763 # 134139 # 1 # ID=1_126;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.629,97.8,896.3,458,1.9999999999999999e-259,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP019226_126, 132763 # 134139 # 1 , 132763,134139,1 ,1_126,1,126,00,ATG,None,None,0.629,CP019226,mobileOG_000726766_CP019226
23,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP019226_129 # 138181 # 138732 # 1 # ID=1_129;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.612,100.0,377.5,318,1.2e-103,184,138,318,3,183,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP019226_129, 138181 # 138732 # 1 , 138181,138732,1 ,1_129,1,129,00,ATG,None,None,0.612,CP019226,mobileOG_000725735_CP019226
24,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP019226_131 # 141285 # 141590 # 1 # ID=1_131;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.556,82.2,181.8,128,5.6e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP019226_131, 141285 # 141590 # 1 , 141285,141590,1 ,1_131,1,131,00,TTG,GGA/GAG/AGG,5-10bp,0.556,CP019226,mobileOG_000720479_CP019226
25,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP019226_135 # 145041 # 145562 # -1 # ID=1_135;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575,79.6,285.0,339,8.000000000000001e-76,174,168,329,1,162,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP019226_135, 145041 # 145562 # -1 , 145041,145562,-1 ,1_135,1,135,00,GTG,AGGAG,5-10bp,0.575,CP019226,mobileOG_000302254_CP019226
26,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019226_136 # 145708 # 146673 # -1 # ID=1_136;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.624,98.4,646.4,332,2.5e-184,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019226_136, 145708 # 146673 # -1 , 145708,146673,-1 ,1_136,1,136,00,ATG,GGA/GAG/AGG,5-10bp,0.624,CP019226,mobileOG_000726767_CP019226
27,mobileOG_000742660|NA:Keyword|WP_075998334.1|stability/transfer/defense|NA|Multiple|Keyword Search,CP019226_138 # 148033 # 148263 # -1 # ID=1_138;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.593,64.5,98.6,85,4.7e-20,77,1,76,1,76,mobileOG_000742660,NA:Keyword,WP_075998334.1,stability/transfer/defense,NA,Multiple,Keyword Search,CP019226_138, 148033 # 148263 # -1 , 148033,148263,-1 ,1_138,1,138,00,ATG,None,None,0.593,CP019226,mobileOG_000742660_CP019226
28,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP019226_153 # 172527 # 172928 # 1 # ID=1_153;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,91.3,238.0,411,8.6e-62,134,1,127,1,127,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP019226_153, 172527 # 172928 # 1 , 172527,172928,1 ,1_153,1,153,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP019226,mobileOG_000726761_CP019226
29,mobileOG_000345220|insI3|WP_020829649.1|integration/excision|NA|Multiple|Homology,CP019226_154 # 173055 # 173381 # 1 # ID=1_154;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,63.1,134.4,338,1.1000000000000001e-30,109,39,149,1,108,mobileOG_000345220,insI3,WP_020829649.1,integration/excision,NA,Multiple,Homology,CP019226_154, 173055 # 173381 # 1 , 173055,173381,1 ,1_154,1,154,00,TTG,AGGAG,5-10bp,0.615,CP019226,mobileOG_000345220_CP019226
30,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019226_155 # 173522 # 174487 # -1 # ID=1_155;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,99.1,651.0,332,1e-185,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019226_155, 173522 # 174487 # -1 , 173522,174487,-1 ,1_155,1,155,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP019226,mobileOG_000726767_CP019226
31,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP019226_156 # 174598 # 175032 # 1 # ID=1_156;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.575,79.7,229.9,339,2.5e-59,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP019226_156, 174598 # 175032 # 1 , 174598,175032,1 ,1_156,1,156,00,GTG,None,None,0.575,CP019226,mobileOG_000302254_CP019226
32,mobileOG_000396587|NA:Keyword|WP_040259055.1|integration/excision|NA|COMPASS|Keyword Search,CP019226_158 # 175562 # 175897 # 1 # ID=1_158;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.634,90.1,199.9,404,2.2e-50,112,294,404,1,111,mobileOG_000396587,NA:Keyword,WP_040259055.1,integration/excision,NA,COMPASS,Keyword Search,CP019226_158, 175562 # 175897 # 1 , 175562,175897,1 ,1_158,1,158,00,ATG,None,None,0.634,CP019226,mobileOG_000396587_CP019226
33,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP019226_160 # 176109 # 177485 # -1 # ID=1_160;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,95.0,872.1,458,4.0000000000000003e-252,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP019226_160, 176109 # 177485 # -1 , 176109,177485,-1 ,1_160,1,160,00,ATG,None,None,0.640,CP019226,mobileOG_000726771_CP019226
34,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP019226_170 # 190954 # 191745 # -1 # ID=1_170;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639,92.7,480.3,328,2e-134,264,58,311,1,259,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP019226_170, 190954 # 191745 # -1 , 190954,191745,-1 ,1_170,1,170,00,GTG,None,None,0.639,CP019226,mobileOG_000277176_CP019226
35,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP019226_171 # 191828 # 192040 # 1 # ID=1_171;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592,100.0,128.3,394,5.1e-29,71,1,63,7,69,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP019226_171, 191828 # 192040 # 1 , 191828,192040,1 ,1_171,1,171,00,GTG,AGGAG,5-10bp,0.592,CP019226,mobileOG_000275959_CP019226
36,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP019226_172 # 192123 # 193088 # 1 # ID=1_172;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.628,99.1,648.7,332,5.1e-185,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP019226_172, 192123 # 193088 # 1 , 192123,193088,1 ,1_172,1,172,00,ATG,GGA/GAG/AGG,5-10bp,0.628,CP019226,mobileOG_000726767_CP019226
37,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP019226_173 # 193101 # 194096 # 1 # ID=1_173;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.617,98.5,649.8,394,2.3e-185,332,65,394,2,331,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP019226_173, 193101 # 194096 # 1 , 193101,194096,1 ,1_173,1,173,00,TTG,AGGA,5-10bp,0.617,CP019226,mobileOG_000275959_CP019226
38,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP019226_176 # 194692 # 195705 # 1 # ID=1_176;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643,98.8,657.5,491,1.0999999999999999e-187,338,155,491,1,337,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP019226_176, 194692 # 195705 # 1 , 194692,195705,1 ,1_176,1,176,00,GTG,None,None,0.643,CP019226,mobileOG_000726772_CP019226
39,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP019226_177 # 195802 # 197118 # 1 # ID=1_177;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.631,98.4,885.9,439,2.5999999999999998e-256,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP019226_177, 195802 # 197118 # 1 , 195802,197118,1 ,1_177,1,177,00,TTG,GGAG/GAGG,5-10bp,0.631,CP019226,mobileOG_000726762_CP019226
40,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP019226_178 # 197321 # 198016 # 1 # ID=1_178;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654,99.6,456.1,458,3.5e-127,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP019226_178, 197321 # 198016 # 1 , 197321,198016,1 ,1_178,1,178,00,ATG,None,None,0.654,CP019226,mobileOG_000726771_CP019226
41,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP019226_179 # 198164 # 198697 # 1 # ID=1_179;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,95.5,349.4,458,3.5e-95,178,282,458,1,177,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP019226_179, 198164 # 198697 # 1 , 198164,198697,1 ,1_179,1,179,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP019226,mobileOG_000726771_CP019226
42,mobileOG_000323714|comM|WP_095378957.1|transfer|competence|Plasmid RefSeq|Homology,CP019226_180 # 198791 # 200311 # -1 # ID=1_180;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.686,71.0,655.6,499,6.5e-187,507,1,496,1,498,mobileOG_000323714,comM,WP_095378957.1,transfer,competence,Plasmid RefSeq,Homology,CP019226_180, 198791 # 200311 # -1 , 198791,200311,-1 ,1_180,1,180,00,ATG,GGA/GAG/AGG,5-10bp,0.686,CP019226,mobileOG_000323714_CP019226
43,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP019226_190 # 210232 # 210993 # 1 # ID=1_190;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.650,95.8,416.8,458,2.6e-115,254,1,215,1,215,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP019226_190, 210232 # 210993 # 1 , 210232,210993,1 ,1_190,1,190,00,ATG,None,None,0.650,CP019226,mobileOG_000726771_CP019226
44,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP019226_191 # 211053 # 211586 # 1 # ID=1_191;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,94.9,348.6,458,6e-95,178,282,458,1,177,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP019226_191, 211053 # 211586 # 1 , 211053,211586,1 ,1_191,1,191,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP019226,mobileOG_000726771_CP019226
45,mobileOG_000719437|NA:Keyword|A0A0N9ZY67|transfer|NA|ICE|Keyword Search,CP019226_203 # 228053 # 228472 # 1 # ID=1_203;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619,65.4,178.3,135,8.400000000000001e-44,140,2,131,8,137,mobileOG_000719437,NA:Keyword,A0A0N9ZY67,transfer,NA,ICE,Keyword Search,CP019226_203, 228053 # 228472 # 1 , 228053,228472,1 ,1_203,1,203,00,ATG,GGA/GAG/AGG,5-10bp,0.619,CP019226,mobileOG_000719437_CP019226
46,mobileOG_000726770|NA:Keyword|A0A346MH97|integration/excision|NA|ISFinder|Keyword Search,CP019226_213 # 238702 # 239937 # -1 # ID=1_213;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,99.3,806.6,411,1.9e-232,412,1,411,1,411,mobileOG_000726770,NA:Keyword,A0A346MH97,integration/excision,NA,ISFinder,Keyword Search,CP019226_213, 238702 # 239937 # -1 , 238702,239937,-1 ,1_213,1,213,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP019226,mobileOG_000726770_CP019226
