,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
10,mobileOG_000724668|NA:Keyword|CBI07744.1|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_89 # 91017 # 91367 # 1 # ID=1_89;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.558,80.2,197.6,135,1.1e-49,117,24,134,1,111,mobileOG_000724668,NA:Keyword,CBI07744.1,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_89, 91017 # 91367 # 1 , 91017,91367,1 ,1_89,1,89,00,ATG,None,None,0.558,CP047493_1,mobileOG_000724668_CP047493_1
11,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP047493_1_90 # 91406 # 91711 # 1 # ID=1_90;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.562,83.2,182.2,128,4.3e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP047493_1_90, 91406 # 91711 # 1 , 91406,91711,1 ,1_90,1,90,00,TTG,GGA/GAG/AGG,5-10bp,0.562,CP047493_1,mobileOG_000720479_CP047493_1
12,mobileOG_000725691|NA:Keyword|Q6B330|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_104 # 113556 # 114443 # 1 # ID=1_104;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,98.0,563.1,318,2.6e-159,296,24,318,1,295,mobileOG_000725691,NA:Keyword,Q6B330,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_104, 113556 # 114443 # 1 , 113556,114443,1 ,1_104,1,104,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP047493_1,mobileOG_000725691_CP047493_1
13,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_106 # 114825 # 115790 # -1 # ID=1_106;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,99.4,653.3,332,2.1e-186,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_106, 114825 # 115790 # -1 , 114825,115790,-1 ,1_106,1,106,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP047493_1,mobileOG_000726767_CP047493_1
14,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_108 # 116754 # 117518 # 1 # ID=1_108;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.627,98.0,500.7,439,1.3999999999999999e-140,255,2,249,1,248,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_108, 116754 # 117518 # 1 , 116754,117518,1 ,1_108,1,108,00,TTG,GGAG/GAGG,5-10bp,0.627,CP047493_1,mobileOG_000726762_CP047493_1
15,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_109 # 117505 # 117960 # -1 # ID=1_109;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.586,98.7,302.4,266,4.2000000000000003e-81,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_109, 117505 # 117960 # -1 , 117505,117960,-1 ,1_109,1,109,00,GTG,GGA/GAG/AGG,5-10bp,0.586,CP047493_1,mobileOG_000726765_CP047493_1
16,mobileOG_000418745|NA:Keyword|A0A1L5Y8X5|integration/excision|NA|COMPASS|Keyword Search,CP047493_1_110 # 117947 # 118303 # -1 # ID=1_110;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583,66.1,152.1,125,5.5000000000000005e-36,119,5,116,6,117,mobileOG_000418745,NA:Keyword,A0A1L5Y8X5,integration/excision,NA,COMPASS,Keyword Search,CP047493_1_110, 117947 # 118303 # -1 , 117947,118303,-1 ,1_110,1,110,00,ATG,None,None,0.583,CP047493_1,mobileOG_000418745_CP047493_1
17,mobileOG_000277182|insH6|Q5H6N2|integration/excision|NA|ISFinder|Homology,CP047493_1_118 # 126565 # 127545 # 1 # ID=1_118;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.620,99.4,652.9,326,2.7000000000000003e-186,327,1,326,1,326,mobileOG_000277182,insH6,Q5H6N2,integration/excision,NA,ISFinder,Homology,CP047493_1_118, 126565 # 127545 # 1 , 126565,127545,1 ,1_118,1,118,00,ATG,GGAG/GAGG,5-10bp,0.620,CP047493_1,mobileOG_000277182_CP047493_1
18,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_121 # 128894 # 129028 # -1 # ID=1_121;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,100.0,92.0,332,2.6e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_121, 128894 # 129028 # -1 , 128894,129028,-1 ,1_121,1,121,00,ATG,None,None,0.652,CP047493_1,mobileOG_000726767_CP047493_1
19,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_122 # 129077 # 129859 # -1 # ID=1_122;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630,99.6,533.9,332,1.5e-150,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_122, 129077 # 129859 # -1 , 129077,129859,-1 ,1_122,1,122,00,ATG,GGA/GAG/AGG,5-10bp,0.630,CP047493_1,mobileOG_000726767_CP047493_1
20,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_124 # 130327 # 131547 # 1 # ID=1_124;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.648,96.4,674.9,491,8.3e-193,407,1,363,1,354,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_124, 130327 # 131547 # 1 , 130327,131547,1 ,1_124,1,124,00,ATG,GGAG/GAGG,5-10bp,0.648,CP047493_1,mobileOG_000726772_CP047493_1
21,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_125 # 131504 # 132880 # 1 # ID=1_125;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630,97.6,895.6,458,3.3999999999999995e-259,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_125, 131504 # 132880 # 1 , 131504,132880,1 ,1_125,1,125,00,ATG,None,None,0.630,CP047493_1,mobileOG_000726766_CP047493_1
22,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_128 # 136965 # 137921 # 1 # ID=1_128;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.622,98.4,607.8,318,9.8e-173,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_128, 136965 # 137921 # 1 , 136965,137921,1 ,1_128,1,128,00,ATG,GGAG/GAGG,5-10bp,0.622,CP047493_1,mobileOG_000725735_CP047493_1
23,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP047493_1_129 # 138363 # 138668 # 1 # ID=1_129;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.556,82.2,181.8,128,5.6e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP047493_1_129, 138363 # 138668 # 1 , 138363,138668,1 ,1_129,1,129,00,TTG,GGA/GAG/AGG,5-10bp,0.556,CP047493_1,mobileOG_000720479_CP047493_1
24,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP047493_1_133 # 142119 # 142640 # -1 # ID=1_133;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575,79.6,285.0,339,8.000000000000001e-76,174,168,329,1,162,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP047493_1_133, 142119 # 142640 # -1 , 142119,142640,-1 ,1_133,1,133,00,GTG,AGGAG,5-10bp,0.575,CP047493_1,mobileOG_000302254_CP047493_1
25,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_134 # 142786 # 143751 # -1 # ID=1_134;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.625,98.8,649.4,332,3e-185,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_134, 142786 # 143751 # -1 , 142786,143751,-1 ,1_134,1,134,00,ATG,GGA/GAG/AGG,5-10bp,0.625,CP047493_1,mobileOG_000726767_CP047493_1
26,mobileOG_000742660|NA:Keyword|WP_075998334.1|stability/transfer/defense|NA|Multiple|Keyword Search,CP047493_1_136 # 145111 # 145341 # -1 # ID=1_136;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.593,65.8,100.1,85,1.6e-20,77,1,76,1,76,mobileOG_000742660,NA:Keyword,WP_075998334.1,stability/transfer/defense,NA,Multiple,Keyword Search,CP047493_1_136, 145111 # 145341 # -1 , 145111,145341,-1 ,1_136,1,136,00,ATG,None,None,0.593,CP047493_1,mobileOG_000742660_CP047493_1
27,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_151 # 169614 # 169871 # 1 # ID=1_151;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.640,94.0,155.6,411,3.6e-37,86,1,83,1,83,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_151, 169614 # 169871 # 1 , 169614,169871,1 ,1_151,1,151,00,ATG,GGA/GAG/AGG,5-10bp,0.640,CP047493_1,mobileOG_000726761_CP047493_1
28,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_152 # 169868 # 170833 # -1 # ID=1_152;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,99.4,652.9,332,2.7000000000000003e-186,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_152, 169868 # 170833 # -1 , 169868,170833,-1 ,1_152,1,152,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP047493_1,mobileOG_000726767_CP047493_1
29,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP047493_1_153 # 170944 # 171378 # 1 # ID=1_153;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.572,79.7,229.9,339,2.5e-59,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP047493_1_153, 170944 # 171378 # 1 , 170944,171378,1 ,1_153,1,153,00,GTG,None,None,0.572,CP047493_1,mobileOG_000302254_CP047493_1
30,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_154 # 171401 # 172243 # 1 # ID=1_154;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.632,94.5,517.7,411,1.2e-145,281,125,398,1,274,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_154, 171401 # 172243 # 1 , 171401,172243,1 ,1_154,1,154,00,ATG,None,None,0.632,CP047493_1,mobileOG_000726761_CP047493_1
31,mobileOG_000724668|NA:Keyword|CBI07744.1|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_156 # 172546 # 172896 # 1 # ID=1_156;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.561,82.0,200.7,135,1.3e-50,117,24,134,1,111,mobileOG_000724668,NA:Keyword,CBI07744.1,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_156, 172546 # 172896 # 1 , 172546,172896,1 ,1_156,1,156,00,ATG,None,None,0.561,CP047493_1,mobileOG_000724668_CP047493_1
32,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP047493_1_157 # 172935 # 173240 # 1 # ID=1_157;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.562,83.2,182.2,128,4.3e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP047493_1_157, 172935 # 173240 # 1 , 172935,173240,1 ,1_157,1,157,00,TTG,GGA/GAG/AGG,5-10bp,0.562,CP047493_1,mobileOG_000720479_CP047493_1
33,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_158 # 173270 # 174646 # -1 # ID=1_158;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.641,100.0,897.1,458,1.1999999999999999e-259,459,1,458,1,458,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_158, 173270 # 174646 # -1 , 173270,174646,-1 ,1_158,1,158,00,ATG,None,None,0.641,CP047493_1,mobileOG_000726769_CP047493_1
34,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP047493_1_168 # 188090 # 188575 # -1 # ID=1_168;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.605,93.8,316.6,328,2.3e-85,162,168,328,1,161,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP047493_1_168, 188090 # 188575 # -1 , 188090,188575,-1 ,1_168,1,168,00,ATG,GGA/GAG/AGG,5-10bp,0.605,CP047493_1,mobileOG_000277176_CP047493_1
35,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP047493_1_169 # 188637 # 188906 # -1 # ID=1_169;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.663,92.1,159.1,328,3.4e-38,90,58,146,1,89,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP047493_1_169, 188637 # 188906 # -1 , 188637,188906,-1 ,1_169,1,169,00,GTG,None,None,0.663,CP047493_1,mobileOG_000277176_CP047493_1
36,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP047493_1_170 # 188989 # 189201 # 1 # ID=1_170;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592,100.0,128.3,394,5.1e-29,71,1,63,7,69,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP047493_1_170, 188989 # 189201 # 1 , 188989,189201,1 ,1_170,1,170,00,GTG,AGGAG,5-10bp,0.592,CP047493_1,mobileOG_000275959_CP047493_1
37,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_171 # 189284 # 190066 # 1 # ID=1_171;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630,99.2,531.6,332,7.3e-150,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_171, 189284 # 190066 # 1 , 189284,190066,1 ,1_171,1,171,00,ATG,GGA/GAG/AGG,5-10bp,0.630,CP047493_1,mobileOG_000726767_CP047493_1
38,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP047493_1_172 # 190262 # 191257 # 1 # ID=1_172;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.619,98.5,648.7,394,5.2000000000000004e-185,332,65,394,2,331,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP047493_1_172, 190262 # 191257 # 1 , 190262,191257,1 ,1_172,1,172,00,TTG,AGGA,5-10bp,0.619,CP047493_1,mobileOG_000275959_CP047493_1
39,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_175 # 191853 # 192866 # 1 # ID=1_175;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643,99.1,658.7,491,5.1e-188,338,155,491,1,337,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_175, 191853 # 192866 # 1 , 191853,192866,1 ,1_175,1,175,00,GTG,None,None,0.643,CP047493_1,mobileOG_000726772_CP047493_1
40,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_176 # 193005 # 193700 # 1 # ID=1_176;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654,99.6,456.1,458,3.5e-127,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_176, 193005 # 193700 # 1 , 193005,193700,1 ,1_176,1,176,00,ATG,None,None,0.654,CP047493_1,mobileOG_000726771_CP047493_1
41,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_177 # 193848 # 194381 # 1 # ID=1_177;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.631,95.5,349.4,458,3.5e-95,178,282,458,1,177,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_177, 193848 # 194381 # 1 , 193848,194381,1 ,1_177,1,177,00,ATG,GGA/GAG/AGG,5-10bp,0.631,CP047493_1,mobileOG_000726771_CP047493_1
42,mobileOG_000323714|comM|WP_095378957.1|transfer|competence|Plasmid RefSeq|Homology,CP047493_1_178 # 194475 # 195995 # -1 # ID=1_178;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.686,71.0,655.6,499,6.5e-187,507,1,496,1,498,mobileOG_000323714,comM,WP_095378957.1,transfer,competence,Plasmid RefSeq,Homology,CP047493_1_178, 194475 # 195995 # -1 , 194475,195995,-1 ,1_178,1,178,00,ATG,GGA/GAG/AGG,5-10bp,0.686,CP047493_1,mobileOG_000323714_CP047493_1
43,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_187 # 205923 # 206684 # 1 # ID=1_187;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644,97.2,422.9,458,3.6e-117,254,1,215,1,215,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_187, 205923 # 206684 # 1 , 205923,206684,1 ,1_187,1,187,00,ATG,None,None,0.644,CP047493_1,mobileOG_000726771_CP047493_1
44,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP047493_1_188 # 206744 # 207277 # 1 # ID=1_188;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,96.6,354.0,458,1.3999999999999999e-96,178,282,458,1,177,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP047493_1_188, 206744 # 207277 # 1 , 206744,207277,1 ,1_188,1,188,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP047493_1,mobileOG_000726771_CP047493_1
45,mobileOG_000719437|NA:Keyword|A0A0N9ZY67|transfer|NA|ICE|Keyword Search,CP047493_1_203 # 227966 # 228385 # 1 # ID=1_203;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619,65.4,178.3,135,8.400000000000001e-44,140,2,131,8,137,mobileOG_000719437,NA:Keyword,A0A0N9ZY67,transfer,NA,ICE,Keyword Search,CP047493_1_203, 227966 # 228385 # 1 , 227966,228385,1 ,1_203,1,203,00,ATG,GGA/GAG/AGG,5-10bp,0.619,CP047493_1,mobileOG_000719437_CP047493_1
