,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
10,mobileOG_000757700|NA:Keyword|A0A088FNY4|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP092971_103 # 125987 # 126682 # 1 # ID=1_103;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654,96.1,442.6,458,4e-123,232,1,231,1,231,mobileOG_000757700,NA:Keyword,A0A088FNY4,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP092971_103, 125987 # 126682 # 1 , 125987,126682,1 ,1_103,1,103,00,ATG,None,None,0.654,CP092971,mobileOG_000757700_CP092971
11,mobileOG_000418612|NA:Keyword|WP_011347842.1|integration/excision|NA|Multiple|Keyword Search,CP092971_104 # 126830 # 127363 # 1 # ID=1_104;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.631,97.7,356.7,458,2.2e-97,178,282,458,1,177,mobileOG_000418612,NA:Keyword,WP_011347842.1,integration/excision,NA,Multiple,Keyword Search,CP092971_104, 126830 # 127363 # 1 , 126830,127363,1 ,1_104,1,104,00,ATG,GGA/GAG/AGG,5-10bp,0.631,CP092971,mobileOG_000418612_CP092971
12,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP092971_136 # 183410 # 184786 # -1 # ID=1_136;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,88.2,802.0,458,5.1e-231,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP092971_136, 183410 # 184786 # -1 , 183410,184786,-1 ,1_136,1,136,00,ATG,None,None,0.640,CP092971,mobileOG_000726771_CP092971
13,mobileOG_000379990|dpnM|WP_015994711.1|stability/transfer/defense|NA|pVOG|Homology,CP092971_146 # 192815 # 193090 # 1 # ID=1_146;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.623,69.2,142.5,263,3.4e-33,92,173,263,1,91,mobileOG_000379990,dpnM,WP_015994711.1,stability/transfer/defense,NA,pVOG,Homology,CP092971_146, 192815 # 193090 # 1 , 192815,193090,1 ,1_146,1,146,00,TTG,None,None,0.623,CP092971,mobileOG_000379990_CP092971
14,mobileOG_000724573|NA:Keyword|Q9Z3F3|integration/excision|NA|ISFinder|Keyword Search,CP092971_151 # 198698 # 199054 # 1 # ID=1_151;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583,82.4,152.1,267,5.5000000000000005e-36,119,3,104,1,102,mobileOG_000724573,NA:Keyword,Q9Z3F3,integration/excision,NA,ISFinder,Keyword Search,CP092971_151, 198698 # 199054 # 1 , 198698,199054,1 ,1_151,1,151,00,ATG,None,None,0.583,CP092971,mobileOG_000724573_CP092971
15,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP092971_152 # 199041 # 199496 # 1 # ID=1_152;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.579,96.0,295.0,266,6.7e-79,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP092971_152, 199041 # 199496 # 1 , 199041,199496,1 ,1_152,1,152,00,GTG,GGA/GAG/AGG,5-10bp,0.579,CP092971,mobileOG_000726765_CP092971
16,mobileOG_000734249|NA:Keyword|A0A2D8K4B1|stability/transfer/defense|NA|Plasmid RefSeq|Keyword Search,CP092971_169 # 214926 # 216065 # 1 # ID=1_169;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.559,62.5,448.7,364,9.1e-125,380,3,359,7,363,mobileOG_000734249,NA:Keyword,A0A2D8K4B1,stability/transfer/defense,NA,Plasmid RefSeq,Keyword Search,CP092971_169, 214926 # 216065 # 1 , 214926,216065,1 ,1_169,1,169,00,ATG,GGA/GAG/AGG,11-12bp,0.559,CP092971,mobileOG_000734249_CP092971
17,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP092971_212 # 263802 # 264065 # 1 # ID=1_212;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.598,95.4,170.6,88,1.1e-41,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP092971_212, 263802 # 264065 # 1 , 263802,264065,1 ,1_212,1,212,00,GTG,AGGAG,5-10bp,0.598,CP092971,mobileOG_000277175_CP092971
18,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP092971_213 # 264059 # 264475 # 1 # ID=1_213;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.671,94.2,253.1,328,2.7e-66,139,48,185,1,138,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP092971_213, 264059 # 264475 # 1 , 264059,264475,1 ,1_213,1,213,00,ATG,None,None,0.671,CP092971,mobileOG_000277176_CP092971
19,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP092971_214 # 264463 # 264906 # 1 # ID=1_214;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.613,95.8,290.8,328,1.2e-77,148,185,327,4,146,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP092971_214, 264463 # 264906 # 1 , 264463,264906,1 ,1_214,1,214,00,ATG,GGA/GAG/AGG,11-12bp,0.613,CP092971,mobileOG_000277176_CP092971
20,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP092971_227 # 279551 # 280927 # -1 # ID=1_227;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639,87.6,790.0,458,2.0000000000000001e-227,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP092971_227, 279551 # 280927 # -1 , 279551,280927,-1 ,1_227,1,227,00,ATG,None,None,0.639,CP092971,mobileOG_000726771_CP092971
21,mobileOG_000724573|NA:Keyword|Q9Z3F3|integration/excision|NA|ISFinder|Keyword Search,CP092971_229 # 281752 # 282108 # -1 # ID=1_229;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583,82.4,152.1,267,5.5000000000000005e-36,119,3,104,1,102,mobileOG_000724573,NA:Keyword,Q9Z3F3,integration/excision,NA,ISFinder,Keyword Search,CP092971_229, 281752 # 282108 # -1 , 281752,282108,-1 ,1_229,1,229,00,ATG,None,None,0.583,CP092971,mobileOG_000724573_CP092971
22,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP092971_236 # 289687 # 290655 # -1 # ID=1_236;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.616,98.4,637.9,322,9.000000000000001e-182,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP092971_236, 289687 # 290655 # -1 , 289687,290655,-1 ,1_236,1,236,00,ATG,AGGAG,5-10bp,0.616,CP092971,mobileOG_000277174_CP092971
23,mobileOG_000312220|istA|WP_106561525.1|integration/excision|NA|Plasmid RefSeq|Homology,CP092971_238 # 291030 # 292088 # 1 # ID=1_238;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.627,65.6,455.3,344,9e-127,353,2,344,12,352,mobileOG_000312220,istA,WP_106561525.1,integration/excision,NA,Plasmid RefSeq,Homology,CP092971_238, 291030 # 292088 # 1 , 291030,292088,1 ,1_238,1,238,00,ATG,GGA/GAG/AGG,5-10bp,0.627,CP092971,mobileOG_000312220_CP092971
24,mobileOG_000757700|NA:Keyword|A0A088FNY4|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP092971_239 # 292242 # 292937 # 1 # ID=1_239;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.657,95.7,439.1,458,4.4e-122,232,1,231,1,231,mobileOG_000757700,NA:Keyword,A0A088FNY4,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP092971_239, 292242 # 292937 # 1 , 292242,292937,1 ,1_239,1,239,00,ATG,None,None,0.657,CP092971,mobileOG_000757700_CP092971
25,mobileOG_000418612|NA:Keyword|WP_011347842.1|integration/excision|NA|Multiple|Keyword Search,CP092971_240 # 293085 # 293618 # 1 # ID=1_240;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,96.6,352.4,458,4.2e-96,178,282,458,1,177,mobileOG_000418612,NA:Keyword,WP_011347842.1,integration/excision,NA,Multiple,Keyword Search,CP092971_240, 293085 # 293618 # 1 , 293085,293618,1 ,1_240,1,240,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP092971,mobileOG_000418612_CP092971
26,mobileOG_000345218|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP092971_279 # 333576 # 334550 # -1 # ID=1_279;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.602,70.7,453.8,339,2.4e-126,325,14,337,1,319,mobileOG_000345218,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP092971_279, 333576 # 334550 # -1 , 333576,334550,-1 ,1_279,1,279,00,ATG,GGA/GAG/AGG,5-10bp,0.602,CP092971,mobileOG_000345218_CP092971
27,mobileOG_000740536|NA:Keyword|A0A221M591|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP092971_280 # 334659 # 335531 # 1 # ID=1_280;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.625,86.9,458.0,320,1.0999999999999999e-127,291,14,273,1,260,mobileOG_000740536,NA:Keyword,A0A221M591,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP092971_280, 334659 # 335531 # 1 , 334659,335531,1 ,1_280,1,280,00,ATG,GGA/GAG/AGG,5-10bp,0.625,CP092971,mobileOG_000740536_CP092971
28,mobileOG_000720478|NA:Keyword|A9IEE8|integration/excision|NA|ICE|Keyword Search,CP092971_281 # 335542 # 335961 # 1 # ID=1_281;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.560,85.2,249.6,145,3e-65,140,11,145,1,135,mobileOG_000720478,NA:Keyword,A9IEE8,integration/excision,NA,ICE,Keyword Search,CP092971_281, 335542 # 335961 # 1 , 335542,335961,1 ,1_281,1,281,00,ATG,None,None,0.560,CP092971,mobileOG_000720478_CP092971
29,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP092971_282 # 336000 # 336305 # 1 # ID=1_282;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.585,77.2,171.8,128,5.799999999999999e-42,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP092971_282, 336000 # 336305 # 1 , 336000,336305,1 ,1_282,1,282,00,TTG,GGA/GAG/AGG,5-10bp,0.585,CP092971,mobileOG_000720479_CP092971
30,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP092971_283 # 336312 # 336845 # -1 # ID=1_283;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.614,81.1,264.2,458,1.5e-69,178,282,445,1,158,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP092971_283, 336312 # 336845 # -1 , 336312,336845,-1 ,1_283,1,283,00,ATG,GGA/GAG/AGG,5-10bp,0.614,CP092971,mobileOG_000726771_CP092971
31,mobileOG_000757700|NA:Keyword|A0A088FNY4|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP092971_284 # 336993 # 337688 # -1 # ID=1_284;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654,97.0,447.2,458,1.6e-124,232,1,231,1,231,mobileOG_000757700,NA:Keyword,A0A088FNY4,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP092971_284, 336993 # 337688 # -1 , 336993,337688,-1 ,1_284,1,284,00,ATG,None,None,0.654,CP092971,mobileOG_000757700_CP092971
32,mobileOG_000747522|NA:Keyword|A0A1L5Y0C0|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP092971_285 # 337969 # 338658 # 1 # ID=1_285;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.575,98.3,459.9,268,2.4e-128,230,40,268,1,229,mobileOG_000747522,NA:Keyword,A0A1L5Y0C0,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP092971_285, 337969 # 338658 # 1 , 337969,338658,1 ,1_285,1,285,00,ATG,GGA/GAG/AGG,5-10bp,0.575,CP092971,mobileOG_000747522_CP092971
33,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP092971_286 # 338731 # 339234 # 1 # ID=1_286;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.625,98.2,327.8,322,1.0000000000000001e-88,168,1,166,1,166,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP092971_286, 338731 # 339234 # 1 , 338731,339234,1 ,1_286,1,286,00,ATG,AGGAG,5-10bp,0.625,CP092971,mobileOG_000277174_CP092971
34,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP092971_287 # 339476 # 339919 # 1 # ID=1_287;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.606,100.0,298.9,322,4.5e-80,148,176,322,1,147,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP092971_287, 339476 # 339919 # 1 , 339476,339919,1 ,1_287,1,287,00,ATG,None,None,0.606,CP092971,mobileOG_000277174_CP092971
35,mobileOG_000345218|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP092971_297 # 354219 # 355193 # 1 # ID=1_297;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.602,70.7,453.8,339,2.4e-126,325,14,337,1,319,mobileOG_000345218,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP092971_297, 354219 # 355193 # 1 , 354219,355193,1 ,1_297,1,297,00,ATG,GGA/GAG/AGG,5-10bp,0.602,CP092971,mobileOG_000345218_CP092971
36,mobileOG_000277182|insH6|Q5H6N2|integration/excision|NA|ISFinder|Homology,CP092971_303 # 361890 # 363014 # 1 # ID=1_303;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.620,94.4,573.9,326,1.8000000000000001e-162,375,1,304,1,304,mobileOG_000277182,insH6,Q5H6N2,integration/excision,NA,ISFinder,Homology,CP092971_303, 361890 # 363014 # 1 , 361890,363014,1 ,1_303,1,303,00,ATG,None,None,0.620,CP092971,mobileOG_000277182_CP092971
37,mobileOG_000726765|NA:Keyword|Q9AG81|integration/excision|NA|ISFinder|Keyword Search,CP092971_310 # 370971 # 371426 # -1 # ID=1_310;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.583,96.7,297.7,266,1e-79,152,116,266,1,151,mobileOG_000726765,NA:Keyword,Q9AG81,integration/excision,NA,ISFinder,Keyword Search,CP092971_310, 370971 # 371426 # -1 , 370971,371426,-1 ,1_310,1,310,00,GTG,GGA/GAG/AGG,5-10bp,0.583,CP092971,mobileOG_000726765_CP092971
38,mobileOG_000418745|NA:Keyword|A0A1L5Y8X5|integration/excision|NA|COMPASS|Keyword Search,CP092971_311 # 371413 # 371769 # -1 # ID=1_311;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583,66.1,152.9,125,3.2e-36,119,5,116,6,117,mobileOG_000418745,NA:Keyword,A0A1L5Y8X5,integration/excision,NA,COMPASS,Keyword Search,CP092971_311, 371413 # 371769 # -1 , 371413,371769,-1 ,1_311,1,311,00,ATG,None,None,0.583,CP092971,mobileOG_000418745_CP092971
39,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP092971_358 # 420211 # 421179 # -1 # ID=1_358;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,100.0,649.4,322,3e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP092971_358, 420211 # 421179 # -1 , 420211,421179,-1 ,1_358,1,358,00,ATG,AGGAG,5-10bp,0.615,CP092971,mobileOG_000277174_CP092971
40,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP092971_359 # 421371 # 422339 # -1 # ID=1_359;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.616,99.7,642.9,322,2.8e-183,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP092971_359, 421371 # 422339 # -1 , 421371,422339,-1 ,1_359,1,359,00,ATG,AGGAG,5-10bp,0.616,CP092971,mobileOG_000277174_CP092971
41,mobileOG_000740536|NA:Keyword|A0A221M591|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP092971_370 # 436789 # 437169 # 1 # ID=1_370;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.656,83.2,202.6,320,3.8e-51,127,172,296,1,125,mobileOG_000740536,NA:Keyword,A0A221M591,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP092971_370, 436789 # 437169 # 1 , 436789,437169,1 ,1_370,1,370,00,GTG,None,None,0.656,CP092971,mobileOG_000740536_CP092971
42,mobileOG_000026100|XAC0522|Q8PQ10|integration/excision|NA|Multiple|Manual,CP092971_373 # 438921 # 439127 # -1 # ID=1_373;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.614,97.1,136.3,90,1.7999999999999998e-31,69,23,90,1,68,mobileOG_000026100,XAC0522,Q8PQ10,integration/excision,NA,Multiple,Manual,CP092971_373, 438921 # 439127 # -1 , 438921,439127,-1 ,1_373,1,373,00,GTG,None,None,0.614,CP092971,mobileOG_000026100_CP092971
43,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP092971_419 # 490903 # 491247 # -1 # ID=1_419;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.623,81.7,185.7,491,4.2999999999999996e-46,115,383,491,6,114,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP092971_419, 490903 # 491247 # -1 , 490903,491247,-1 ,1_419,1,419,00,ATG,None,None,0.623,CP092971,mobileOG_000726772_CP092971
44,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP092971_420 # 491266 # 492111 # -1 # ID=1_420;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.637,93.2,522.3,328,4.8e-147,282,48,328,1,281,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP092971_420, 491266 # 492111 # -1 , 491266,492111,-1 ,1_420,1,420,00,ATG,None,None,0.637,CP092971,mobileOG_000277176_CP092971
45,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP092971_421 # 492105 # 492368 # -1 # ID=1_421;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.580,97.7,176.4,88,1.9999999999999998e-43,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP092971_421, 492105 # 492368 # -1 , 492105,492368,-1 ,1_421,1,421,00,GTG,AGGAG,5-10bp,0.580,CP092971,mobileOG_000277175_CP092971
46,mobileOG_000312220|istA|WP_106561525.1|integration/excision|NA|Plasmid RefSeq|Homology,CP092971_422 # 493340 # 493816 # 1 # ID=1_422;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.656,62.3,189.1,344,5.4e-47,159,2,155,3,154,mobileOG_000312220,istA,WP_106561525.1,integration/excision,NA,Plasmid RefSeq,Homology,CP092971_422, 493340 # 493816 # 1 , 493340,493816,1 ,1_422,1,422,00,ATG,AGGA,5-10bp,0.656,CP092971,mobileOG_000312220_CP092971
