,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
21,mobileOG_000277182|insH6|Q5H6N2|integration/excision|NA|ISFinder|Homology,CP033196_123 # 134552 # 135532 # 1 # ID=1_123;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.621,100.0,654.8,326,7.2e-187,327,1,326,1,326,mobileOG_000277182,insH6,Q5H6N2,integration/excision,NA,ISFinder,Homology,CP033196_123, 134552 # 135532 # 1 , 134552,135532,1 ,1_123,1,123,00,ATG,GGAG/GAGG,5-10bp,0.621,CP033196,mobileOG_000277182_CP033196
22,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033196_126 # 136881 # 137015 # -1 # ID=1_126;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,100.0,92.0,332,2.6e-18,45,289,332,1,44,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033196_126, 136881 # 137015 # -1 , 136881,137015,-1 ,1_126,1,126,00,ATG,None,None,0.652,CP033196,mobileOG_000726767_CP033196
23,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033196_127 # 137064 # 137846 # -1 # ID=1_127;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.631,98.5,526.2,332,3.0999999999999998e-148,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033196_127, 137064 # 137846 # -1 , 137064,137846,-1 ,1_127,1,127,00,ATG,GGA/GAG/AGG,5-10bp,0.631,CP033196,mobileOG_000726767_CP033196
24,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP033196_129 # 138314 # 139561 # 1 # ID=1_129;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.648,98.9,699.5,491,3.2e-200,416,1,363,1,363,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP033196_129, 138314 # 139561 # 1 , 138314,139561,1 ,1_129,1,129,00,ATG,GGAG/GAGG,5-10bp,0.648,CP033196,mobileOG_000726772_CP033196
25,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP033196_130 # 139518 # 140894 # 1 # ID=1_130;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630,97.8,897.1,458,1.1999999999999999e-259,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP033196_130, 139518 # 140894 # 1 , 139518,140894,1 ,1_130,1,130,00,ATG,None,None,0.630,CP033196,mobileOG_000726766_CP033196
26,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP033196_132 # 143824 # 144792 # -1 # ID=1_132;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.615,99.7,646.7,322,1.9e-184,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP033196_132, 143824 # 144792 # -1 , 143824,144792,-1 ,1_132,1,132,00,ATG,AGGAG,5-10bp,0.615,CP033196,mobileOG_000277174_CP033196
27,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP033196_133 # 144942 # 146258 # -1 # ID=1_133;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,98.4,884.4,439,7.5e-256,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP033196_133, 144942 # 146258 # -1 , 144942,146258,-1 ,1_133,1,133,00,TTG,GGAG/GAGG,5-10bp,0.626,CP033196,mobileOG_000726762_CP033196
28,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP033196_134 # 146946 # 147902 # -1 # ID=1_134;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP033196_134, 146946 # 147902 # -1 , 146946,147902,-1 ,1_134,1,134,00,ATG,GGAG/GAGG,5-10bp,0.625,CP033196,mobileOG_000725735_CP033196
29,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP033196_135 # 148675 # 149631 # 1 # ID=1_135;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP033196_135, 148675 # 149631 # 1 , 148675,149631,1 ,1_135,1,135,00,ATG,GGAG/GAGG,5-10bp,0.625,CP033196,mobileOG_000725735_CP033196
30,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP033196_137 # 152184 # 152489 # 1 # ID=1_137;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.556,82.2,181.8,128,5.6e-45,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP033196_137, 152184 # 152489 # 1 , 152184,152489,1 ,1_137,1,137,00,TTG,GGA/GAG/AGG,5-10bp,0.556,CP033196,mobileOG_000720479_CP033196
31,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP033196_141 # 155940 # 156461 # -1 # ID=1_141;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575,79.6,285.0,339,8.000000000000001e-76,174,168,329,1,162,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP033196_141, 155940 # 156461 # -1 , 155940,156461,-1 ,1_141,1,141,00,GTG,AGGAG,5-10bp,0.575,CP033196,mobileOG_000302254_CP033196
32,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033196_142 # 156607 # 157572 # -1 # ID=1_142;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.625,98.8,649.4,332,3e-185,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033196_142, 156607 # 157572 # -1 , 156607,157572,-1 ,1_142,1,142,00,ATG,GGA/GAG/AGG,5-10bp,0.625,CP033196,mobileOG_000726767_CP033196
33,mobileOG_000742660|NA:Keyword|WP_075998334.1|stability/transfer/defense|NA|Multiple|Keyword Search,CP033196_144 # 158932 # 159162 # -1 # ID=1_144;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.593,64.5,98.6,85,4.7e-20,77,1,76,1,76,mobileOG_000742660,NA:Keyword,WP_075998334.1,stability/transfer/defense,NA,Multiple,Keyword Search,CP033196_144, 158932 # 159162 # -1 , 158932,159162,-1 ,1_144,1,144,00,ATG,None,None,0.593,CP033196,mobileOG_000742660_CP033196
34,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP033196_159 # 183398 # 183799 # 1 # ID=1_159;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,91.3,238.0,411,8.6e-62,134,1,127,1,127,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP033196_159, 183398 # 183799 # 1 , 183398,183799,1 ,1_159,1,159,00,ATG,GGA/GAG/AGG,5-10bp,0.632,CP033196,mobileOG_000726761_CP033196
35,mobileOG_000345220|insI3|WP_020829649.1|integration/excision|NA|Multiple|Homology,CP033196_160 # 183926 # 184252 # 1 # ID=1_160;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.618,62.2,132.1,338,5.4000000000000005e-30,109,39,149,1,108,mobileOG_000345220,insI3,WP_020829649.1,integration/excision,NA,Multiple,Homology,CP033196_160, 183926 # 184252 # 1 , 183926,184252,1 ,1_160,1,160,00,TTG,AGGAG,5-10bp,0.618,CP033196,mobileOG_000345220_CP033196
36,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033196_161 # 184393 # 185358 # -1 # ID=1_161;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.627,99.4,653.3,332,2.1e-186,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033196_161, 184393 # 185358 # -1 , 184393,185358,-1 ,1_161,1,161,00,ATG,GGA/GAG/AGG,5-10bp,0.627,CP033196,mobileOG_000726767_CP033196
37,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP033196_162 # 185469 # 185903 # 1 # ID=1_162;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.575,79.7,229.9,339,2.5e-59,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP033196_162, 185469 # 185903 # 1 , 185469,185903,1 ,1_162,1,162,00,GTG,None,None,0.575,CP033196,mobileOG_000302254_CP033196
38,mobileOG_000726761|NA:Keyword|Q5GVX5|integration/excision|NA|ISFinder|Keyword Search,CP033196_163 # 185926 # 186768 # 1 # ID=1_163;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.632,94.5,517.7,411,1.2e-145,281,125,398,1,274,mobileOG_000726761,NA:Keyword,Q5GVX5,integration/excision,NA,ISFinder,Keyword Search,CP033196_163, 185926 # 186768 # 1 , 185926,186768,1 ,1_163,1,163,00,ATG,None,None,0.632,CP033196,mobileOG_000726761_CP033196
39,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP033196_165 # 186979 # 188355 # -1 # ID=1_165;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.641,100.0,897.1,458,1.1999999999999999e-259,459,1,458,1,458,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP033196_165, 186979 # 188355 # -1 , 186979,188355,-1 ,1_165,1,165,00,ATG,None,None,0.641,CP033196,mobileOG_000726769_CP033196
40,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP033196_175 # 201799 # 202614 # -1 # ID=1_175;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.634,95.6,523.9,328,1.6e-147,272,58,328,1,271,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP033196_175, 201799 # 202614 # -1 , 201799,202614,-1 ,1_175,1,175,00,GTG,None,None,0.634,CP033196,mobileOG_000277176_CP033196
41,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP033196_176 # 202697 # 202909 # 1 # ID=1_176;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592,100.0,128.3,394,5.1e-29,71,1,63,7,69,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP033196_176, 202697 # 202909 # 1 , 202697,202909,1 ,1_176,1,176,00,GTG,AGGAG,5-10bp,0.592,CP033196,mobileOG_000275959_CP033196
42,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033196_177 # 202992 # 203774 # 1 # ID=1_177;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630,99.2,531.6,332,7.3e-150,261,12,271,1,260,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033196_177, 202992 # 203774 # 1 , 202992,203774,1 ,1_177,1,177,00,ATG,GGA/GAG/AGG,5-10bp,0.630,CP033196,mobileOG_000726767_CP033196
43,mobileOG_000275959|R00164|Q8RNJ7|integration/excision|NA|ISFinder|Homology,CP033196_178 # 203970 # 204965 # 1 # ID=1_178;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.617,98.8,651.0,394,1.1e-185,332,65,394,2,331,mobileOG_000275959,R00164,Q8RNJ7,integration/excision,NA,ISFinder,Homology,CP033196_178, 203970 # 204965 # 1 , 203970,204965,1 ,1_178,1,178,00,TTG,AGGA,5-10bp,0.617,CP033196,mobileOG_000275959_CP033196
44,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP033196_181 # 205561 # 206574 # 1 # ID=1_181;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643,98.8,657.5,491,1.0999999999999999e-187,338,155,491,1,337,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP033196_181, 205561 # 206574 # 1 , 205561,206574,1 ,1_181,1,181,00,GTG,None,None,0.643,CP033196,mobileOG_000726772_CP033196
45,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP033196_182 # 206713 # 207408 # 1 # ID=1_182;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654,99.6,456.1,458,3.5e-127,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP033196_182, 206713 # 207408 # 1 , 206713,207408,1 ,1_182,1,182,00,ATG,None,None,0.654,CP033196,mobileOG_000726771_CP033196
46,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP033196_183 # 207556 # 208089 # 1 # ID=1_183;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,95.5,349.4,458,3.5e-95,178,282,458,1,177,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP033196_183, 207556 # 208089 # 1 , 207556,208089,1 ,1_183,1,183,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP033196,mobileOG_000726771_CP033196
