,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
10,mobileOG_000032255|recB|A0A0H2XCV7|replication/recombination/repair|NA|ACLAME|Homology,CP036256_83 # 105791 # 109852 # 1 # ID=1_83;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.688,70.2,1774.6,1372,0.0,1354,1,1372,1,1353,mobileOG_000032255,recB,A0A0H2XCV7,replication/recombination/repair,NA,ACLAME,Homology,CP036256_83, 105791 # 109852 # 1 , 105791,109852,1 ,1_83,1,83,00,ATG,AGGA,5-10bp,0.688,CP036256,mobileOG_000032255_CP036256
11,mobileOG_000000383|recD|A0A0H2XCJ6|replication/recombination/repair|NA|ACLAME|Manual,CP036256_84 # 110040 # 112301 # 1 # ID=1_84;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.718,75.9,948.3,745,7.2e-275,754,1,745,1,753,mobileOG_000000383,recD,A0A0H2XCJ6,replication/recombination/repair,NA,ACLAME,Manual,CP036256_84, 110040 # 112301 # 1 , 110040,112301,1 ,1_84,1,84,00,ATG,AGGAG,5-10bp,0.718,CP036256,mobileOG_000000383_CP036256
12,mobileOG_000118616|higB-1|A0A2N6E786|stability/transfer/defense|NA|GPD|Homology,CP036256_85 # 112477 # 112677 # 1 # ID=1_85;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.612,72.3,100.5,93,1.1e-20,67,29,93,2,66,mobileOG_000118616,higB-1,A0A2N6E786,stability/transfer/defense,NA,GPD,Homology,CP036256_85, 112477 # 112677 # 1 , 112477,112677,1 ,1_85,1,85,00,ATG,GGA/GAG/AGG,5-10bp,0.612,CP036256,mobileOG_000118616_CP036256
13,mobileOG_000025185|higA|C3JNS7|stability/transfer/defense|NA|Plasmid RefSeq|Manual,CP036256_86 # 112695 # 112985 # 1 # ID=1_86;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.660,64.5,114.4,97,1e-24,97,5,97,4,96,mobileOG_000025185,higA,C3JNS7,stability/transfer/defense,NA,Plasmid RefSeq,Manual,CP036256_86, 112695 # 112985 # 1 , 112695,112985,1 ,1_86,1,86,00,ATG,None,None,0.660,CP036256,mobileOG_000025185_CP036256
14,mobileOG_000345220|insI3|WP_020829649.1|integration/excision|NA|Multiple|Homology,CP036256_93 # 118452 # 119468 # -1 # ID=1_93;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.596,71.1,474.9,338,1.1e-132,339,2,337,3,333,mobileOG_000345220,insI3,WP_020829649.1,integration/excision,NA,Multiple,Homology,CP036256_93, 118452 # 119468 # -1 , 118452,119468,-1 ,1_93,1,93,00,ATG,GGA/GAG/AGG,5-10bp,0.596,CP036256,mobileOG_000345220_CP036256
15,mobileOG_000725691|NA:Keyword|Q6B330|integration/excision|NA|ISFinder|Keyword Search,CP036256_94 # 119478 # 119903 # -1 # ID=1_94;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.594,93.8,256.1,318,3.2e-67,142,182,310,1,129,mobileOG_000725691,NA:Keyword,Q6B330,integration/excision,NA,ISFinder,Keyword Search,CP036256_94, 119478 # 119903 # -1 , 119478,119903,-1 ,1_94,1,94,00,ATG,None,None,0.594,CP036256,mobileOG_000725691_CP036256
16,mobileOG_000725691|NA:Keyword|Q6B330|integration/excision|NA|ISFinder|Keyword Search,CP036256_95 # 119909 # 120445 # -1 # ID=1_95;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.670,88.5,271.9,318,7.2e-72,179,1,165,1,165,mobileOG_000725691,NA:Keyword,Q6B330,integration/excision,NA,ISFinder,Keyword Search,CP036256_95, 119909 # 120445 # -1 , 119909,120445,-1 ,1_95,1,95,00,ATG,GGAG/GAGG,5-10bp,0.670,CP036256,mobileOG_000725691_CP036256
17,mobileOG_000732279|NA:Keyword|WP_022560450.1|stability/transfer/defense|NA|Multiple|Keyword Search,CP036256_98 # 122924 # 123760 # -1 # ID=1_98;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.625,92.1,514.6,278,9.9e-145,279,1,278,1,278,mobileOG_000732279,NA:Keyword,WP_022560450.1,stability/transfer/defense,NA,Multiple,Keyword Search,CP036256_98, 122924 # 123760 # -1 , 122924,123760,-1 ,1_98,1,98,00,ATG,AGxAGG/AGGxGG,5-10bp,0.625,CP036256,mobileOG_000732279_CP036256
18,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP036256_104 # 129558 # 130922 # -1 # ID=1_104;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.638,86.5,775.8,458,3.9000000000000004e-223,455,1,458,1,454,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP036256_104, 129558 # 130922 # -1 , 129558,130922,-1 ,1_104,1,104,00,ATG,None,None,0.638,CP036256,mobileOG_000726771_CP036256
19,mobileOG_000345218|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP036256_106 # 131663 # 132679 # 1 # ID=1_106;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.602,71.1,473.0,339,4e-132,339,2,337,3,333,mobileOG_000345218,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP036256_106, 131663 # 132679 # 1 , 131663,132679,1 ,1_106,1,106,00,ATG,GGA/GAG/AGG,5-10bp,0.602,CP036256,mobileOG_000345218_CP036256
20,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036256_107 # 132691 # 132855 # 1 # ID=1_107;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.624,96.3,110.2,322,1.1e-23,55,269,322,1,54,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036256_107, 132691 # 132855 # 1 , 132691,132855,1 ,1_107,1,107,00,GTG,GGA/GAG/AGG,5-10bp,0.624,CP036256,mobileOG_000277174_CP036256
21,mobileOG_000398245|NA:Keyword|A0A2S6ZN59|integration/excision|NA|COMPASS|Keyword Search,CP036256_117 # 141168 # 141467 # -1 # ID=1_117;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.690,96.7,163.3,351,2e-39,100,261,351,9,99,mobileOG_000398245,NA:Keyword,A0A2S6ZN59,integration/excision,NA,COMPASS,Keyword Search,CP036256_117, 141168 # 141467 # -1 , 141168,141467,-1 ,1_117,1,117,00,ATG,None,None,0.690,CP036256,mobileOG_000398245_CP036256
22,mobileOG_000040892|parA|WP_087979069.1|integration/excision|partitioning|Multiple|Homology,CP036256_124 # 146244 # 146708 # -1 # ID=1_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619,98.1,279.3,216,3.9e-74,155,63,216,1,154,mobileOG_000040892,parA,WP_087979069.1,integration/excision,partitioning,Multiple,Homology,CP036256_124, 146244 # 146708 # -1 , 146244,146708,-1 ,1_124,1,124,00,ATG,GGA/GAG/AGG,5-10bp,0.619,CP036256,mobileOG_000040892_CP036256
23,mobileOG_000345593|traD|WP_011666397.1|transfer|conjugation|Multiple|Homology,CP036256_125 # 146983 # 147282 # -1 # ID=1_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.590,61.9,103.2,129,2.5e-21,100,34,128,7,98,mobileOG_000345593,traD,WP_011666397.1,transfer,conjugation,Multiple,Homology,CP036256_125, 146983 # 147282 # -1 , 146983,147282,-1 ,1_125,1,125,00,ATG,GGAG/GAGG,5-10bp,0.590,CP036256,mobileOG_000345593_CP036256
24,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036256_126 # 147463 # 147966 # 1 # ID=1_126;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.621,98.2,325.5,322,5.1e-88,168,1,166,1,166,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036256_126, 147463 # 147966 # 1 , 147463,147966,1 ,1_126,1,126,00,ATG,AGGAG,5-10bp,0.621,CP036256,mobileOG_000277174_CP036256
25,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036256_127 # 148208 # 148651 # 1 # ID=1_127;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.606,100.0,298.9,322,4.5e-80,148,176,322,1,147,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036256_127, 148208 # 148651 # 1 , 148208,148651,1 ,1_127,1,127,00,ATG,None,None,0.606,CP036256,mobileOG_000277174_CP036256
26,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036256_146 # 176334 # 177179 # -1 # ID=1_146;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644,94.0,526.6,328,2.5e-148,282,48,328,1,281,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036256_146, 176334 # 177179 # -1 , 176334,177179,-1 ,1_146,1,146,00,ATG,None,None,0.644,CP036256,mobileOG_000277176_CP036256
27,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP036256_147 # 177173 # 177436 # -1 # ID=1_147;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.587,95.4,172.2,88,3.8e-42,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP036256_147, 177173 # 177436 # -1 , 177173,177436,-1 ,1_147,1,147,00,GTG,AGGAG,5-10bp,0.587,CP036256,mobileOG_000277175_CP036256
28,mobileOG_000418612|NA:Keyword|WP_011347842.1|integration/excision|NA|Multiple|Keyword Search,CP036256_180 # 220216 # 220749 # -1 # ID=1_180;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,97.2,355.9,458,3.8e-97,178,282,458,1,177,mobileOG_000418612,NA:Keyword,WP_011347842.1,integration/excision,NA,Multiple,Keyword Search,CP036256_180, 220216 # 220749 # -1 , 220216,220749,-1 ,1_180,1,180,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP036256,mobileOG_000418612_CP036256
29,mobileOG_000277179|NA|Q5H2C7|integration/excision|NA|ISFinder|Homology,CP036256_181 # 220926 # 221684 # -1 # ID=1_181;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.631,93.3,471.1,333,1.1e-131,253,82,333,1,252,mobileOG_000277179,NA,Q5H2C7,integration/excision,NA,ISFinder,Homology,CP036256_181, 220926 # 221684 # -1 , 220926,221684,-1 ,1_181,1,181,00,ATG,GGxGG,5-10bp,0.631,CP036256,mobileOG_000277179_CP036256
30,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP036256_207 # 244273 # 244812 # -1 # ID=1_207;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.639,96.0,347.4,458,1.4e-94,180,284,458,5,179,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP036256_207, 244273 # 244812 # -1 , 244273,244812,-1 ,1_207,1,207,00,ATG,GGA/GAG/AGG,5-10bp,0.639,CP036256,mobileOG_000726771_CP036256
31,mobileOG_000757700|NA:Keyword|A0A088FNY4|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP036256_208 # 244913 # 245635 # -1 # ID=1_208;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643,92.0,388.7,458,7.1e-107,241,1,212,1,212,mobileOG_000757700,NA:Keyword,A0A088FNY4,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP036256_208, 244913 # 245635 # -1 , 244913,245635,-1 ,1_208,1,208,00,ATG,None,None,0.643,CP036256,mobileOG_000757700_CP036256
32,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP036256_218 # 273931 # 274647 # 1 # ID=1_218;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.625,94.2,427.9,458,1e-118,239,235,458,15,238,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP036256_218, 273931 # 274647 # 1 , 273931,274647,1 ,1_218,1,218,00,ATG,GGA/GAG/AGG,11-12bp,0.625,CP036256,mobileOG_000726771_CP036256
33,mobileOG_000312220|istA|WP_106561525.1|integration/excision|NA|Plasmid RefSeq|Homology,CP036256_219 # 275804 # 276835 # 1 # ID=1_219;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630,66.2,456.1,344,5.2e-127,344,2,344,3,343,mobileOG_000312220,istA,WP_106561525.1,integration/excision,NA,Plasmid RefSeq,Homology,CP036256_219, 275804 # 276835 # 1 , 275804,276835,1 ,1_219,1,219,00,ATG,None,None,0.630,CP036256,mobileOG_000312220_CP036256
34,mobileOG_000345220|insI3|WP_020829649.1|integration/excision|NA|Multiple|Homology,CP036256_228 # 304206 # 305222 # -1 # ID=1_228;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.598,71.1,474.9,338,1.1e-132,339,2,337,3,333,mobileOG_000345220,insI3,WP_020829649.1,integration/excision,NA,Multiple,Homology,CP036256_228, 304206 # 305222 # -1 , 304206,305222,-1 ,1_228,1,228,00,ATG,GGA/GAG/AGG,5-10bp,0.598,CP036256,mobileOG_000345220_CP036256
35,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP036256_229 # 305632 # 307008 # -1 # ID=1_229;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.641,95.4,869.0,458,3.3999999999999998e-251,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP036256_229, 305632 # 307008 # -1 , 305632,307008,-1 ,1_229,1,229,00,ATG,None,None,0.641,CP036256,mobileOG_000726771_CP036256
36,mobileOG_000757700|NA:Keyword|A0A088FNY4|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP036256_230 # 308329 # 308802 # 1 # ID=1_230;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.648,96.6,302.4,458,4.4e-81,158,1,148,1,148,mobileOG_000757700,NA:Keyword,A0A088FNY4,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP036256_230, 308329 # 308802 # 1 , 308329,308802,1 ,1_230,1,230,00,ATG,None,None,0.648,CP036256,mobileOG_000757700_CP036256
37,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036256_232 # 309638 # 310606 # 1 # ID=1_232;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,99.1,642.5,322,3.6e-183,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036256_232, 309638 # 310606 # 1 , 309638,310606,1 ,1_232,1,232,00,ATG,AGGAG,5-10bp,0.613,CP036256,mobileOG_000277174_CP036256
38,mobileOG_000747471|NA:Keyword|WP_039438450.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP036256_240 # 325958 # 326266 # -1 # ID=1_240;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.663,89.5,159.5,455,3.0000000000000004e-38,103,53,137,2,87,mobileOG_000747471,NA:Keyword,WP_039438450.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP036256_240, 325958 # 326266 # -1 , 325958,326266,-1 ,1_240,1,240,00,GTG,GGAG/GAGG,5-10bp,0.663,CP036256,mobileOG_000747471_CP036256
39,mobileOG_000277177|NA|A0A5Q7MRG5|integration/excision|NA|ISFinder|Homology,CP036256_262 # 350419 # 350976 # 1 # ID=1_262;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.624,94.6,338.2,368,8.499999999999999e-92,186,2,186,1,185,mobileOG_000277177,NA,A0A5Q7MRG5,integration/excision,NA,ISFinder,Homology,CP036256_262, 350419 # 350976 # 1 , 350419,350976,1 ,1_262,1,262,00,GTG,AGGAG,5-10bp,0.624,CP036256,mobileOG_000277177_CP036256
40,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036256_263 # 351038 # 351523 # 1 # ID=1_263;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.603,93.8,316.6,328,2.3e-85,162,168,328,1,161,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036256_263, 351038 # 351523 # 1 , 351038,351523,1 ,1_263,1,263,00,ATG,GGA/GAG/AGG,5-10bp,0.603,CP036256,mobileOG_000277176_CP036256
41,mobileOG_000345220|insI3|WP_020829649.1|integration/excision|NA|Multiple|Homology,CP036256_264 # 351610 # 352074 # 1 # ID=1_264;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.572,79.5,252.3,338,5.1e-66,155,187,337,1,149,mobileOG_000345220,insI3,WP_020829649.1,integration/excision,NA,Multiple,Homology,CP036256_264, 351610 # 352074 # 1 , 351610,352074,1 ,1_264,1,264,00,TTG,GGAGG,5-10bp,0.572,CP036256,mobileOG_000345220_CP036256
42,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036256_265 # 352046 # 353002 # -1 # ID=1_265;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.606,96.2,615.1,322,6.2e-175,319,1,318,1,318,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036256_265, 352046 # 353002 # -1 , 352046,353002,-1 ,1_265,1,265,00,ATG,AGGAG,5-10bp,0.606,CP036256,mobileOG_000277174_CP036256
43,mobileOG_000681696|NA:Keyword|A0A427CZC0|integration/excision|NA|GPD|Keyword Search,CP036256_266 # 353111 # 354181 # -1 # ID=1_266;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.609,73.6,525.0,366,9.4e-148,357,1,356,1,356,mobileOG_000681696,NA:Keyword,A0A427CZC0,integration/excision,NA,GPD,Keyword Search,CP036256_266, 353111 # 354181 # -1 , 353111,354181,-1 ,1_266,1,266,00,ATG,GGA/GAG/AGG,5-10bp,0.609,CP036256,mobileOG_000681696_CP036256
44,mobileOG_000323714|comM|WP_095378957.1|transfer|competence|Plasmid RefSeq|Homology,CP036256_317 # 402697 # 404217 # -1 # ID=1_317;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.688,70.8,653.7,499,2.5000000000000004e-186,507,1,496,1,498,mobileOG_000323714,comM,WP_095378957.1,transfer,competence,Plasmid RefSeq,Homology,CP036256_317, 402697 # 404217 # -1 , 402697,404217,-1 ,1_317,1,317,00,ATG,GGA/GAG/AGG,5-10bp,0.688,CP036256,mobileOG_000323714_CP036256
45,mobileOG_000409190|NA:Keyword|WP_064829742.1|integration/excision|NA|COMPASS|Keyword Search,CP036256_326 # 414253 # 414573 # 1 # ID=1_326;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.570,84.0,181.4,187,7.6e-45,107,1,106,1,106,mobileOG_000409190,NA:Keyword,WP_064829742.1,integration/excision,NA,COMPASS,Keyword Search,CP036256_326, 414253 # 414573 # 1 , 414253,414573,1 ,1_326,1,326,00,ATG,AGGA,5-10bp,0.570,CP036256,mobileOG_000409190_CP036256
46,mobileOG_000033600|dut|Q2NP83|transfer|regulation|ACLAME|Homology,CP036256_335 # 423026 # 423493 # 1 # ID=1_335;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.690,96.7,300.4,157,1.6000000000000001e-80,156,7,157,5,155,mobileOG_000033600,dut,Q2NP83,transfer,regulation,ACLAME,Homology,CP036256_335, 423026 # 423493 # 1 , 423026,423493,1 ,1_335,1,335,00,ATG,GGA/GAG/AGG,5-10bp,0.690,CP036256,mobileOG_000033600_CP036256
