,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
18,mobileOG_000749743|NA:Keyword|WP_007968268.1|phage|NA|Plasmid RefSeq|Keyword Search,CP143562_70 # 82594 # 82755 # 1 # ID=1_70;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642,75.5,91.7,178,4e-18,54,126,178,1,53,mobileOG_000749743,NA:Keyword,WP_007968268.1,phage,NA,Plasmid RefSeq,Keyword Search,CP143562_70, 82594 # 82755 # 1 , 82594,82755,1 ,1_70,1,70,00,GTG,None,None,0.642,CP143562,mobileOG_000749743_CP143562
19,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP143562_84 # 95119 # 95718 # -1 # ID=1_84;partial=00;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.623,98.0,402.9,458,3e-111,200,260,458,1,199,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP143562_84, 95119 # 95718 # -1 , 95119,95718,-1 ,1_84,1,84,00,TTG,AGGA/GGAG/GAGG,11-12bp,0.623,CP143562,mobileOG_000726771_CP143562
20,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP143562_85 # 95800 # 96117 # -1 # ID=1_85;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.635,99.0,192.2,458,4.3e-48,106,127,231,1,105,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP143562_85, 95800 # 96117 # -1 , 95800,96117,-1 ,1_85,1,85,00,ATG,None,None,0.635,CP143562,mobileOG_000726771_CP143562
21,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP143562_88 # 100091 # 100705 # -1 # ID=1_88;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.602,94.8,380.9,458,1.3e-104,205,263,456,9,202,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP143562_88, 100091 # 100705 # -1 , 100091,100705,-1 ,1_88,1,88,00,TTG,AGxAGG/AGGxGG,3-4bp,0.602,CP143562,mobileOG_000726769_CP143562
22,mobileOG_000343778|insI3|WP_028853927.1|integration/excision|NA|Plasmid RefSeq|Homology,CP143562_89 # 100733 # 101749 # 1 # ID=1_89;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.593,70.3,477.6,339,1.6e-133,339,3,329,4,327,mobileOG_000343778,insI3,WP_028853927.1,integration/excision,NA,Plasmid RefSeq,Homology,CP143562_89, 100733 # 101749 # 1 , 100733,101749,1 ,1_89,1,89,00,ATG,GGA/GAG/AGG,5-10bp,0.593,CP143562,mobileOG_000343778_CP143562
23,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP143562_90 # 101850 # 102545 # -1 # ID=1_90;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644,97.4,443.4,458,2.3000000000000002e-123,232,1,231,1,231,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP143562_90, 101850 # 102545 # -1 , 101850,102545,-1 ,1_90,1,90,00,ATG,None,None,0.644,CP143562,mobileOG_000726766_CP143562
24,mobileOG_000742660|NA:Keyword|WP_075998334.1|stability/transfer/defense|NA|Multiple|Keyword Search,CP143562_106 # 127044 # 127274 # 1 # ID=1_106;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.589,64.5,97.8,85,8e-20,77,1,76,1,76,mobileOG_000742660,NA:Keyword,WP_075998334.1,stability/transfer/defense,NA,Multiple,Keyword Search,CP143562_106, 127044 # 127274 # 1 , 127044,127274,1 ,1_106,1,106,00,ATG,None,None,0.589,CP143562,mobileOG_000742660_CP143562
25,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP143562_107 # 128064 # 129029 # 1 # ID=1_107;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,96.9,636.0,332,3.4e-181,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP143562_107, 128064 # 129029 # 1 , 128064,129029,1 ,1_107,1,107,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP143562,mobileOG_000726767_CP143562
26,mobileOG_000277182|insH6|Q5H6N2|integration/excision|NA|ISFinder|Homology,CP143562_112 # 135253 # 136194 # -1 # ID=1_112;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625,94.0,590.9,326,1.2000000000000002e-167,314,1,316,1,313,mobileOG_000277182,insH6,Q5H6N2,integration/excision,NA,ISFinder,Homology,CP143562_112, 135253 # 136194 # -1 , 135253,136194,-1 ,1_112,1,112,00,ATG,None,None,0.625,CP143562,mobileOG_000277182_CP143562
27,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP143562_117 # 140164 # 141120 # -1 # ID=1_117;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,99.1,605.9,318,3.7e-172,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP143562_117, 140164 # 141120 # -1 , 140164,141120,-1 ,1_117,1,117,00,ATG,GGAG/GAGG,5-10bp,0.626,CP143562,mobileOG_000725735_CP143562
28,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP143562_120 # 144748 # 145593 # -1 # ID=1_120;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.649,94.6,525.4,328,5.7e-148,282,48,326,1,279,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP143562_120, 144748 # 145593 # -1 , 144748,145593,-1 ,1_120,1,120,00,ATG,None,None,0.649,CP143562,mobileOG_000277176_CP143562
29,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP143562_121 # 145587 # 145850 # -1 # ID=1_121;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.595,95.4,169.5,88,2.5e-41,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP143562_121, 145587 # 145850 # -1 , 145587,145850,-1 ,1_121,1,121,00,GTG,GGA/GAG/AGG,5-10bp,0.595,CP143562,mobileOG_000277175_CP143562
30,mobileOG_000041116|insH6|WP_022557821.1|integration/excision|NA|Multiple|Homology,CP143562_122 # 145895 # 146098 # -1 # ID=1_122;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.627,85.5,111.7,327,4.7e-24,68,1,62,1,60,mobileOG_000041116,insH6,WP_022557821.1,integration/excision,NA,Multiple,Homology,CP143562_122, 145895 # 146098 # -1 , 145895,146098,-1 ,1_122,1,122,00,ATG,GGA/GAG/AGG,5-10bp,0.627,CP143562,mobileOG_000041116_CP143562
31,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP143562_141 # 159353 # 160309 # 1 # ID=1_141;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,99.7,612.8,318,3.1000000000000003e-174,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP143562_141, 159353 # 160309 # 1 , 159353,160309,1 ,1_141,1,141,00,ATG,GGAG/GAGG,5-10bp,0.625,CP143562,mobileOG_000725735_CP143562
32,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP143562_142 # 160306 # 161031 # 1 # ID=1_142;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.612,97.8,462.2,458,5.1e-129,242,229,458,12,241,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP143562_142, 160306 # 161031 # 1 , 160306,161031,1 ,1_142,1,142,00,TTG,None,None,0.612,CP143562,mobileOG_000726766_CP143562
33,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP143562_143 # 161565 # 162533 # -1 # ID=1_143;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,99.7,647.1,322,1.5e-184,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP143562_143, 161565 # 162533 # -1 , 161565,162533,-1 ,1_143,1,143,00,ATG,AGGAG,5-10bp,0.613,CP143562,mobileOG_000277174_CP143562
34,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP143562_167 # 194581 # 195171 # -1 # ID=1_167;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.624,94.3,376.3,328,3e-103,197,135,328,3,196,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP143562_167, 194581 # 195171 # -1 , 194581,195171,-1 ,1_167,1,167,00,TTG,GGA/GAG/AGG,5-10bp,0.624,CP143562,mobileOG_000277176_CP143562
35,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP143562_168 # 195308 # 195565 # -1 # ID=1_168;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.585,94.3,166.4,88,2e-40,86,2,88,1,85,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP143562_168, 195308 # 195565 # -1 , 195308,195565,-1 ,1_168,1,168,00,GTG,AGGAG,5-10bp,0.585,CP143562,mobileOG_000277175_CP143562
36,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP143562_170 # 196517 # 197893 # 1 # ID=1_170;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.627,98.7,903.3,458,1.6e-261,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP143562_170, 196517 # 197893 # 1 , 196517,197893,1 ,1_170,1,170,00,ATG,None,None,0.627,CP143562,mobileOG_000726766_CP143562
37,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP143562_171 # 198515 # 199471 # 1 # ID=1_171;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,99.4,608.6,318,5.8e-173,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP143562_171, 198515 # 199471 # 1 , 198515,199471,1 ,1_171,1,171,00,ATG,GGAG/GAGG,5-10bp,0.626,CP143562,mobileOG_000725735_CP143562
38,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP143562_172 # 199660 # 201036 # -1 # ID=1_172;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.632,98.9,909.1,458,3e-263,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP143562_172, 199660 # 201036 # -1 , 199660,201036,-1 ,1_172,1,172,00,ATG,None,None,0.632,CP143562,mobileOG_000726766_CP143562
39,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP143562_173 # 201086 # 201727 # -1 # ID=1_173;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.621,96.7,423.7,458,1.8e-117,214,246,458,1,213,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP143562_173, 201086 # 201727 # -1 , 201086,201727,-1 ,1_173,1,173,00,GTG,GGA/GAG/AGG,5-10bp,0.621,CP143562,mobileOG_000726766_CP143562
40,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP143562_174 # 201767 # 202462 # -1 # ID=1_174;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.647,97.8,448.4,458,7.2e-125,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP143562_174, 201767 # 202462 # -1 , 201767,202462,-1 ,1_174,1,174,00,ATG,None,None,0.647,CP143562,mobileOG_000726771_CP143562
41,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP143562_175 # 202741 # 203709 # 1 # ID=1_175;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.612,99.7,647.9,322,8.7e-185,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP143562_175, 202741 # 203709 # 1 , 202741,203709,1 ,1_175,1,175,00,ATG,AGGAG,5-10bp,0.612,CP143562,mobileOG_000277174_CP143562
42,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP143562_176 # 203922 # 205238 # -1 # ID=1_176;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,97.9,880.2,439,1.4000000000000001e-254,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP143562_176, 203922 # 205238 # -1 , 203922,205238,-1 ,1_176,1,176,00,TTG,GGAG/GAGG,5-10bp,0.626,CP143562,mobileOG_000726762_CP143562
43,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP143562_177 # 205831 # 207207 # 1 # ID=1_177;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.634,96.9,887.5,458,9.2e-257,459,1,458,1,458,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP143562_177, 205831 # 207207 # 1 , 205831,207207,1 ,1_177,1,177,00,ATG,None,None,0.634,CP143562,mobileOG_000726766_CP143562
44,mobileOG_000726766|NA:Keyword|G7TIM4|integration/excision|NA|ISFinder|Keyword Search,CP143562_178 # 207258 # 207953 # 1 # ID=1_178;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.636,98.3,452.2,458,5e-126,232,1,231,1,231,mobileOG_000726766,NA:Keyword,G7TIM4,integration/excision,NA,ISFinder,Keyword Search,CP143562_178, 207258 # 207953 # 1 , 207258,207953,1 ,1_178,1,178,00,ATG,None,None,0.636,CP143562,mobileOG_000726766_CP143562
45,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP143562_179 # 208035 # 208634 # 1 # ID=1_179;partial=00;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.617,96.0,396.7,458,2.2e-109,200,260,458,1,199,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP143562_179, 208035 # 208634 # 1 , 208035,208634,1 ,1_179,1,179,00,TTG,AGGA/GGAG/GAGG,11-12bp,0.617,CP143562,mobileOG_000726769_CP143562
46,mobileOG_000740536|NA:Keyword|A0A221M591|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP143562_229 # 270510 # 271472 # -1 # ID=1_229;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.624,88.4,572.8,320,3.5000000000000004e-162,321,1,320,1,320,mobileOG_000740536,NA:Keyword,A0A221M591,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP143562_229, 270510 # 271472 # -1 , 270510,271472,-1 ,1_229,1,229,00,ATG,GGAG/GAGG,5-10bp,0.624,CP143562,mobileOG_000740536_CP143562
